Sample	Method	NoiseLevel	Average_AE	Total_AE
TSP27_random_rep1_seed6_30_600.h5ad	QP	2	1.9213897500000001	153.71118
TSP27_random_rep2_seed6_30_600.h5ad	QP	2	0.95968125	76.7745
TSP27_random_rep3_seed6_30_600.h5ad	QP	2	0.9830465	78.64372
TSP27_random_rep4_seed6_30_600.h5ad	QP	2	1.2145657499999998	97.16525999999999
TSP27_random_rep5_seed6_30_600.h5ad	QP	2	0.8612917500000004	68.90334000000003
TSP21_random_rep1_seed13_50_1000.h5ad	QP	2	0.9427508750000021	75.42007000000017
TSP21_random_rep2_seed13_50_1000.h5ad	QP	2	1.1553083750000002	92.42467000000002
TSP21_random_rep3_seed13_50_1000.h5ad	QP	2	0.8892182500000001	71.13746
TSP21_random_rep4_seed13_50_1000.h5ad	QP	2	1.4249999999999998	113.99999999999999
TSP21_random_rep5_seed13_50_1000.h5ad	QP	2	1.7973723750000001	143.78979
TSP21_random_rep1_seed4_40_800.h5ad	QP	2	1.3236783750000005	105.89427000000003
TSP21_random_rep2_seed4_40_800.h5ad	QP	2	1.5566191249999999	124.52953
TSP21_random_rep3_seed4_40_800.h5ad	QP	2	2.1089555	168.71644
TSP21_random_rep4_seed4_40_800.h5ad	QP	2	1.804915875	144.39327
TSP21_random_rep5_seed4_40_800.h5ad	QP	2	1.7798033750000006	142.38427000000004
TSP21_random_rep1_seed8_40_800.h5ad	QP	2	0.9196350000000001	73.5708
TSP21_random_rep2_seed8_40_800.h5ad	QP	2	1.1254056250000002	90.03245000000001
TSP21_random_rep3_seed8_40_800.h5ad	QP	2	1.7359931249999996	138.87944999999996
TSP21_random_rep4_seed8_40_800.h5ad	QP	2	1.780656375	142.45251
TSP21_random_rep5_seed8_40_800.h5ad	QP	2	1.778125	142.25
TSP21_random_rep1_seed8_50_1000.h5ad	QP	2	1.04856375	83.88510000000001
TSP21_random_rep2_seed8_50_1000.h5ad	QP	2	1.749114375	139.92915
TSP21_random_rep3_seed8_50_1000.h5ad	QP	2	2.013889375	161.11115
TSP21_random_rep4_seed8_50_1000.h5ad	QP	2	2.127731	170.21848
TSP21_random_rep5_seed8_50_1000.h5ad	QP	2	2.116947375	169.35579
TSP25_random_rep1_seed7_20_400.h5ad	QP	2	1.3270250000000003	106.16200000000002
TSP25_random_rep2_seed7_20_400.h5ad	QP	2	0.6250370000000001	50.00296
TSP25_random_rep3_seed7_20_400.h5ad	QP	2	2.067333875	165.38671000000002
TSP25_random_rep4_seed7_20_400.h5ad	QP	2	1.8168283749999996	145.34626999999998
TSP25_random_rep5_seed7_20_400.h5ad	QP	2	1.6568569999999994	132.54855999999995
TSP25_random_rep1_seed12_50_1000.h5ad	QP	2	1.2335488749999999	98.68391
TSP25_random_rep2_seed12_50_1000.h5ad	QP	2	1.004835375	80.38683
TSP25_random_rep3_seed12_50_1000.h5ad	QP	2	1.72739325	138.19146
TSP25_random_rep4_seed12_50_1000.h5ad	QP	2	1.2822495	102.57996
TSP25_random_rep5_seed12_50_1000.h5ad	QP	2	1.604271750000001	128.34174000000007
TSP27_random_rep1_seed4_50_1000.h5ad	QP	2	1.4255987500000002	114.04790000000001
TSP27_random_rep2_seed4_50_1000.h5ad	QP	2	1.137461875	90.99695
TSP27_random_rep3_seed4_50_1000.h5ad	QP	2	1.274188625	101.93509
TSP27_random_rep4_seed4_50_1000.h5ad	QP	2	0.952401125	76.19209
TSP27_random_rep5_seed4_50_1000.h5ad	QP	2	1.4054700000000002	112.43760000000002
TSP21_random_rep1_seed4_30_600.h5ad	QP	2	1.272438625	101.79508999999999
TSP21_random_rep2_seed4_30_600.h5ad	QP	2	1.308041	104.64328
TSP21_random_rep3_seed4_30_600.h5ad	QP	2	1.9316445000000002	154.53156
TSP21_random_rep4_seed4_30_600.h5ad	QP	2	1.842023500000001	147.36188000000007
TSP21_random_rep5_seed4_30_600.h5ad	QP	2	0.954598375	76.36787
TSP27_random_rep1_seed12_10_200.h5ad	QP	2	1.185634625	94.85077
TSP27_random_rep2_seed12_10_200.h5ad	QP	2	2.31688	185.35039999999998
TSP27_random_rep3_seed12_10_200.h5ad	QP	2	1.1024237500000003	88.19390000000003
TSP27_random_rep4_seed12_10_200.h5ad	QP	2	0.9859430000000001	78.87544000000001
TSP27_random_rep5_seed12_10_200.h5ad	QP	2	1.310487	104.83896
TSP21_random_rep1_seed10_50_1000.h5ad	QP	2	1.056894625	84.55157
TSP21_random_rep2_seed10_50_1000.h5ad	QP	2	1.8569415000000002	148.55532000000002
TSP21_random_rep3_seed10_50_1000.h5ad	QP	2	1.8694688750000001	149.55751
TSP21_random_rep4_seed10_50_1000.h5ad	QP	2	0.43610650000000006	34.88852000000001
TSP21_random_rep5_seed10_50_1000.h5ad	QP	2	1.9962791250000003	159.70233000000002
TSP25_random_rep1_seed6_40_800.h5ad	QP	2	2.086617375	166.92938999999998
TSP25_random_rep2_seed6_40_800.h5ad	QP	2	0.9634895000000009	77.07916000000007
TSP25_random_rep3_seed6_40_800.h5ad	QP	2	0.7780622500000001	62.244980000000005
TSP25_random_rep4_seed6_40_800.h5ad	QP	2	1.073172375	85.85379
TSP25_random_rep5_seed6_40_800.h5ad	QP	2	1.9699426250000003	157.59541000000002
TSP21_random_rep1_seed4_20_400.h5ad	QP	2	1.545261125	123.62088999999999
TSP21_random_rep2_seed4_20_400.h5ad	QP	2	1.3495941250000003	107.96753000000002
TSP21_random_rep3_seed4_20_400.h5ad	QP	2	1.2490237499999999	99.9219
TSP21_random_rep4_seed4_20_400.h5ad	QP	2	1.101844	88.14752
TSP21_random_rep5_seed4_20_400.h5ad	QP	2	1.4228145000000008	113.82516000000005
TSP25_random_rep1_seed7_50_1000.h5ad	QP	2	2.0782771250000005	166.26217000000003
TSP25_random_rep2_seed7_50_1000.h5ad	QP	2	1.236240375	98.89923
TSP25_random_rep3_seed7_50_1000.h5ad	QP	2	1.3823615	110.58892
TSP25_random_rep4_seed7_50_1000.h5ad	QP	2	1.190175625	95.21405
TSP25_random_rep5_seed7_50_1000.h5ad	QP	2	0.8804259999999999	70.43408
TSP21_random_rep1_seed6_50_1000.h5ad	QP	2	1.4045586249999997	112.36468999999998
TSP21_random_rep2_seed6_50_1000.h5ad	QP	2	1.657175	132.574
TSP21_random_rep3_seed6_50_1000.h5ad	QP	2	1.764237250000002	141.13898000000017
TSP21_random_rep4_seed6_50_1000.h5ad	QP	2	1.85359725	148.28778
TSP21_random_rep5_seed6_50_1000.h5ad	QP	2	1.7205831249999999	137.64665
TSP27_random_rep1_seed5_20_400.h5ad	QP	2	1.0702205	85.61764000000001
TSP27_random_rep2_seed5_20_400.h5ad	QP	2	1.351610125	108.12881
TSP27_random_rep3_seed5_20_400.h5ad	QP	2	1.04157575	83.32606
TSP27_random_rep4_seed5_20_400.h5ad	QP	2	1.8620305000000001	148.96244000000002
TSP27_random_rep5_seed5_20_400.h5ad	QP	2	1.5234948750000001	121.87959000000001
TSP21_random_rep1_seed3_50_1000.h5ad	QP	2	0.975	78.0
TSP21_random_rep2_seed3_50_1000.h5ad	QP	2	0.9305792500000001	74.44634
TSP21_random_rep3_seed3_50_1000.h5ad	QP	2	1.3732682500000002	109.86146000000002
TSP21_random_rep4_seed3_50_1000.h5ad	QP	2	1.3312203750000005	106.49763000000003
TSP21_random_rep5_seed3_50_1000.h5ad	QP	2	0.98446	78.7568
TSP27_random_rep1_seed8_30_600.h5ad	QP	2	1.071439375	85.71515
TSP27_random_rep2_seed8_30_600.h5ad	QP	2	1.182652	94.61216
TSP27_random_rep3_seed8_30_600.h5ad	QP	2	1.0922441250000001	87.37953
TSP27_random_rep4_seed8_30_600.h5ad	QP	2	1.756579875	140.52639
TSP27_random_rep5_seed8_30_600.h5ad	QP	2	0.586678625	46.93429
TSP27_random_rep1_seed6_20_400.h5ad	QP	2	2.057885625	164.63085
TSP27_random_rep2_seed6_20_400.h5ad	QP	2	1.98556775	158.84542
TSP27_random_rep3_seed6_20_400.h5ad	QP	2	2.07666425	166.13314
TSP27_random_rep4_seed6_20_400.h5ad	QP	2	1.5862053750000005	126.89643000000004
TSP27_random_rep5_seed6_20_400.h5ad	QP	2	1.270683875	101.65471000000001
TSP21_random_rep1_seed12_40_800.h5ad	QP	2	1.7741933749999999	141.93546999999998
TSP21_random_rep2_seed12_40_800.h5ad	QP	2	1.249479	99.95832
TSP21_random_rep3_seed12_40_800.h5ad	QP	2	0.59281275	47.42502
TSP21_random_rep4_seed12_40_800.h5ad	QP	2	1.9625	157.0
TSP21_random_rep5_seed12_40_800.h5ad	QP	2	1.1200181250000003	89.60145000000003
TSP27_random_rep1_seed10_20_400.h5ad	QP	2	1.189024625	95.12197
TSP27_random_rep2_seed10_20_400.h5ad	QP	2	0.963516875	77.08135
TSP27_random_rep3_seed10_20_400.h5ad	QP	2	1.0830416249999997	86.64332999999998
TSP27_random_rep4_seed10_20_400.h5ad	QP	2	1.181336375	94.50691
TSP27_random_rep5_seed10_20_400.h5ad	QP	2	1.3758745000000001	110.06996000000001
TSP27_random_rep1_seed10_50_1000.h5ad	QP	2	1.5278165	122.22532
TSP27_random_rep2_seed10_50_1000.h5ad	QP	2	1.8462711250000023	147.70169000000018
TSP27_random_rep3_seed10_50_1000.h5ad	QP	2	1.441053875	115.28430999999999
TSP27_random_rep4_seed10_50_1000.h5ad	QP	2	1.2464383749999999	99.71507
TSP27_random_rep5_seed10_50_1000.h5ad	QP	2	1.3688872500000007	109.51098000000005
TSP27_random_rep1_seed7_10_200.h5ad	QP	2	1.246685875	99.73487
TSP27_random_rep2_seed7_10_200.h5ad	QP	2	0.681932875	54.554629999999996
TSP27_random_rep3_seed7_10_200.h5ad	QP	2	1.2050070000000004	96.40056000000003
TSP27_random_rep4_seed7_10_200.h5ad	QP	2	1.31664225	105.33138
TSP27_random_rep5_seed7_10_200.h5ad	QP	2	1.65832675	132.66614
TSP25_random_rep1_seed7_10_200.h5ad	QP	2	1.5948695	127.58955999999999
TSP25_random_rep2_seed7_10_200.h5ad	QP	2	1.2334487499999998	98.67589999999998
TSP25_random_rep3_seed7_10_200.h5ad	QP	2	1.316130875	105.29047
TSP25_random_rep4_seed7_10_200.h5ad	QP	2	1.289310375	103.14483
TSP25_random_rep5_seed7_10_200.h5ad	QP	2	0.893872	71.50976
TSP25_random_rep1_seed6_50_1000.h5ad	QP	2	1.9513161250000004	156.10529000000002
TSP25_random_rep2_seed6_50_1000.h5ad	QP	2	1.0627117499999998	85.01693999999999
TSP25_random_rep3_seed6_50_1000.h5ad	QP	2	0.9654152500000001	77.23322
TSP25_random_rep4_seed6_50_1000.h5ad	QP	2	1.0780436250000003	86.24349000000002
TSP25_random_rep5_seed6_50_1000.h5ad	QP	2	1.8129956249999997	145.03964999999997
TSP27_random_rep1_seed5_10_200.h5ad	QP	2	1.0670233750000002	85.36187000000001
TSP27_random_rep2_seed5_10_200.h5ad	QP	2	1.128810875	90.30487000000001
TSP27_random_rep3_seed5_10_200.h5ad	QP	2	1.8589717500000003	148.71774000000002
TSP27_random_rep4_seed5_10_200.h5ad	QP	2	1.949044	155.92352
TSP27_random_rep5_seed5_10_200.h5ad	QP	2	1.4529938750000002	116.23951000000001
TSP21_random_rep1_seed11_40_800.h5ad	QP	2	1.8871082500000003	150.96866000000003
TSP21_random_rep2_seed11_40_800.h5ad	QP	2	1.512890625	121.03125
TSP21_random_rep3_seed11_40_800.h5ad	QP	2	1.3401913749999999	107.21530999999999
TSP21_random_rep4_seed11_40_800.h5ad	QP	2	0.7495421249999998	59.96336999999998
TSP21_random_rep5_seed11_40_800.h5ad	QP	2	1.037263875	82.98111
TSP21_random_rep1_seed7_50_1000.h5ad	QP	2	1.0184171250000003	81.47337000000002
TSP21_random_rep2_seed7_50_1000.h5ad	QP	2	0.945107625	75.60861
TSP21_random_rep3_seed7_50_1000.h5ad	QP	2	1.25985975	100.78877999999999
TSP21_random_rep4_seed7_50_1000.h5ad	QP	2	1.70206425	136.16514
TSP21_random_rep5_seed7_50_1000.h5ad	QP	2	2.063390375	165.07123
TSP21_random_rep1_seed6_30_600.h5ad	QP	2	2.0023696249999996	160.18956999999997
TSP21_random_rep2_seed6_30_600.h5ad	QP	2	1.9608437500000004	156.86750000000004
TSP21_random_rep3_seed6_30_600.h5ad	QP	2	0.9984228749999999	79.87383
TSP21_random_rep4_seed6_30_600.h5ad	QP	2	1.799914625	143.99317
TSP21_random_rep5_seed6_30_600.h5ad	QP	2	1.4430255	115.44204
TSP27_random_rep1_seed13_20_400.h5ad	QP	2	1.673893125	133.91145
TSP27_random_rep2_seed13_20_400.h5ad	QP	2	1.553791125	124.30329
TSP27_random_rep3_seed13_20_400.h5ad	QP	2	1.203569375	96.28555
TSP27_random_rep4_seed13_20_400.h5ad	QP	2	1.5775632500000003	126.20506000000002
TSP27_random_rep5_seed13_20_400.h5ad	QP	2	0.8299315	66.39452
TSP25_random_rep1_seed13_10_200.h5ad	QP	2	1.100185625	88.01485
TSP25_random_rep2_seed13_10_200.h5ad	QP	2	0.9865550000000001	78.9244
TSP25_random_rep3_seed13_10_200.h5ad	QP	2	1.1836222500000002	94.68978000000001
TSP25_random_rep4_seed13_10_200.h5ad	QP	2	1.2529458749999998	100.23566999999998
TSP25_random_rep5_seed13_10_200.h5ad	QP	2	1.12842375	90.2739
TSP25_random_rep1_seed11_50_1000.h5ad	QP	2	1.7156307499999996	137.25045999999998
TSP25_random_rep2_seed11_50_1000.h5ad	QP	2	1.957540125	156.60321
TSP25_random_rep3_seed11_50_1000.h5ad	QP	2	1.804885000000001	144.39080000000007
TSP25_random_rep4_seed11_50_1000.h5ad	QP	2	1.1988265	95.90612
TSP25_random_rep5_seed11_50_1000.h5ad	QP	2	1.118586625	89.48693
TSP25_random_rep1_seed12_40_800.h5ad	QP	2	1.2333787499999997	98.67029999999998
TSP25_random_rep2_seed12_40_800.h5ad	QP	2	0.9685043750000002	77.48035000000002
TSP25_random_rep3_seed12_40_800.h5ad	QP	2	1.777856375	142.22851
TSP25_random_rep4_seed12_40_800.h5ad	QP	2	1.3821295	110.57036000000001
TSP25_random_rep5_seed12_40_800.h5ad	QP	2	1.5339532500000002	122.71626
TSP25_random_rep1_seed5_40_800.h5ad	QP	2	1.9265088750000001	154.12071
TSP25_random_rep2_seed5_40_800.h5ad	QP	2	1.0455023749999999	83.64018999999999
TSP25_random_rep3_seed5_40_800.h5ad	QP	2	1.7906501250000002	143.25201
TSP25_random_rep4_seed5_40_800.h5ad	QP	2	2.123453	169.87624
TSP25_random_rep5_seed5_40_800.h5ad	QP	2	1.5490317499999997	123.92253999999997
TSP27_random_rep1_seed10_40_800.h5ad	QP	2	2.1331555	170.65244
TSP27_random_rep2_seed10_40_800.h5ad	QP	2	1.2171037500000004	97.36830000000003
TSP27_random_rep3_seed10_40_800.h5ad	QP	2	1.2968366249999999	103.74692999999999
TSP27_random_rep4_seed10_40_800.h5ad	QP	2	1.175297	94.02376
TSP27_random_rep5_seed10_40_800.h5ad	QP	2	1.9271562500000001	154.1725
TSP21_random_rep1_seed5_10_200.h5ad	QP	2	1.6678305000000004	133.42644000000004
TSP21_random_rep2_seed5_10_200.h5ad	QP	2	1.075876875	86.07015
TSP21_random_rep3_seed5_10_200.h5ad	QP	2	1.3968017500000003	111.74414000000002
TSP21_random_rep4_seed5_10_200.h5ad	QP	2	1.9455957500000003	155.64766000000003
TSP21_random_rep5_seed5_10_200.h5ad	QP	2	1.78093125	142.4745
TSP27_random_rep1_seed10_30_600.h5ad	QP	2	2.06543275	165.23461999999998
TSP27_random_rep2_seed10_30_600.h5ad	QP	2	0.943495375	75.47963
TSP27_random_rep3_seed10_30_600.h5ad	QP	2	1.111488	88.91904000000001
TSP27_random_rep4_seed10_30_600.h5ad	QP	2	1.9971245000000004	159.76996000000003
TSP27_random_rep5_seed10_30_600.h5ad	QP	2	1.1995817499999997	95.96653999999998
TSP21_random_rep1_seed11_10_200.h5ad	QP	2	1.7002811250000005	136.02249000000003
TSP21_random_rep2_seed11_10_200.h5ad	QP	2	2.2141373750000004	177.13099000000003
TSP21_random_rep3_seed11_10_200.h5ad	QP	2	2.1292797499999994	170.34237999999996
TSP21_random_rep4_seed11_10_200.h5ad	QP	2	1.3276360000000003	106.21088000000002
TSP21_random_rep5_seed11_10_200.h5ad	QP	2	1.2507594999999998	100.06075999999999
TSP21_random_rep1_seed11_30_600.h5ad	QP	2	1.5761462500000012	126.09170000000009
TSP21_random_rep2_seed11_30_600.h5ad	QP	2	1.0796245	86.36995999999999
TSP21_random_rep3_seed11_30_600.h5ad	QP	2	1.2335989999999997	98.68791999999998
TSP21_random_rep4_seed11_30_600.h5ad	QP	2	1.680254375	134.42035
TSP21_random_rep5_seed11_30_600.h5ad	QP	2	1.085244875	86.81959
TSP21_random_rep1_seed13_40_800.h5ad	QP	2	1.661534	132.92272
TSP21_random_rep2_seed13_40_800.h5ad	QP	2	1.1545390000000002	92.36312000000001
TSP21_random_rep3_seed13_40_800.h5ad	QP	2	1.7048839999999998	136.39072
TSP21_random_rep4_seed13_40_800.h5ad	QP	2	1.0808337499999998	86.46669999999999
TSP21_random_rep5_seed13_40_800.h5ad	QP	2	1.9793827500000003	158.35062000000002
TSP21_random_rep1_seed7_30_600.h5ad	QP	2	0.9592348749999999	76.73879
TSP21_random_rep2_seed7_30_600.h5ad	QP	2	1.8877801249999997	151.02240999999998
TSP21_random_rep3_seed7_30_600.h5ad	QP	2	1.8053874999999997	144.43099999999998
TSP21_random_rep4_seed7_30_600.h5ad	QP	2	1.935614875	154.84919
TSP21_random_rep5_seed7_30_600.h5ad	QP	2	1.66346275	133.07702
TSP21_random_rep1_seed12_30_600.h5ad	QP	2	1.8901508750000002	151.21207
TSP21_random_rep2_seed12_30_600.h5ad	QP	2	1.8822737500000002	150.58190000000002
TSP21_random_rep3_seed12_30_600.h5ad	QP	2	1.7095670000000003	136.76536000000002
TSP21_random_rep4_seed12_30_600.h5ad	QP	2	1.5063647500000004	120.50918000000003
TSP21_random_rep5_seed12_30_600.h5ad	QP	2	2.1417188749999996	171.33750999999998
TSP21_random_rep1_seed5_40_800.h5ad	QP	2	2.193562	175.48496
TSP21_random_rep2_seed5_40_800.h5ad	QP	2	0.8442588749999999	67.54070999999999
TSP21_random_rep3_seed5_40_800.h5ad	QP	2	0.9377806250000005	75.02245000000003
TSP21_random_rep4_seed5_40_800.h5ad	QP	2	1.3119852500000007	104.95882000000005
TSP21_random_rep5_seed5_40_800.h5ad	QP	2	1.055713125	84.45705
TSP25_random_rep1_seed8_50_1000.h5ad	QP	2	2.2315709999999997	178.52568
TSP25_random_rep2_seed8_50_1000.h5ad	QP	2	1.3966586249999997	111.73268999999998
TSP25_random_rep3_seed8_50_1000.h5ad	QP	2	1.106011875	88.48095
TSP25_random_rep4_seed8_50_1000.h5ad	QP	2	1.6501976250000001	132.01581000000002
TSP25_random_rep5_seed8_50_1000.h5ad	QP	2	1.7743897499999999	141.95118
TSP27_random_rep1_seed9_50_1000.h5ad	QP	2	1.0498238750000002	83.98591000000002
TSP27_random_rep2_seed9_50_1000.h5ad	QP	2	1.4846231250000002	118.76985
TSP27_random_rep3_seed9_50_1000.h5ad	QP	2	1.6798418749999997	134.38734999999997
TSP27_random_rep4_seed9_50_1000.h5ad	QP	2	1.5456509999999999	123.65208
TSP27_random_rep5_seed9_50_1000.h5ad	QP	2	1.208847375	96.70779
TSP25_random_rep1_seed7_40_800.h5ad	QP	2	2.198217375	175.85739
TSP25_random_rep2_seed7_40_800.h5ad	QP	2	1.3175093750000002	105.40075000000002
TSP25_random_rep3_seed7_40_800.h5ad	QP	2	1.349661125	107.97288999999999
TSP25_random_rep4_seed7_40_800.h5ad	QP	2	1.20218975	96.17518
TSP25_random_rep5_seed7_40_800.h5ad	QP	2	0.9359267499999999	74.87414
TSP21_random_rep1_seed9_30_600.h5ad	QP	2	1.9705240000000004	157.64192000000003
TSP21_random_rep2_seed9_30_600.h5ad	QP	2	1.472978625	117.83829000000001
TSP21_random_rep3_seed9_30_600.h5ad	QP	2	1.40454075	112.36326
TSP21_random_rep4_seed9_30_600.h5ad	QP	2	1.4295206249999999	114.36165
TSP21_random_rep5_seed9_30_600.h5ad	QP	2	1.6143625	129.149
TSP25_random_rep1_seed7_30_600.h5ad	QP	2	0.6322510000000001	50.58008000000001
TSP25_random_rep2_seed7_30_600.h5ad	QP	2	1.994617375	159.56939
TSP25_random_rep3_seed7_30_600.h5ad	QP	2	1.14619875	91.6959
TSP25_random_rep4_seed7_30_600.h5ad	QP	2	1.554472625	124.35781
TSP25_random_rep5_seed7_30_600.h5ad	QP	2	0.8014231250000001	64.11385000000001
TSP25_random_rep1_seed9_10_200.h5ad	QP	2	1.3711476250000003	109.69181000000003
TSP25_random_rep2_seed9_10_200.h5ad	QP	2	1.2677792499999998	101.42233999999998
TSP25_random_rep3_seed9_10_200.h5ad	QP	2	1.8464853749999999	147.71883
TSP25_random_rep4_seed9_10_200.h5ad	QP	2	1.96949	157.5592
TSP25_random_rep5_seed9_10_200.h5ad	QP	2	1.1514611250000002	92.11689000000001
TSP27_random_rep1_seed9_10_200.h5ad	QP	2	1.3157338750000003	105.25871000000002
TSP27_random_rep2_seed9_10_200.h5ad	QP	2	1.3880065000000001	111.04052000000001
TSP27_random_rep3_seed9_10_200.h5ad	QP	2	1.7710005000000006	141.68004000000005
TSP27_random_rep4_seed9_10_200.h5ad	QP	2	1.8105092499999997	144.84073999999998
TSP27_random_rep5_seed9_10_200.h5ad	QP	2	1.04823025	83.85842000000001
TSP25_random_rep1_seed6_10_200.h5ad	QP	2	1.5473268750000004	123.78615000000003
TSP25_random_rep2_seed6_10_200.h5ad	QP	2	1.15785225	92.62818
TSP25_random_rep3_seed6_10_200.h5ad	QP	2	1.990827	159.26615999999999
TSP25_random_rep4_seed6_10_200.h5ad	QP	2	1.1557141249999998	92.45712999999999
TSP25_random_rep5_seed6_10_200.h5ad	QP	2	2.0711696250000005	165.69357000000002
TSP27_random_rep1_seed9_40_800.h5ad	QP	2	0.8937253749999998	71.49802999999999
TSP27_random_rep2_seed9_40_800.h5ad	QP	2	1.5591937500000002	124.73550000000002
TSP27_random_rep3_seed9_40_800.h5ad	QP	2	0.6836035	54.688280000000006
TSP27_random_rep4_seed9_40_800.h5ad	QP	2	1.652084625	132.16677
TSP27_random_rep5_seed9_40_800.h5ad	QP	2	1.273484875	101.87879000000001
TSP27_random_rep1_seed4_30_600.h5ad	QP	2	1.08124275	86.49942
TSP27_random_rep2_seed4_30_600.h5ad	QP	2	1.6627031249999997	133.01624999999999
TSP27_random_rep3_seed4_30_600.h5ad	QP	2	1.9469628750000005	155.75703000000004
TSP27_random_rep4_seed4_30_600.h5ad	QP	2	1.70147375	136.1179
TSP27_random_rep5_seed4_30_600.h5ad	QP	2	1.2251913749999999	98.01530999999999
TSP25_random_rep1_seed10_10_200.h5ad	QP	2	1.131128125	90.49025
TSP25_random_rep2_seed10_10_200.h5ad	QP	2	0.9854769999999998	78.83815999999999
TSP25_random_rep3_seed10_10_200.h5ad	QP	2	1.6243235000000003	129.94588000000002
TSP25_random_rep4_seed10_10_200.h5ad	QP	2	1.28457125	102.7657
TSP25_random_rep5_seed10_10_200.h5ad	QP	2	1.6948905000000003	135.59124000000003
TSP27_random_rep1_seed8_50_1000.h5ad	QP	2	0.6431757499999999	51.45405999999999
TSP27_random_rep2_seed8_50_1000.h5ad	QP	2	1.23101875	98.4815
TSP27_random_rep3_seed8_50_1000.h5ad	QP	2	1.512982875	121.03863000000001
TSP27_random_rep4_seed8_50_1000.h5ad	QP	2	0.9428884999999999	75.43108
TSP27_random_rep5_seed8_50_1000.h5ad	QP	2	1.381971625	110.55773
TSP21_random_rep1_seed4_50_1000.h5ad	QP	2	1.9791282500000005	158.33026000000004
TSP21_random_rep2_seed4_50_1000.h5ad	QP	2	1.953537	156.28296
TSP21_random_rep3_seed4_50_1000.h5ad	QP	2	1.093134125	87.45073
TSP21_random_rep4_seed4_50_1000.h5ad	QP	2	1.9568841250000002	156.55073000000002
TSP21_random_rep5_seed4_50_1000.h5ad	QP	2	0.6847471250000001	54.779770000000006
TSP21_random_rep1_seed12_10_200.h5ad	QP	2	1.4606455000000003	116.85164000000002
TSP21_random_rep2_seed12_10_200.h5ad	QP	2	0.7666928750000002	61.33543000000001
TSP21_random_rep3_seed12_10_200.h5ad	QP	2	1.6206055000000021	129.64844000000016
TSP21_random_rep4_seed12_10_200.h5ad	QP	2	1.9383507500000001	155.06806
TSP21_random_rep5_seed12_10_200.h5ad	QP	2	1.878703875	150.29631
TSP25_random_rep1_seed4_20_400.h5ad	QP	2	1.7545935	140.36748
TSP25_random_rep2_seed4_20_400.h5ad	QP	2	1.6089896250000002	128.71917000000002
TSP25_random_rep3_seed4_20_400.h5ad	QP	2	1.411558625	112.92469000000001
TSP25_random_rep4_seed4_20_400.h5ad	QP	2	2.2501758749999996	180.01406999999998
TSP25_random_rep5_seed4_20_400.h5ad	QP	2	1.421228625	113.69828999999999
TSP25_random_rep1_seed11_40_800.h5ad	QP	2	1.8176470000000002	145.41176000000002
TSP25_random_rep2_seed11_40_800.h5ad	QP	2	1.9842387499999998	158.73909999999998
TSP25_random_rep3_seed11_40_800.h5ad	QP	2	1.782238	142.57904
TSP25_random_rep4_seed11_40_800.h5ad	QP	2	1.2717155000000002	101.73724000000001
TSP25_random_rep5_seed11_40_800.h5ad	QP	2	1.1681013750000004	93.44811000000004
TSP25_random_rep1_seed12_30_600.h5ad	QP	2	1.3968345	111.74676
TSP25_random_rep2_seed12_30_600.h5ad	QP	2	0.543842	43.507360000000006
TSP25_random_rep3_seed12_30_600.h5ad	QP	2	0.6467330000000002	51.73864000000002
TSP25_random_rep4_seed12_30_600.h5ad	QP	2	1.1176485000000003	89.41188000000002
TSP25_random_rep5_seed12_30_600.h5ad	QP	2	1.21857875	97.4863
TSP27_random_rep1_seed3_40_800.h5ad	QP	2	1.627590375	130.20723
TSP27_random_rep2_seed3_40_800.h5ad	QP	2	1.9013565	152.10852
TSP27_random_rep3_seed3_40_800.h5ad	QP	2	1.5001625	120.013
TSP27_random_rep4_seed3_40_800.h5ad	QP	2	2.189280749999999	175.14245999999994
TSP27_random_rep5_seed3_40_800.h5ad	QP	2	1.4300925000000002	114.40740000000001
TSP27_random_rep1_seed9_30_600.h5ad	QP	2	0.7299521249999998	58.39616999999999
TSP27_random_rep2_seed9_30_600.h5ad	QP	2	1.8285298749999999	146.28239
TSP27_random_rep3_seed9_30_600.h5ad	QP	2	1.1355699999999997	90.84559999999998
TSP27_random_rep4_seed9_30_600.h5ad	QP	2	0.7604841250000002	60.83873000000001
TSP27_random_rep5_seed9_30_600.h5ad	QP	2	0.7847057500000001	62.77646000000001
TSP25_random_rep1_seed12_20_400.h5ad	QP	2	1.40087	112.06960000000001
TSP25_random_rep2_seed12_20_400.h5ad	QP	2	1.60370825	128.29666
TSP25_random_rep3_seed12_20_400.h5ad	QP	2	1.565749125	125.25993
TSP25_random_rep4_seed12_20_400.h5ad	QP	2	0.5847542499999999	46.780339999999995
TSP25_random_rep5_seed12_20_400.h5ad	QP	2	1.8938475000000004	151.50780000000003
TSP21_random_rep1_seed13_20_400.h5ad	QP	2	1.53329675	122.66374
TSP21_random_rep2_seed13_20_400.h5ad	QP	2	1.6479523749999998	131.83619
TSP21_random_rep3_seed13_20_400.h5ad	QP	2	1.63521225	130.81698
TSP21_random_rep4_seed13_20_400.h5ad	QP	2	1.7395821249999996	139.16656999999998
TSP21_random_rep5_seed13_20_400.h5ad	QP	2	1.775	142.0
TSP21_random_rep1_seed9_40_800.h5ad	QP	2	1.7268853749999997	138.15082999999998
TSP21_random_rep2_seed9_40_800.h5ad	QP	2	1.1461465	91.69172
