Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	Colon	Esophagus	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	Average	Method	Matrix	NoiseLevel	Sample
7e-05	0.00236	5.46196	0.00978	18.81302	0.00384	0.00896	3.40794	1.65694	1.43546	0.00262	6.6372100000000005	2.89439	6.77061	1.27003	0.00169	13.21463	0.00029	5.90647	11.841590000000002	0.2454	0.64128	0.00192	0.00736	0.00092	5.26089	1.68843	0.00232	3.113870714285714	BayesPrism	2Median_300_500	0.1	T00_v2_FFPE-2_486100_5
6e-05	0.00303	8.09434	0.0038	7.837760000000001	0.00913	0.00539	0.56952	1.74049	3.25233	0.02836	4.99645	6.74596	9.87278	0.1794	0.00132	11.11159	0.00036	1.6219	22.08339	0.43197	0.27694	0.00275	0.19302	0.00126	3.15772	1.03329	0.07289	2.975971428571429	BayesPrism	2Median_300_500	0.1	T00_v2_FFPE-2_54045_4
3e-05	0.003	5.28464	0.00199	4.07552	0.00767	0.006	0.16825	3.21138	3.72703	0.01006	56.03974	3.59068	10.03315	1.63945	0.00208	15.23549	0.00119	2.36875	3.763220000000001	0.21569	0.12963	0.00142	0.00147	0.01724	6.44382	18.95816	0.00161	4.819227142857144	BayesPrism	2Median_300_500	0.1	T00_v2_FFPE-2_972366_4
3e-05	0.00321	8.71188	0.00421	2.7454500000000004	0.01021	0.01073	3.28703	2.70867	3.69298	0.02441	4.82335	5.48746	10.44476	0.43516	0.0008	10.55355	0.0004	0.4965	25.85402000000001	0.64694	0.82136	0.00138	0.04038	0.00343	2.58807	0.94805	0.05023	3.0140946428571427	BayesPrism	2Median_300_500	0.1	T00_v2_FFPE-2_225130_5
2e-05	0.0013	2.73254	1.67244	3.23585	0.00788	0.00492	43.34224999999999	7.06398	2.86535	0.0023	8.91579	2.03745	8.2111	7.88741	0.00115	14.67671	0.00052	0.26365	3.3867400000000005	0.93744	5.59222	0.0012	0.00268	0.00189	4.04191	4.94849	0.00097	4.35129107142857	BayesPrism	2Median_300_500	0.1	T00_v2_FFPE-2_279085_5
4e-05	0.00132	4.58475	0.05665	7.80668	0.004	0.00436	23.54195	4.29708	3.36544	0.02163	7.4571	6.206010000000001	10.10466	4.64999	0.00114	13.60998	0.00032	1.61493	8.18033	0.70383	2.79023	0.00239	0.01106	0.00132	4.18157	3.18158	0.00382	3.799434285714286	BayesPrism	2Median_300_500	0.1	T00_v2_FFPE-2_163316_5
8e-05	0.00194	3.02251	0.00518	3.41733	0.01014	0.00526	20.13296	3.43486	4.88192	0.04689	26.91994	9.751080000000002	12.66455	5.07932	0.00338	12.72595	0.00075	0.9659	0.08109	0.63886	2.03923	0.00204	0.00866	0.00167	4.39075	10.20167	0.00878	4.301524642857143	BayesPrism	2Median_300_500	0.1	T00_v2_FFPE-2_785309_4
7e-05	0.00293	4.62292	0.00383	2.7392	0.00481	0.0049	0.04556	3.7958	3.77988	0.00487	68.86206	2.27055	9.30974	2.08094	0.00187	16.24237	0.00231	2.01955	0.6507100000000001	0.13129	0.10633	0.00235	0.00282	0.03977	7.22344	25.09327	0.00096	5.323039285714286	BayesPrism	2Median_300_500	0.1	T00_v2_FFPE-2_60642_4
3e-05	0.00206	4.07908	0.16531	23.392910000000008	0.00433	0.00693	3.52105	0.96858	0.40189	0.00053	10.5131	0.03593	4.28202	1.47012	0.00131	13.95564	0.00034	8.32699	6.06561	0.10769	0.57893	0.00165	0.00209	0.0015	6.37079	2.728	0.00094	3.106619642857143	BayesPrism	2Median_300_500	0.1	T00_v2_FFPE-2_709011_4
6e-05	0.00338	4.67276	0.05499	5.53026	0.00388	0.00517	15.23788	5.16699	2.63242	0.00062	46.02598	0.05082	7.83666	4.13804	0.00125	17.15147	0.00096	2.4093	3.66458	0.57462	1.84058	0.00227	0.00132	0.04988	6.82317	17.03749	0.00067	5.032766785714287	BayesPrism	2Median_300_500	0.1	T00_v2_FFPE-2_608040_4
