ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	serous cell of epithelium of bronchus	pancreatic stellate cell/smooth muscle cell	bladder urothelial cell	microglia	neurons	luminal cell of prostate epithelium	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	common myeloid progenitor/erythroid progenitor cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	erythrocyte/platelet	large intestine goblet cell	capillary endothelial cell/endothelial cell of artery	pancreatic acinar cell	mural cell/pericyte	regular atrial cardiac myocyte/ventricular cardiac muscle cell	cd4-positive, alpha-beta thymocyte	luminal epithelial cell of mammary gland	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	oligodendrocyte	langerhans cell	intrahepatic cholangiocyte	serous cell of epithelium of trachea	oligodendrocyte precursor cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	type ii pneumocyte	mature nk t cell/natural killer cell	ciliated epithelial cell/epithelial cell of uterus	melanocyte/progenitor cell of mammary luminal epithelium	salivary gland cell	cd8-positive, alpha-beta thymocyte/thymocyte	OPC/astrocytes/oligodendrocytes	acinar cell of salivary gland	leukocyte	cardiac endothelial cell	endothelial cell of arteriole/endothelial cell of venule	kidney epithelial cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	mesothelial cell	pulmonary ionocyte	schwann cell	myo-medullary thymic epithelial cell	intestinal tuft cell/tuft cell of colon	epithelial cell of uterus	mesothelial cell/schwann cell	pancreatic a cell	myoepithelial cell	stratified squamous epithelial cell	central nervous system macrophage	melanocyte	enterocyte of epithelium proper of duodenum	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	colon endothelial cell	basal cell of prostate epithelium	enteroendocrine cell of small intestine	myometrial cell	basal cell/medullary thymic epithelial cell	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	medullary thymic epithelial cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	sebum secreting cell	club cell	mesenchymal stem cell/tendon cell	erythroid progenitor cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	pulmonary ionocyte/respiratory goblet cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	type i pneumocyte	duct epithelial cell/ionocyte	club cell/type i pneumocyte	taste receptor cell	hepatocyte	enteroglial cell	gamma-delta t cell	pancreatic d cell/type b pancreatic cell	basal cell	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	tracheal goblet cell	hematopoietic stem cell	common myeloid progenitor/hematopoietic stem cell	plasma cell	choroid plexus epithelial cell	myeloid dendritic cell	neuron	pancreatic stellate cell	neuro-medullary thymic epithelial cell	duct epithelial cell/ionocyte/mucus secreting cell	b cell	tissue-resident macrophage	smooth muscle cell	mucus secreting cell/respiratory goblet cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	Bergmann glial cell/astrocyte/ependymal cell	pancreatic ductal cell	macrophage	fast muscle cell/slow muscle cell	progenitor cell of mammary luminal epithelium	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	basophil/mast cell	neutrophil	innate lymphoid cell	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	Method	Sample
0.00121	0.00171		0.00103	2.14479	5.08003	0.00093			6.20307	32.74678	0.00113	0.00185	0.00032	0.00096	0.00207	0.00208	0.00119			0.00156	0.00116	0.00122			0.00074	11.60257			1.49418	0.00208	2.2286	0.00066	0.28447	6.64901	0.00397	1.0806	0.00084	0.0019	0.00129	0.00158	0.00219	0.48237	0.00133		0.00077	0.00215	0.00054		0.00152	0.00111	0.00249		0.00248	0.00115	0.00067	0.00156			0.0016		0.00097	0.00102	0.00101	0.00292			0.00169	0.00081	0.00076		0.00141	0.00085	0.0011	0.15509	0.00069	0.00104		0.00114		21.6695	0.00442		0.00249		0.00117	0.00138		0.01872	0.00191	0.5402	0.00097	0.001		0.00136		0.00055	0.97063	0.00061	0.4928	0.00145	0.00122	6.06815	0.00239	0.00104	BayesPrism	X475571_1
	0.06067	0.0	0.02065			0.03072	0.0	0.20779		73.37135			0.00968	0.18177	0.0		0.0	2.39685	0.0	0.0	0.0	0.52625	0.0	0.10531	0.0	0.28582	0.0808	0.0	0.0			0.0	4.8409			0.0	0.0				0.11114			0.07921	0.0	0.74015	0.04537	0.16827		0.44993			0.0	0.0	0.0	0.05483	0.0	3.35662		0.40049	0.4977		0.0		0.0	0.0				0.0	0.0	0.00182	0.0		0.0		0.29016	0.0	0.71516		0.0	0.06975		0.01697		0.0	0.24916	1.22649	0.0			0.24332	0.58576		0.06016	0.0	0.0	0.0			0.0	0.78856		7.73043	ReDeconv	631489_3
	0.20091	0.20728	0.02585			0.55342	0.0	0.0		63.54588			0.09199	0.13448	0.0		0.0	2.07087	0.0	0.0	0.0	0.0	0.0	0.18494	0.00463	0.01804	0.92144	0.0	0.0			0.0	2.50583			0.0	0.0				0.0			0.27191	0.0	2.19511	0.19536	0.0		0.89503			0.0	0.0	0.0	0.09911	0.0	1.55107		0.15852	1.73937		0.0		0.0	0.0				0.0	0.0	0.02393	0.0		0.05006		0.67306	0.0	1.14549		0.0	0.0769		0.23726		0.07686	0.0	1.6537	0.0			0.36753	0.3386		0.25122	0.01444	0.0	0.11488			0.0	0.54669		16.85834	ReDeconv	674547_3
	0.02911	0.34674	0.01106			0.8315	0.0	0.0		69.11855			0.09424	0.0	0.0		0.0	1.95548	0.0	0.0	0.0	0.0	0.0	0.0	0.00322	0.0	0.48353	0.0	0.0			0.0	2.83085			0.0	0.0				0.00377			0.21393	0.0	1.42658	0.09532	0.1148		1.07433			0.21827	0.0	0.0	0.39273	0.0	3.18518		0.08035	1.10589		0.0		0.0	0.0				0.0	0.0	0.0	0.0		0.0004		0.53922	0.0	1.01037		0.0	0.03502		0.07584		0.0	0.0	1.21889	0.0			0.21975	0.12675		0.08296	0.0	0.0	0.0			0.0	1.77059		11.30478	ReDeconv	546738_3
	0.07786	0.31406	0.0			0.37599	0.0	0.0		81.23616			0.00578	0.0	0.04164		0.0	0.66234	0.0	0.0	0.0	0.28495	0.0	0.0	0.00206	0.0113	0.33621	0.0	0.0			0.0	2.11568			0.0	0.0				0.04991			0.13578	0.0	1.09323	0.04798	0.13898		0.66034			0.18012	0.0	0.1226	0.4656	0.0	1.42465		0.38738	0.46138		0.0		0.0	0.0				0.0	0.0	0.01122	0.0		0.00117		0.28378	0.0	0.77447		0.0	0.12928		0.10603		0.08138	0.08347	0.83662	0.0			0.0	0.42171		0.09772	0.00135	0.0	0.0			0.0	0.15319		6.38661	ReDeconv	813805_3
	0.02153	0.09486	0.11279			0.23623	0.0	1.21592		78.53237			0.0	0.0	0.0		0.07899	1.55446	0.0	0.0	0.0	1.42498	0.0	0.44895	0.0	0.0	0.03093	0.0	0.0			0.0	4.00934			0.0769	0.0				0.17561			0.0	0.0	0.78351	0.00016	0.29341		0.05406			0.32191	0.0	0.0	0.34249	0.0	1.84957		0.04896	0.09297		0.0		0.0	0.0				0.0	0.0	0.0	0.0155		0.02969		0.26094	0.0	0.43394		0.03047	0.16764		0.0		0.0	0.45249	0.77962	0.0			0.5671	0.36582		0.0	0.01518	0.0	0.0			0.0	0.68235		4.39834	ReDeconv	361175_1
	0.04258	0.10081	0.08096			0.0	0.0	0.63399		87.39835			0.00025	0.0	0.0		0.0133	0.0	0.03164	0.0	0.0	1.57338	0.0	0.51115	0.0	0.0	0.0	0.0	0.02628			0.0	2.95982			0.01104	0.0				0.13064			0.00695	0.0	0.57311	0.0	0.15408		0.13217			0.0	0.0	0.0	0.29475	0.0	0.19185		0.0	0.00072		0.0		0.0	0.0				0.0	0.01238	0.00078	0.00886		0.01969		0.49733	0.0	0.42708		0.0	0.15912		0.0		0.0	0.39396	0.17507	0.0			0.0	0.39151		0.05056	0.0	0.0	0.0			0.0	0.06749		2.92832	ReDeconv	472330_1
	0.06286	0.05067	0.05959			0.0	0.0	0.99339		83.57322			0.0	0.0	0.0		0.0401	0.0	0.0	0.0	0.0	1.35442	0.0	0.57082	0.0	0.0	0.00601	0.0	0.0			0.0	3.69742			0.00877	0.0				0.18597			0.0	0.0	0.60891	0.0	0.38742		0.07355			0.26896	0.0	0.0	0.32164	0.0	1.275		0.01037	0.01455		0.0		0.0	0.0				0.0	0.0	0.00514	0.00396		0.01864		0.15125	0.0	0.56659		0.0	0.17433		0.0149		0.0	0.39151	0.39815	0.0			0.11433	0.39188		0.0	0.0164	0.0	0.0			0.0	0.42406		3.76523	ReDeconv	147354_2
	0.05614	0.04636	0.0			0.0	0.0	0.3123		78.07402			0.00594	0.06302	0.0		0.0	2.60567	0.0	0.0	0.06541	0.99919	0.0	0.76973	0.0	0.0	0.0	0.0	0.03502			0.0	6.46829			0.0	0.0				0.06686			0.0	0.00325	0.84688	0.0101	0.43931		0.10511			0.03527	0.0	0.0	0.23927	0.0	1.93442		0.0	0.03424		0.0		0.0	0.0				0.0	0.0	0.0	0.0		0.0		0.29448	0.0	0.49309		0.0	0.15412		0.00336		0.01571	0.01131	0.86406	0.0			0.05625	0.61416		0.0	0.0	0.0	0.0			0.0	0.41364		3.86403	ReDeconv	261268_2
	0.02002	0.28427	0.19486			0.02423	0.0	1.37236		67.27976			0.02031	0.0	0.0		0.0	3.35417	0.0	0.0	0.0	1.20906	0.0	0.0	0.0	0.67251	0.0	0.0	0.0			0.0	3.35663			0.18226	0.0				0.22061			0.19153	0.0	0.26095	0.0	0.25531		0.11411			0.92056	0.0	0.0	0.11869	0.0	5.01037		0.67409	1.02498		0.0		0.0	0.0				0.0	0.0	0.0	0.0		0.09444		0.17997	0.0	0.11331		0.31039	0.0177		0.0		0.0	0.03809	1.75373	0.0			0.14442	0.39337		0.0	0.08533	0.0	0.0			0.0	2.3974		7.71018	ReDeconv	265479_2
	0.05301	0.08838	0.01296			0.03047	0.0	0.62958		86.07743			0.00098	0.02393	0.0		0.05019	0.06648	0.00471	0.0	0.0	1.23439	0.0	0.57392	0.0	0.0	0.0	0.0	0.00544			0.0	4.03044			0.0	0.0				0.07411			0.0	0.0	0.987	0.01048	0.29777		0.13471			0.0	0.0	0.0	0.1623	0.0	0.45394		0.0	0.00018		0.0		0.0	0.0				0.0	0.0	0.00041	0.01801		0.00457		0.397	0.0	0.56096		0.0	0.28855		0.03157		0.0	0.25984	0.35322	0.0			0.069	0.40419		0.0	0.0	0.0	0.0			0.0	0.40996		2.19991	ReDeconv	209564_1
	0.00355	0.26548	0.0			0.0	0.0	1.10068		39.85055			0.05554	0.0	0.0		0.0	10.54583	0.0	0.0	0.0	0.62217	0.0	1.65249	0.0	4.0627	0.0	0.0	0.0			0.0	11.93833			0.0	0.0				0.17239			0.04624	0.00373	0.0173	0.01615	0.46495		0.20753			0.09204	0.17469	0.0	0.0	0.0	9.38076		0.67696	0.68102		0.0		0.042	0.0				0.0	0.0	0.0	0.0		0.00245		0.16282	0.0	0.0		0.16857	0.0		0.00448		0.27357	0.0	2.41763	0.0			0.10678	1.3515		0.0	0.0	0.0	0.0			0.0	4.5884		8.85072	ReDeconv	133247_1
	0.00883	0.10509	0.29791			0.0	0.0	1.23381		68.84483			0.0	0.0	0.0		0.0	2.12642	0.0	0.0	0.0	2.12635	0.0	0.03365	0.0	0.31728	0.0	0.0	0.0			0.0	3.96335			0.17982	0.0				0.45726			0.12409	0.0	0.62134	0.0	0.2037		0.06415			0.90807	0.0	0.0	0.0	0.0	5.07108		0.34625	0.84353		0.0		0.01014	0.0				0.0	0.0	0.0	0.0		0.0171		0.38355	0.0	0.56392		0.07716	0.03519		0.04025		0.0	0.33376	1.62294	0.0			0.50026	0.32057		0.0	0.09675	0.0	0.0			0.0	1.91572		6.20586	ReDeconv	260786_1
	0.01793	0.0	0.03453			0.0	0.0	0.84108		86.86039			0.0	0.0	0.0		0.0	0.0	0.0	0.1304	0.0	1.54444	0.0	0.52945	0.0	0.0	0.00268	0.0	0.0			0.0	2.66			0.00798	0.0				0.14143			0.0	0.0	0.82926	0.0	0.36051		0.12213			0.0871	0.0	0.0	0.31034	0.0	0.35858		0.0	0.00718		0.0		0.0	0.0				0.0	0.02455	0.00083	0.0		0.01323		0.26017	0.0	0.32021		0.0	0.19679		0.02264		0.0	0.49264	0.19211	0.0			0.23077	0.36003		0.0	0.01034	0.0	0.0			0.0	0.0498		2.98049	ReDeconv	331344_2
	0.11697	0.58601	0.35801			0.0	0.0	1.2467		69.32261			0.0	0.0	0.0		0.0	1.82416	0.0	0.0	0.0	2.25798	0.0	0.17801	0.0	0.01204	0.0	0.0	0.0			0.0	3.10026			0.29553	0.0				0.41174			0.27564	0.0	0.61021	0.0	0.32071		0.05435			0.08554	0.0	0.0	0.0	0.0	5.40657		0.50394	0.75982		0.0		0.00112	0.0				0.0	0.0	0.0	0.0		0.20461		0.47357	0.0	0.32362		0.1925	0.04329		0.0		0.0	0.43271	1.63146	0.0			0.14942	0.4912		0.01184	0.1358	0.0	0.0			0.0	1.20299		6.97908	ReDeconv	349246_2
	0.02822	0.25989	0.01003			0.00679	0.0	0.47224		87.80131			0.0	0.0	0.0		0.02141	0.04586	0.0	0.0	0.0	1.12599	0.0	0.48204	0.0	0.0	0.0	0.0	0.01833			0.0	3.46207			0.00569	0.0				0.0616			0.0	0.0	0.69247	0.00731	0.32576		0.09573			0.0	0.0	0.0	0.25696	0.0	0.33848		0.0	0.00218		0.0		0.0	0.0				0.0	0.0	0.00315	0.0		0.00576		0.47156	0.0	0.25512		0.0	0.17686		0.0392		0.0	0.27179	0.1804	0.0			0.0	0.33373		0.0	0.01381	0.0	0.0			0.0	0.48168		2.24659	ReDeconv	301419_1
	0.0	0.03008	0.0			0.0	0.0	1.16485		74.65647			0.0	0.00534	0.01672		0.06788	1.77096	0.0	0.0	0.0	1.01926	0.0	0.8377	0.0	0.00771	0.0	0.0	0.0			0.00955	6.30403			0.01196	0.0				0.13705			0.0	0.0	0.43506	0.02121	0.44497		0.07859			0.21118	0.02947	0.0	0.19164	0.0	3.1007		0.50004	0.12433		0.0		0.00864	0.0				0.0	0.0	0.0	0.0		0.01282		0.0254	0.0	0.16622		0.076	0.07163		0.0		0.0	0.13263	0.77547	0.0			0.34603	0.54837		0.0	0.02373	0.0	0.0			0.0	3.02796		3.60837	ReDeconv	267586_2
	0.04247	0.04406	0.06431			0.0	0.0	1.18302		80.89571			0.0	0.0	0.0		0.02021	1.09562	0.0	0.0	0.0	1.42677	0.0	0.4422	0.0	4e-05	0.0	0.0	0.00342			0.0	3.89676			0.04715	0.0				0.29112			0.0	0.0	0.67397	0.00237	0.31457		0.08754			0.68324	0.0	0.0	0.12217	0.0	2.02727		0.23699	0.10457		0.0		0.0	0.0				0.0	0.0	0.0	0.0		0.01339		0.01017	0.0	0.11692		0.08862	0.10987		0.00178		0.0	0.22306	0.67074	0.0			0.13117	0.38445		0.0	0.04345	0.0	0.0			0.0	1.04475		3.45607	ReDeconv	475571_1
	0.0	0.0	0.0			0.0	0.0	0.0		72.52269			0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77387	0.0	0.0	0.7367			0.0	6.86434				0.64367				0.03984			0.0		0.0	0.0	0.0					0.0	0.0	0.0		0.0	2.61599		0.05387	0.0		0.0		0.0	0.0				0.0		0.0	0.0		0.0		0.26913	0.0	0.0		0.0	0.0		0.0		2.52356	0.0	0.0				0.0	2.34088		0.0	0.0	0.0073	0.0			0.04118	0.30819		10.25878	MuSiC	X631489_3
	0.0	0.0	0.0			0.0	0.0	0.0		59.63031			0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82429	0.0	0.0	0.12416			0.0	2.61935				8.84163				0.26034			0.0		0.0	0.0	0.0					0.0	0.0	0.0		0.0	3.50381		1.21107	0.0		0.0		0.0	0.0				0.0		0.0	0.0		0.0		0.81715	0.0	0.17283		0.0	0.0		0.0		5.12689	0.0	0.04702				0.0	0.01271		0.0	0.4161	0.0	0.03049			0.0	1.0149		14.34693	MuSiC	X674547_3
	0.0	0.00613	0.0			0.0	0.0	0.0		71.99884			0.00946	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.74924	0.0	0.0	0.0			0.0	1.27814				0.00687				0.05699			0.0		0.0	0.0	0.0					0.0	0.0	0.0		0.0	3.85216		0.45455	0.0		0.0		0.0	0.0				0.0		0.0	0.0		0.0		1.28878	0.0	0.92666		0.0	0.0		0.0		1.5381	0.0	0.0				0.0	3.24923		0.0	0.0	0.0	0.05385			0.0	2.98321		8.54777	MuSiC	X546738_3
	0.0	3.40482	0.0			0.0	0.0	0.87354		2.13351			0.0	0.0	1.16367			0.0	0.77679	0.0	0.0	0.0	0.0	0.0	0.0	5.37429	0.0	0.0	0.79774			0.0	11.29373				0.0				0.0			0.0		0.0	0.0	0.0					0.0	0.0	0.0		0.0	7.51596		0.94866	0.0		0.0		0.0	0.0				0.0		0.0	0.0		0.0		7.24033	0.0	0.0		0.0131	0.0		0.0		0.15953	0.0	0.0				0.0	21.41541		0.0	0.0	5.8562	1.48788			0.0	1.33723		28.2076	MuSiC	X813805_3
	0.0	0.0	0.0			0.0	0.0	0.97187		1.2302			0.0	0.0	0.88667			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.63045	0.0	0.0	2.22511			0.0	15.01183				28.94135				0.04445			0.0		0.0	0.0	0.0					0.0	0.0	0.0		0.0	13.75912		0.0	0.0		0.0		0.0	0.0				0.0		0.0	0.0		3.86679		0.35613	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0				0.0	0.0		0.0	4.61515	0.0	0.48694			0.01328	4.04345		6.91721	MuSiC	X361175_1
	0.00031	0.0	0.0			0.0	0.0	0.0		0.57014			0.0	0.0	0.0			0.0	0.37764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.38975			0.0	19.30886				35.63369				1.24975			0.0		0.0	0.0	0.0					0.0	0.0	0.0		0.0	0.0		0.0	0.0		0.0		0.0	0.0				0.0		0.0	0.0		5.11217		0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0				0.0	1.52887		0.0	4.59284	3.9353	0.0			0.0	2.96167		15.33902	MuSiC	X472330_1
	0.0	0.0	0.0			0.0	0.0	0.0		0.51695			0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00216	0.0	0.0	4.82668			0.0	26.02921				30.14009				0.39461			0.0		0.0	0.0	0.0					0.0	0.0	0.0		0.0	10.54777		0.0	0.0		0.0		0.0	0.0				0.0		0.0	0.0		4.44505		0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0				0.0	0.0		0.0	6.20319	0.0	0.0			0.0	3.43389		10.46041	MuSiC	X147354_2
	0.0	0.0	0.0			0.0	0.0	0.0		0.2123			0.0	0.0	1.08143			0.0	0.0	0.0	0.01693	0.0	0.0	0.0	0.0	0.06436	0.0	0.0	6.71118			0.0	39.73015				0.0				0.67408			0.0		0.0	0.0	0.0					0.01394	0.0	0.0		0.0	6.78443		0.05947	0.0		0.0		0.0	0.0				0.0		0.0	0.0		2.17626		0.0	0.0	0.0		0.00057	0.0		0.0		0.0	0.0	0.0				0.0	8.54785		0.0	2.00456	0.0722	0.0			0.0	2.6703		29.17999	MuSiC	X261268_2
	0.0	0.0	0.0			0.0	0.0	3.71305		3.28843			0.0	0.0	0.28189			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.90347	0.0	0.0	0.0			0.0	3.63386				37.51087				0.46045			0.0		0.0	0.0	0.0					1.99145	0.0	0.0		0.0	14.56711		0.0	0.0		0.0		0.0	0.0				0.0		0.0	0.0		0.01396		0.19542	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0				0.0	0.0		0.0	6.24293	0.0	0.66494			0.0	4.57746		1.95471	MuSiC	X265479_2
	0.0	0.0	0.0			0.0	0.0	0.0		0.41186			0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00871	0.0	0.0	6.66957			0.0	27.71521				10.01331				0.07259			0.0		0.0	0.0	0.0					0.0	0.0	0.0		0.0	3.96473		0.0	0.0		0.0		0.0	0.0				0.0		0.0	0.0		2.91868		0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0				0.0	0.02076		0.0	9.91221	4.65461	0.0			0.0	4.76556		28.87221	MuSiC	X209564_1
	0.0	0.0	0.0			0.0	0.0	2.21975		1.68971			0.0	0.0	1.31303			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.53503	0.00525	0.0	0.0			0.0	15.8821				0.0				0.51267			0.0		0.0	0.0	0.0					1.19228	0.0	0.0		0.0	18.88533		0.0	0.0		0.0		0.0	0.0				0.0		0.0	0.0		0.02784		0.1573	0.0	0.0		0.0	0.0		0.0		0.90662	0.0	0.0				0.0	8.94985		0.0	0.04053	0.0	0.01101			0.0	5.38207		19.28962	MuSiC	X133247_1
	0.0	0.0	0.0			0.0	0.0	1.03935		0.6382			0.0	0.0	0.13735			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.66979	0.0	0.0	0.48297			0.0	8.62623				42.52052				0.53557			0.0		0.0	0.0	0.0					0.0	0.0	0.0		0.0	17.71951		0.06189	0.0		0.0		0.0	0.0				0.0		0.0	0.0		2.14964		1.37029	0.0	0.0		0.0	0.0		0.0		0.09978	0.0	0.0				0.0	0.0		0.0	4.1808	0.0	0.00687			0.0	3.56763		0.19362	MuSiC	X260786_1
	0.0	0.0	0.0			0.0	0.0	0.0		0.79606			0.0	0.0	0.07159			0.0	0.00981	0.0	0.0	0.0	0.0	0.0	0.0	0.00812	0.0	0.0	7.5998			0.0	31.69367				32.85611				0.0			0.0		0.0	0.0	0.0					0.0	0.0	0.0		0.0	0.36924		0.01086	0.0		0.0		0.0	0.0				0.0		0.0	0.0		4.23023		0.06794	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0				0.0	1.59414		0.0	4.597	4.25456	0.0802			0.0	2.05851		9.70216	MuSiC	X331344_2
	0.0	0.0	0.0			0.0	0.0	2.06109		1.8918			0.0	0.0	0.19911			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.54798	0.0	0.0	1.38644			0.0	8.9392				42.87215				1.05471			0.0		0.0	0.0	0.0					0.29574	0.0	0.0		0.0	17.07228		0.05853	0.0		0.0		0.0	0.0				0.0		0.0	0.0		3.25179		0.49127	0.0	0.0		0.0	0.0		0.0		0.00131	0.0	0.0				0.0	0.0		0.0	3.58322	0.0	0.04848			0.0	3.8817		5.36322	MuSiC	X349246_2
	7e-05	0.0	0.0			0.0	0.0	0.0		0.30115			0.0	0.0	0.01112			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.99697			0.0	34.73881				20.85715				0.21339			0.0		0.0	0.0	0.0					0.0	0.0	0.0		0.0	0.38408		0.0	0.0		0.0		0.0	0.0				0.0		0.0	0.0		1.78339		0.0	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0				0.0	0.0		0.0	7.79821	2.80323	0.00154			0.0	6.85841		15.25249	MuSiC	X301419_1
	0.0	0.0	0.0			0.0	0.0	0.58005		0.74114			0.0	0.0	1.2373			0.0	0.0	0.0	0.00235	0.0	0.0	0.0	0.0	12.73254	0.0	0.0	1.4698			0.0	23.77319				12.10682				0.36352			0.0		0.0	0.0	0.0					1.08061	0.0	0.0		0.0	14.2873		0.77849	0.0		0.0		0.0	0.0				0.0		0.0	0.0		1.36325		0.10576	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0				0.0	0.40027		0.0	2.93153	0.0	0.0			0.0	10.43525		15.61083	MuSiC	X267586_2
	0.0	0.0	0.0			0.0	0.0	0.88343		2.80239			0.0	0.0	0.09884			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.38749	0.0	0.0	2.01624			0.0	17.87036				24.30538				1.96852			0.0		0.0	0.0	0.0					0.55901	0.0	0.0		0.0	9.85679		0.03115	0.0		0.0		0.0	0.0				0.0		0.0	0.0		2.10753		0.55733	0.0	0.0		0.0	0.0		0.0		0.0	0.0	0.0				0.0	0.0		0.0	3.50726	0.0	0.0			0.02811	5.73505		16.28512	MuSiC	X475571_1
