	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
262245_1	0.0	0.0	0.0	9.33	19.08	2.03	0.0	0.06	25.78	0.0	2.45	0.14	0.06	0.26	28.66	0.0	0.0	0.0	0.07	0.0	0.02	0.0	0.0	0.2	0.0	3.74	0.05	2.31	0.0	5.77	CIBERSORTx
167961_1	0.0	0.18	0.0	7.75	18.36	3.69	0.0	0.0	27.98	0.0	2.96	0.46	0.07	0.31	30.05	0.0	0.0	0.0	0.07	0.0	0.02	0.0	0.0	0.14	0.0	2.88	0.07	2.21	0.0	2.83	CIBERSORTx
166490_1	0.0	0.0	0.0	3.81	13.66	2.05	0.0	0.09	30.64	0.0	0.0	1.03	0.06	0.18	29.98	0.08	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.44	0.0	12.13	0.05	0.78	0.0	4.94	CIBERSORTx
393370_2	0.0	0.0	0.0	8.17	18.25	1.91	0.0	0.07	25.58	0.0	1.05	0.12	0.07	0.26	30.66	0.07	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.15	0.0	9.37	0.05	2.26	0.0	1.88	CIBERSORTx
412304_2	0.0	0.0	0.0	8.64	21.1	3.64	0.0	0.0	22.44	0.0	2.04	1.39	0.07	0.27	30.9	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.16	0.0	5.51	0.06	2.54	0.0	1.16	CIBERSORTx
178534_1	0.0	0.15	0.0	8.31	21.07	3.39	0.0	0.04	25.37	0.0	2.41	1.34	0.06	0.26	28.86	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.12	0.0	3.9	0.05	2.83	0.0	1.76	CIBERSORTx
739041_3	0.0	0.42	0.0	0.0	56.06	0.0	0.0	0.0	0.79	0.0	2.19	0.0	0.15	1.3	32.99	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.18	1.14	0.0	4.68	NNLS
569467_2	0.0	0.83	0.0	0.0	49.4	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	2.1	42.08	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.2	1.69	0.0	3.3	NNLS
597312_3	0.0	0.64	0.0	0.0	49.02	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	1.94	37.98	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.18	1.5	0.0	8.6	NNLS
450582_2	0.0	1.22	2.11	4.29	63.27	0.0	0.0	0.0	4.06	0.0	0.65	0.0	0.01	0.97	18.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	1.17	0.13	2.18	0.0	1.65	NNLS
159918_2	0.0	0.84	0.51	2.45	63.28	0.0	0.0	0.0	2.93	0.0	0.87	0.0	0.2	0.85	22.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	1.57	0.13	1.7	0.0	2.27	NNLS
295748_1	0.0	1.21	0.03	0.34	63.52	0.0	0.0	0.0	1.89	0.0	2.77	0.0	0.0	1.5	25.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.31	0.16	2.17	0.0	0.3	NNLS
418624_2	0.0	1.95	4.21	7.43	56.39	0.0	0.0	0.0	5.43	0.0	0.0	0.0	0.01	0.0	16.51	0.0	0.46	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	2.03	0.12	3.53	0.0	1.91	NNLS
330152_1	0.0	0.74	0.0	0.0	62.16	0.0	0.0	0.0	1.37	0.0	2.36	0.0	0.03	1.58	28.12	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.17	1.52	0.0	1.92	NNLS
