large intestine goblet cell	bladder urothelial cell	microglia	innate lymphoid cell	mesenchymal stem cell/tendon cell	myo-medullary thymic epithelial cell	colon endothelial cell	pancreatic ductal cell	taste receptor cell	acinar cell of salivary gland	erythrocyte/platelet	serous cell of epithelium of trachea	stratified squamous epithelial cell	tissue-resident macrophage	luminal cell of prostate epithelium	schwann cell	OPC/astrocytes/oligodendrocytes	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	choroid plexus epithelial cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	club cell	oligodendrocyte precursor cell	pancreatic stellate cell	pancreatic a cell	basophil/mast cell	neutrophil	cd4-positive, alpha-beta thymocyte	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	basal cell	myometrial cell	basal cell/medullary thymic epithelial cell	type i pneumocyte	central nervous system macrophage	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	leukocyte	endothelial cell of arteriole/endothelial cell of venule	intestinal tuft cell/tuft cell of colon	Bergmann glial cell/astrocyte/ependymal cell	kidney epithelial cell	smooth muscle cell	pulmonary ionocyte/respiratory goblet cell	cardiac endothelial cell	hepatocyte	duct epithelial cell/ionocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	neuro-medullary thymic epithelial cell	epithelial cell of uterus	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	capillary endothelial cell/endothelial cell of artery	ciliated epithelial cell/epithelial cell of uterus	neuron	serous cell of epithelium of bronchus	hematopoietic stem cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	erythroid progenitor cell	regular atrial cardiac myocyte/ventricular cardiac muscle cell	cd8-positive, alpha-beta thymocyte/thymocyte	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	mature nk t cell/natural killer cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	pancreatic d cell/type b pancreatic cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	melanocyte	myeloid dendritic cell	mesothelial cell	enterocyte of epithelium proper of duodenum	pulmonary ionocyte	club cell/type i pneumocyte	mucus secreting cell/respiratory goblet cell	tracheal goblet cell	sebum secreting cell	myoepithelial cell	enteroglial cell	intrahepatic cholangiocyte	common myeloid progenitor/hematopoietic stem cell	fast muscle cell/slow muscle cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	medullary thymic epithelial cell	mural cell/pericyte	macrophage	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	gamma-delta t cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	langerhans cell	melanocyte/progenitor cell of mammary luminal epithelium	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	oligodendrocyte	basal cell of prostate epithelium	common myeloid progenitor/erythroid progenitor cell	type ii pneumocyte	plasma cell	pancreatic acinar cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	b cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	mesothelial cell/schwann cell	neurons	pancreatic stellate cell/smooth muscle cell	progenitor cell of mammary luminal epithelium	salivary gland cell	luminal epithelial cell of mammary gland	enteroendocrine cell of small intestine	duct epithelial cell/ionocyte/mucus secreting cell	Method	Sample
	0.0			0.0	0.01728	0.0	0.52919	0.0	0.15124	20.34443	0.1387	0.43542	0.0	0.0			19.40437	0.0			0.0		0.07945	0.0	3.22101				0.01589	0.0		0.0		5.23172			0.0	0.22889		0.0		0.0		0.95175	1.22267				0.0	0.01556	0.0	0.0			0.0		0.0	5.71254	0.0	1.21326	0.0	0.0	15.87788				0.22269		0.0		0.5161	0.0	0.0	0.0	0.0		0.13403			0.35302	0.0	4.477		0.02278	0.0	0.0	0.0	0.0	0.97234	1.69259	0.17011	0.14469	0.0	11.49635	3.08386		0.17069		1.69096		0.0	0.0	0.06152	0.0	ReDeconv	SRR10192411
	0.0			0.0	0.0	0.05665	0.41778	0.0	0.38759	16.50141	0.0	0.28267	0.0	0.0			21.50839	0.0			0.0		0.04611	0.0	16.61607				0.0	0.0		0.0		0.95926			0.0	0.0		0.0		0.0		2.93336	0.21357				0.0	0.00832	0.0	0.0			0.0		0.0	5.43291	0.0	0.14531	0.0	0.0	4.93676				0.31689		0.0		1.73803	0.0	0.0	0.0	0.0		0.14052			0.22054	0.0	11.0731		0.00172	0.0	0.0	0.0	0.0	0.84818	1.02873	0.13742	1.20528	0.0	8.52319	3.14609		0.37981		0.79431		0.0	0.0	0.0	0.0	ReDeconv	SRR10192386
	0.0			0.0	0.0149	0.0	0.15674	0.0019	0.06717	68.11626	0.2176	0.16261	0.0	0.0			5.99863	0.0			0.00404		0.01873	0.0	1.02386				0.10315	0.0		0.0		3.1639			0.0	0.10266		0.0		0.0167		0.60151	0.30732				0.0	0.03119	0.04459	0.0			0.0		0.0	2.02547	0.0	0.9025	0.0	0.06085	5.53134				0.14069		0.0		0.0	0.0	0.0	0.0	0.09706		0.06004			0.14063	0.0	3.67861		0.03209	0.0	0.0	0.0	0.0	0.32873	0.89672	0.00533	0.09818	0.05226	3.55667	1.80017		0.01546		0.37763		0.00251	0.0	0.04358	0.0	ReDeconv	SRR10192401
	0.0			0.0	0.00514	0.0	0.11207	0.00482	0.02887	59.37861	0.07845	0.16493	0.0	0.0			7.19743	0.0			0.00186		0.07023	0.0	3.79076				0.0	0.0		0.0		3.54193			0.0041	0.05522		0.0		0.01856		0.43073	0.54357				0.0	0.04251	0.0	0.0			0.0		0.0	3.42938	0.0	0.29023	0.0	0.006	5.35299				0.0619		0.0		0.30636	0.0	0.0	0.0	0.0		0.06987			0.27029	0.0	5.36573		0.01813	0.0	0.0	0.0	0.0	0.4553	0.64298	0.01369	0.09318	0.06894	6.72448	0.57071		0.06758		0.7225		0.0	0.0	0.0	0.0	ReDeconv	SRR10192496
	0.0			0.0	0.01587	0.0	0.26967	0.0	0.35762	31.67092	0.21898	0.26517	0.0	0.0			15.77178	0.0			0.0		0.04925	0.0	3.33552				0.0	0.0		0.0		4.09661			0.0	0.15714		0.0		0.01319		1.6677	0.7388				0.0	0.00791	0.0	0.0			0.0		0.0	7.39232	0.0	0.77808	0.0	0.0	12.06624				0.08014		0.0		0.30327	0.0	0.0	0.0	0.0		0.11449			0.65963	0.0	4.96858		0.02285	0.0	0.0	0.0	0.0	0.57268	1.88098	0.41474	0.39358	0.03121	8.10277	2.17521		0.17713		1.04143		0.0	0.0	0.18856	0.0	ReDeconv	SRR10192184
	0.0			0.0	0.00503	0.4369	0.25193	0.0	0.20999	30.33865	0.0	0.25629	0.0	0.0			20.19258	0.0			0.0		0.07225	0.0	8.27282				0.0	0.0		0.0		3.46085			0.0	0.04131		0.0		0.0		0.6837	0.56368				0.0	0.01754	0.0	0.0			0.0		0.0	5.9451	0.0	0.0	0.0	0.0	6.53093				0.18065		0.0		0.69179	0.0	0.0	0.0	0.0		0.07904			0.42113	0.0	5.34736		0.01266	0.0	0.0	0.0	0.0	0.8596	1.01505	0.10769	0.29056	0.02534	11.46231	1.27596		0.15643		0.76821		0.0	0.0	0.02666	0.0	ReDeconv	SRR10192179
	0.0			0.0	0.00739	0.0	0.32489	0.0	0.0566	34.63692	0.0	0.3473	0.0	0.0			17.16971	0.0			0.0		0.0512	0.0	7.3588				0.0	0.0		0.0		3.23128			0.0	0.58336		0.0		0.12227		0.96419	0.33378				0.0	0.02089	0.00637	0.0			0.0		0.0	2.84743	0.0	1.38425	0.0	0.0	10.34912				0.3107		0.0		0.40111	0.0	0.0	0.0	0.0		0.05451			0.43316	0.0	8.58745		0.01151	0.0	0.0	0.0	0.0	0.37766	1.7374	0.03119	0.18659	0.00824	6.14234	0.45038		0.13178		1.34026		0.0	0.0	0.0	0.0	ReDeconv	SRR10192192
	0.0			0.0	0.00865	0.0	0.12488	0.0	0.11732	39.00525	0.17694	0.25068	0.0	0.0			13.88943	0.00672			0.0		0.07052	0.0	1.86288				0.0	0.0		0.0		5.9317			0.0	0.10436		0.0		0.00957		1.17617	0.75652				0.0	0.00144	0.0	0.0			0.0		0.0	8.22742	0.0	0.36103	0.0	0.0	8.94091				0.23446		0.0		0.15293	0.0	0.0	0.0	0.0		0.06628			0.42122	0.0	3.66943		0.00704	0.0	0.0	0.0	0.0	0.42729	1.52124	0.13055	0.15415	0.0347	9.64989	1.51088		0.04522		0.92116		0.0	0.0	0.03116	0.0	ReDeconv	SRR10192239
	0.0			0.0	0.02029	0.0	0.43048	0.0	0.24507	17.18285	0.06883	0.50119	0.0	0.0			15.0764	0.0			0.0		0.08699	0.0	1.69633				0.0	0.0		0.0		4.62851			0.02765	0.01576		0.0		0.00612		1.22186	1.66063				0.0	0.08963	0.0	0.0			0.0		0.0	11.40483	0.0	1.16321	0.0	0.0	15.66918				0.14935		0.0		1.39934	0.0	0.0	0.0	0.0		0.33224			1.13777	0.0	6.27345		0.014	0.0	0.0	0.0	0.0	0.74032	0.89254	0.24105	0.11696	0.2348	12.50648	2.53339		0.81486		1.28694		0.0	0.0	0.1307	0.0	ReDeconv	SRR10192207
	0.0			0.0	0.02096	0.0	0.25588	0.01664	0.36951	21.75595	0.0	0.34032	0.0	0.0			15.3966	0.0			0.0		0.06598	0.0	6.10652				0.0	0.0		0.0		3.25409			0.01069	0.10393		0.0		0.0		1.97456	0.93004				0.0	0.04364	0.0	0.0			0.02394		0.0	7.23806	0.0	0.94176	0.0	0.0	10.24951				0.17404		0.0		1.04796	0.0	0.0	0.0	0.0		0.09703			0.91612	0.0	9.69162		0.0128	0.0	0.0	0.0	0.0	0.49437	1.97956	0.45865	0.4095	0.05848	12.29272	2.02303		0.38398		0.80002		0.0	0.0	0.06155	0.0	ReDeconv	SRR10192196
	0.0			0.0	0.01222	0.0	0.01433	0.0	0.27067	35.22931	0.0	0.33192	0.0	0.0			15.61615	0.0			0.00768		0.04893	0.0	9.71619				0.0	0.0		0.0		3.49775			0.0	0.0		0.0		0.01901		0.81558	0.54101				0.0	0.04468	0.0	0.0			0.0		0.0	4.74782	0.0	0.65034	0.00104	0.03056	4.77332				0.0196		0.0		0.95019	0.0	0.0	0.0	0.0		0.11746			0.74062	0.0	7.31263		0.02584	0.0	0.03644	0.0	0.0	0.67487	0.51563	0.11763	0.1757	0.06136	12.05691	0.14866		0.29539		0.38255		0.0	0.0	0.0	0.0	ReDeconv	SRR10192451
	0.0			0.0	0.02571	0.00801	0.29512	0.0	0.10968	24.15947	0.0	0.36519	0.0	0.0			16.69297	0.0			0.0		0.04143	0.0	3.02655				0.0	0.0		0.0		6.03616			0.0	0.38816		0.0		0.0		1.5657	0.46824				0.0	0.06047	0.00582	0.0			0.0		0.0	8.45402	0.0	2.13995	0.0	0.0	10.6978				0.23963		0.0		0.25315	0.0	0.0	0.0	0.0		0.0			0.33117	0.0	8.57795		0.01901	0.0	0.0	0.0	0.0	0.49468	1.87689	0.1887	0.3128	0.0	9.23401	2.19385		0.26659		1.43431		0.0	0.0	0.0368	0.0	ReDeconv	SRR10192181
	0.0			0.0	0.00938	0.0	0.05894	0.0	0.02553	59.44722	0.21597	0.27978	0.0	0.0			8.64003	0.03381			0.0		0.064	0.0	4.85236				0.06806	0.0		0.0		3.46411			0.0	0.00234		0.0		0.01884		0.42717	0.67817				0.0	0.03226	0.0	0.0			0.0		0.0	3.40063	0.0	1.15674	0.0	0.0908	4.88812				0.05061		0.0		0.49986	0.0	0.0	0.0	0.0778		0.05081			0.3662	0.0	4.4252		0.02079	0.0	0.0	0.0	0.0	0.45734	0.58607	0.01798	0.08875	0.10237	4.19221	0.78025		0.08738		0.32494		0.0	0.0	0.01717	0.0	ReDeconv	SRR10192224
	0.0			0.0	0.00261	0.97606	0.08687	0.0	0.04581	27.62349	0.06539	0.5319	0.0	0.0			14.62968	0.0			0.01696		0.09367	0.0	3.43961				0.0	0.0		0.0		4.92365			0.0	0.08254		0.0		0.00559		0.55259	1.14168				0.0	0.03394	0.0	0.0			0.0		0.0	7.263	0.0	0.99266	0.0	0.0	11.40623				0.0		0.0		2.36514	0.0	0.0	0.0	0.0971		0.19049			0.65732	0.0	7.62638		0.02685	0.0	0.0	0.0	0.0	0.73773	0.40702	0.04939	0.1335	0.13058	10.29227	1.6175		0.61441		1.14043		0.0	0.0	0.0	0.0	ReDeconv	SRR10192226
	0.0			0.0	0.0	2.24104	0.17256	0.0	0.20094	30.69855	0.0	0.30316	0.0	0.0			15.01792	0.0			0.0		0.04014	0.0	21.09258				0.0	0.0		0.0		0.68424			0.0	0.0		0.0		0.0		0.54976	0.0				0.0	0.0385	0.0	0.0			0.0		0.0	3.60456	0.0	0.0	0.0	0.0	3.91207				0.14948		0.0		1.42928	0.02594	0.0	0.25645	0.0		0.11635			0.43084	0.0	9.35521		0.01895	0.0	0.00284	0.0	0.0	1.20771	0.54266	0.0	0.45231	0.0	6.37451	0.60434		0.33772		0.13936		0.0	0.0	0.0	0.0	ReDeconv	SRR10192371
	0.0			0.0	0.0129	0.04889	0.28295	0.01188	0.32275	35.04775	0.08752	0.15315	0.0	0.0			11.44225	0.0			0.0		0.02851	0.0	2.5643				0.0	0.0		0.0		5.64523			0.0	0.31946		0.0		0.00633		1.68612	0.09691				0.0	0.0	0.0	0.0			0.0		0.0	7.42433	0.0	0.64061	0.0	0.0	7.77089				0.35532		0.0		0.0	0.0	0.0	0.0	0.0		0.05805			0.07777	0.0	7.46596		0.01844	0.0	0.0	0.0	0.0	0.38422	2.87681	0.36155	0.28457	0.0	11.52994	1.56007		0.09488		1.22019		0.0	0.0	0.1195	0.0	ReDeconv	SRR10192187
	0.0			0.0	0.0	0.0	0.24696	0.0	0.00391	8.91036	0.18059	0.79145	0.0	0.0			17.9766	0.0			0.0		0.18657	0.0	4.23587				0.0	0.0		0.0		6.04561			0.0234	0.01381		0.0		0.0		0.73315	1.69754				0.0	0.09895	0.0	0.0			0.0		0.0	15.67847	0.0	1.95254	0.0	0.0	9.75238				0.0		0.0		4.93301	0.0	0.0	0.0	0.0		0.49966			1.4889	0.0	6.59604		0.02688	0.0	0.0313	0.0	0.0	1.00599	0.17518	0.1473	0.36221	0.32555	13.3419	0.61697		0.59696		1.32066		0.0	0.0	0.00334	0.0	ReDeconv	SRR10192210
	0.0			0.0	0.0	0.5978	0.18812	0.0	0.51269	33.03983	0.0	0.39584	0.0	0.0			12.44478	0.0			0.0		0.07247	0.0	18.74627				0.0	0.0		0.0		1.85987			0.0	0.00267		0.0		0.02564		0.9055	0.124				0.0	0.03065	0.0	0.0			0.0		0.0	4.64108	0.0	0.18316	0.0	0.08712	6.48074				0.0		0.0		1.51429	0.0	0.0	0.09048	0.0		0.14622			0.59448	0.0	5.02565		0.01515	0.0	0.0	0.0	0.0	1.37051	0.56812	0.08111	0.45614	0.00065	8.9668	0.3139		0.31922		0.19346		0.0	0.0	0.00559	0.0	ReDeconv	SRR10192223
	0.0			0.0	0.02973	0.55947	0.39603	0.0	0.07842	26.9758	0.0	0.28314	0.0	0.0			17.18389	0.0			0.0		0.03998	0.0	2.83823				0.0	0.0		0.0		5.06199			0.0	0.36762		0.0		0.0		1.18927	0.43571				0.0	0.0	0.007	0.0			0.0		0.0	7.66922	0.0	1.00605	0.0	0.0	10.57013				0.24867		0.0		0.16032	0.0	0.0	0.0	0.0		0.01147			0.0	0.0	9.37339		0.02313	0.0	0.0	0.0	0.0	0.54481	1.87215	0.04301	0.25863	0.0	8.98016	1.97893		0.13358		1.6801		0.0	0.0	0.0	0.0	ReDeconv	SRR10192182
	0.0			0.0	0.00324	0.0	0.03281	0.01522	0.1016	55.62507	0.0246	0.18296	0.0	0.0			7.61669	0.0			0.00215		0.11817	0.0	3.46794				0.0	0.0		0.0		3.05886			0.0	0.07382		0.0		0.01316		1.05279	0.47904				0.0	0.01974	0.01008	0.0			0.0		0.0	3.52699	0.0	0.6004	0.0	0.0	3.98715				0.0705		0.0		0.06012	0.0	0.0	0.0	0.00187		0.07267			0.26268	0.0	4.67513		0.03334	0.0	0.0	0.0	0.0	0.3467	0.78919	0.10476	0.24649	0.05964	11.55639	1.03556		0.15057		0.50744		0.0	0.0	0.01448	0.0	ReDeconv	SRR10192359
	0.0			0.0	0.0359	0.0	0.23521	0.0	0.24001	17.80446	0.18299	0.44866	0.0	0.0			16.05389	0.0			0.0		0.07008	0.0	4.07499				0.0	0.0		0.0		7.42976			0.0	0.2109		0.0		0.02306		1.35284	0.936				0.0	0.04596	0.0	0.0			0.0		0.0	12.57984	0.0	0.84514	0.0	0.0	12.54581				0.16785		0.0		0.48588	0.0	0.0	0.0	0.07442		0.15073			0.62382	0.0	4.0369		0.03114	0.0	0.0	0.0	0.0	0.84042	2.01737	0.2737	0.35707	0.1191	11.96124	2.00615		0.2339		1.44912		0.0	0.0	0.05569	0.0	ReDeconv	SRR10192237
	0.0			0.0	0.01061	0.42199	0.22809	0.0	0.03267	51.35723	0.0	0.24087	0.0	0.0			9.97135	0.0			0.0		0.04612	0.0	1.68803				0.0	0.0		0.0		3.26429			0.0	0.23708		0.0		0.00085		0.96017	0.15548				0.0	0.02681	0.02724	0.0			0.0		0.0	4.29286	0.0	0.45228	0.0	0.0	6.74126				0.17741		0.0		0.0	0.0	0.0	0.0	0.0		0.03792			0.0	0.0	7.66031		0.0137	0.03646	0.0	0.0	0.0	0.33309	1.03876	0.00237	0.16997	0.0	8.23405	0.88458		0.12135		1.12543		0.0	0.0	0.00933	0.0	ReDeconv	SRR10192379
	0.0			0.0	0.00842	1.56669	0.05014	0.0	0.34609	34.36299	0.0	0.41383	0.0	0.0			16.95979	0.0			0.0		0.03196	0.0	22.34292				0.0	0.0		0.0		0.94844			0.00306	0.0		0.0		0.0		0.11116	0.05145				0.0	0.01532	0.0	0.0			0.0		0.0	3.6422	0.0	0.0	0.0	0.04134	2.03872				0.0		0.0		1.83044	0.03783	0.0	0.19695	0.0		0.00984			0.47633	0.0	8.16428		0.00391	0.0	0.0	0.0	0.0	1.25741	0.00983	0.00377	0.25407	0.0	4.20062	0.03096		0.53332		0.05592		0.0	0.0	0.0	0.0	ReDeconv	SRR10192404
	0.0			0.0	0.0	0.0	0.37124	0.0	0.12485	45.45729	0.09931	0.27547	0.0	0.0			11.77961	0.0			0.0		0.06191	0.0	1.53014				0.0	0.0		0.0		4.85779			0.0	0.17847		0.0		0.02375		1.38334	0.80085				0.0	0.02323	0.0	0.0			0.0		0.0	3.49406	0.0	0.89075	0.0	0.0	13.93357				0.09963		0.0		0.0	0.0	0.0	0.0	0.0		0.10762			0.20426	0.0	4.56491		0.033	0.0	0.0	0.0	0.0	0.54952	1.81318	0.19119	0.24391	0.0	4.72879	0.38262		0.10788		1.62586		0.0	0.0	0.06197	0.0	ReDeconv	SRR10192243
	0.0			0.0	0.01889	0.31291	0.28508	0.0	0.13361	27.40056	0.0	0.28649	0.0	0.0			14.07368	0.0			0.0		0.03587	0.0	2.31047				0.0	0.0		0.0		5.68716			0.00991	0.30367		0.0		0.01454		1.84627	0.33517				0.0	0.0	0.0	0.0			0.0		0.0	7.10873	0.0	0.35842	0.0	0.0	11.40965				0.11889		0.0		0.19287	0.01004	0.0	0.0	0.0		0.06853			0.36274	0.0	9.71053		0.01203	0.0	0.0	0.0	0.0	0.38826	1.95541	0.23877	0.4979	0.0	10.08988	3.14506		0.19992		1.03015		0.0	0.0	0.04795	0.0	ReDeconv	SRR10192193
	0.05711			0.0	0.03869	0.0	0.11378	0.00575	0.0	51.36325	0.61392	0.08232	0.0	0.0			9.39994	0.0			0.0		0.0	0.0	6.56461				0.0	0.0		0.0		1.6076			0.08491	0.14432		0.0		0.0		0.70085	0.17915				0.0	0.01845	0.05309	0.0			0.0		0.0	4.83123	0.0	0.7805	0.01386	0.0	2.51631				0.0		0.0		0.06874	0.04825	0.0	0.0	0.0		0.03534			0.1102	0.0	11.31335		0.02512	0.0	0.0	0.0	0.0	0.09399	0.69211	0.02079	0.55412	0.00477	5.24686	1.58187		0.63828		0.3966		0.0	0.0	0.0	0.0	ReDeconv	SRR10192380
	0.0			0.0	0.0374	0.35019	0.2562	0.0	0.0383	40.09062	0.0	0.23532	0.0	0.0			13.59632	0.0			0.02158		0.05105	0.0	2.32548				0.0	0.0		0.0		4.69467			0.0	0.24545		0.0		0.01483		1.16865	0.3512				0.0	0.02367	0.02061	0.0			0.04236		0.0	4.52852	0.0	0.63058	0.0	0.0	10.82508				0.12973		0.0		0.03623	0.0	0.0	0.0	0.0		0.0249			0.42686	0.0	8.90597		0.03665	0.0	0.0	0.0	0.0	0.2878	1.35072	0.05361	0.12142	0.0	7.149	0.99213		0.21115		0.72575		0.0	0.0	0.0	0.0	ReDeconv	SRR10192208
	0.0			0.0	0.04675	0.0	0.17897	0.00843	0.0	62.29446	0.76449	0.26031	0.0	0.0			6.04344	0.01644			0.0		0.03239	0.0	1.28267				0.07064	0.0		0.0		4.70928			0.0	0.01323		0.0		0.02264		0.69595	0.73522				0.0	0.07268	0.01697	0.0			0.01067		0.0	2.81956	0.0	1.6003	0.0	0.00485	7.68586				0.21912		0.0		0.0	0.0	0.0	0.0	0.0		0.01208			0.53971	0.0	4.35869		0.02194	0.0	0.0	0.0	0.01662	0.31599	1.04725	0.01814	0.01089	0.07019	2.25281	0.77179		0.05668		0.57619		0.04547	0.0	0.09497	0.18527	ReDeconv	SRR10192259
	0.0			0.0	0.03251	0.0	0.26002	0.0	0.09844	14.7183	0.0	0.52578	0.0	0.0			20.83778	0.0			0.0		0.0743	0.0	2.237				0.0	0.0		0.0		3.20108			0.0	0.0		0.0		0.04245		0.56098	1.51431				0.0	0.02564	0.0	0.0			0.0		0.0	8.53774	0.0	2.01728	0.0	0.0	15.81375				0.0		0.0		2.84029	0.0	0.0	0.0	0.0		0.08719			1.323	0.0	7.74231		0.02102	0.0	0.00072	0.0	0.0	0.90619	0.4957	0.19801	0.30058	0.15492	12.62375	1.23084		0.88853		0.68958		0.0	0.0	0.0	0.0	ReDeconv	SRR10192183
	0.0			0.0	0.03754	0.0	0.23409	0.0	0.05468	37.41865	0.15294	0.51535	0.0	0.0			12.57601	0.0			0.0		0.04532	0.0	1.77799				0.0	0.0		0.0		4.40011			0.0	0.02017		0.0		0.00306		0.6783	1.44669				0.0	0.09949	0.02773	0.0			0.0		0.0	5.9373	0.0	1.08865	0.0	0.0	11.25988				0.00863		0.0		0.80904	0.0	0.0	0.0	0.0		0.08429			0.9367	0.0	7.96978		0.02453	0.0	0.0	0.0	0.0	0.72295	0.46857	0.04304	0.04091	0.12056	7.89575	1.5065		0.37345		1.22136		0.0	0.0	0.0	0.0	ReDeconv	SRR10192228
	0.0			0.0	0.0589	0.0	0.4297	0.09062	0.29041	17.82309	0.28564	0.34561	0.0	0.0			14.39332	0.0			0.0		0.06597	0.0	1.26668				0.0	0.0		0.0		4.72017			0.0	0.04944		0.0		0.0		1.73781	2.14037				0.0	0.06215	0.0	0.0			0.0		0.0	10.61881	0.0	3.24524	0.0	0.0	13.63938				0.234		0.0		1.84297	0.0	0.0	0.0	0.0		0.26338			1.14201	0.0	6.85465		0.03102	0.0	0.0	0.0	0.0	0.73987	1.54761	0.78327	0.24008	0.1917	11.73956	1.69163		0.59172		0.65852		0.0	0.0	0.1847	0.0	ReDeconv	SRR10192174
	0.0			0.0	0.04286	0.0	0.14346	0.09753	0.19416	43.62291	0.26894	0.20931	0.0	0.0			11.83093	0.0			0.29664		0.05751	0.0	1.61979				0.0	0.0		0.0		4.7182			0.07763	0.10889		0.0		0.02462		1.68517	0.81943				0.0	0.01175	0.00549	0.0			0.02212		0.0	5.84647	0.0	1.49648	0.0	0.0	8.44723				0.08679		0.0		0.41061	0.0	0.0	0.0	0.0		0.04794			1.18461	0.0	5.30354		0.0447	0.0	0.0	0.0	0.0	0.37824	0.72613	0.44111	0.22166	0.13879	7.47946	1.34867		0.20028		0.28355		0.0	0.0	0.05644	0.0	ReDeconv	SRR10192230
	0.0			0.0	0.01583	0.0	0.08016	0.0	0.07458	66.04685	0.0205	0.19757	0.0	0.0			6.72727	0.0			0.0		0.06818	0.0	1.34977				0.0	0.0		0.0		3.55555			0.0	0.01012		0.0		0.0071		0.66106	0.31595				0.0	0.0	0.00857	0.0			0.0		0.0	2.62743	0.0	0.30688	0.0	0.0	6.37511				0.07134		0.0		0.0	0.0	0.0	0.0	0.0		0.02851			0.32047	0.0	5.91187		0.02514	0.0	0.0	0.0	0.0	0.17146	0.80849	0.06639	0.18618	0.0	2.9104	0.01562		0.18631		0.68977		0.0	0.0	0.15958	0.0	ReDeconv	SRR10192406
	0.0			0.0	0.04199	0.0	0.28518	0.0	0.11985	34.18466	0.06962	0.43766	0.0	0.0			11.34532	0.0			0.0		0.07419	0.0	1.55928				0.0	0.0		0.0		4.92144			0.0	0.02789		0.0		0.01433		0.95815	0.98344				0.0	0.11341	0.0	0.0			0.02394		0.0	11.06656	0.0	0.85785	0.0	0.0	11.80749				0.09253		0.0		0.62946	0.0	0.0	0.0	0.0		0.21019			0.55667	0.0	6.93522		0.03322	0.0	0.0261	0.0	0.0	0.51102	1.01008	0.25506	0.30791	0.01553	7.46971	1.13788		0.37239		1.42882		0.0	0.0	0.11597	0.0	ReDeconv	SRR10192472
	0.0			0.0	0.00595	0.0	0.24969	0.00248	0.0681	50.54179	0.01798	0.21034	0.0	0.0			10.24115	0.0			0.0		0.0022	0.0	1.14343				0.0	0.0		0.0		3.60858			0.0	0.17677		0.0		0.0		1.44455	0.25024				0.0	0.03027	0.03644	0.0			0.0		0.0	3.38896	0.0	0.62824	0.0	0.0	8.08085				0.08295		0.0		0.0	0.0	0.0	0.0	0.0		0.02357			0.0	0.0	9.37901		0.02239	0.0	0.0	0.0	0.0	0.21034	1.5104	0.05942	0.12576	0.0	6.13549	0.90756		0.09919		1.31589		0.0	0.0	0.0	0.0	ReDeconv	SRR10192382
	0.0			0.0	0.0	0.61886	0.23851	0.0	0.03445	46.48601	0.0	0.44248	0.0	0.0			7.55772	0.0			0.00181		0.08592	0.0	6.48534				0.0	0.0		0.0		2.50535			0.0	0.0		0.0		0.00826		0.83612	0.97118				0.0	0.01048	0.0	0.0			0.0		0.0	3.91628	0.0	0.23629	0.0	0.0	11.8705				0.0		0.0		1.23207	0.0	0.0	0.0	0.0		0.1159			0.23902	0.0	6.63614		0.0	0.0	0.0	0.0	0.0	0.48831	0.53893	0.001	0.49114	0.01882	5.00064	0.43912		0.4864		2.00692		0.0	0.0	0.0	0.0	ReDeconv	SRR10192198
	0.0			0.0	0.02327	0.0	0.03517	0.05567	0.08714	40.61742	0.36087	0.39109	0.0	0.0			9.41682	0.0			0.0		0.0738	0.0	1.60106				0.0	0.0		0.0		5.37648			0.00332	0.00277		0.0		0.02758		1.00733	1.34191				0.0	0.08128	0.0	0.0			0.0177		0.0	8.00265	0.0	1.54316	0.0	0.00669	6.62631				0.01443		0.0		1.15471	0.0	0.0	0.0	0.00981		0.12008			1.10848	0.0	5.35282		0.04655	0.0	0.0	0.0	0.0	0.65933	0.64168	0.22827	0.23553	0.22097	11.7589	1.10151		0.27217		0.30525		0.0	0.0	0.06999	0.0	ReDeconv	SRR10192403
