Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	Colon	Esophagus	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	Average	Method	Matrix	Sample
0.0	0.08152	9.68799	0.0		4.0055	13.68447		30.86225	2.76184	0.0		0.0	18.17801	0.0	0.15343	1.10685	0.0	0.03078		0.01179	0.04547	3.70962	0.0	0.0	0.0	0.11217	0.0	3.517987083333334	nuSVR	2Median_300_500	T00_v2_FFPE-2_710570_4
5.1143	0.07694	3.46862	0.0		0.0	8.39647		6.38053	13.28666	0.0			7.49441	0.2008	0.39441	1.19406	0.0	0.03038	0.10804	0.02882	0.06834	2.43706	0.1214	0.0	0.05913	0.03828	0.0	2.03744375	nuSVR	2Median_300_500	T00_v2_FFPE-2_32244_4
4.06062	0.0	0.97898	0.0		0.0	10.76026		10.50376	7.69714	0.0	0.0		7.96899	0.0	0.20234	1.73829	0.0	0.00897		0.0102	0.0516	3.5912	1.03775	0.0	0.0196	0.05343	0.0	2.02846375	nuSVR	2Median_300_500	T00_v2_FFPE-2_751800_4
4.33633	0.0	4.06794	0.0		0.0	9.1536		9.43177	4.98375	0.0			6.71303	0.0	0.17737	1.8682	0.0	0.00712		0.00558	0.01827	2.99781	0.0	0.0	0.01113	0.05081	0.0	1.9053352173913043	nuSVR	2Median_300_500	T00_v2_FFPE-2_849749_5
0.33242	0.01294	1.40627	0.0		1.08557	7.25111		4.37756	13.19067	0.0			6.11355	0.0	0.01817	1.37097	0.0	0.00247		0.00204	0.0	2.64845	0.6492	0.00294	0.0	0.00888	1.03191	1.7176139130434784	nuSVR	2Median_300_500	T00_v2_FFPE-2_164032_5
2.3808	0.14378	3.68727	0.0		0.0	9.90922		9.40841	13.98597	0.0			7.33487	0.0	0.41378	0.82897	0.0	0.0528		0.04955	0.09481	3.44165	0.0	0.07681	0.10269	0.07293	0.21892	2.2697056521739127	nuSVR	2Median_300_500	T00_v2_FFPE-2_889662_5
0.0	0.00463	1.04999	0.0		4.864	5.4592		6.75862	12.24474	0.0			7.50336	0.22291	0.05782	1.56474	0.0	0.00145	0.21084	0.0	2.4788	2.21164	0.18705	0.00254	0.0	0.00661	0.87274	1.9042366666666668	nuSVR	2Median_300_500	T00_v2_FFPE-2_968096_4
1.57877	0.16068	3.66719	0.0		0.98844	10.30888		12.43249	12.11752	0.0			11.91452	0.0	0.14049	0.83404	0.0	0.06423		0.05501	0.10326	3.67044	0.0	0.05292	0.11428	0.08705	0.0	2.5343569565217394	nuSVR	2Median_300_500	T00_v2_FFPE-2_606397_5
2.8161	0.13581	1.88605	0.0	0.0	0.0	10.96136		9.39038	12.29268	0.0			8.97227	0.0	0.43187	0.9092	0.0	0.0		0.04935	1.67583	4.20981	0.0	0.05972	0.10295	0.07375	0.0	2.2486304166666664	nuSVR	2Median_300_500	T00_v2_FFPE-2_897865_4
1.41959	0.0	5.02197	0.0		0.00039	15.47592		19.99854	8.29964	0.0			12.33505	0.0	0.32689	1.35082	0.0	0.05868		0.05191	0.09054	4.50166	0.0	0.03235	0.10734	0.12299	0.0	3.008446956521739	nuSVR	2Median_300_500	T00_v2_FFPE-2_171555_5
0.5261	0.05354	3.59451	0.0		3.11064	12.89776		14.80406	11.29284	0.0			13.87846	0.0	0.33218	1.48524	0.0	0.027	0.06107	0.01581	0.02032	3.64339	0.0	0.0	0.0	0.05408	0.09796	2.745623333333333	nuSVR	2Median_300_500	T00_v2_FFPE-2_639720_4
4.04767	0.05522	3.28078	0.0		0.0	8.82746		6.36965	13.47251	0.0			6.53057	0.0	0.35845	1.28677	0.0	0.01822		0.01766	0.03166	1.79708	0.49846	0.0	0.0363	0.03663	0.0	2.028916956521739	nuSVR	2Median_300_500	T00_v2_FFPE-2_398887_5
0.0	0.03071	3.85764	0.0		5.9808	11.14497		13.05777	10.9886	0.0			12.71375	0.0	0.18101	1.82614	0.0	0.01549		0.00501	0.0	3.68034	0.0	0.0	0.0	0.04467	0.55891	2.786339565217392	nuSVR	2Median_300_500	T00_v2_FFPE-2_884794_5
4.41287	0.02479	4.11309	0.0		0.0	10.50794		8.35481	7.26494	0.0			6.06189	0.0	0.22429	1.77455	0.0	0.00726		0.00615	0.02331	1.8792	0.58545	0.0	0.01372	0.0371	0.0	1.9691895652173912	nuSVR	2Median_300_500	T00_v2_FFPE-2_281746_5
4.23105	0.10204	3.09044	0.0		0.0	7.09938		3.68808	15.8891	0.0	0.0		5.28238	0.36979	0.25765	0.88879	0.0	0.03937		0.03853	0.06364	2.86078	0.9664	0.0	0.07864	0.04316	0.47759	1.8944504166666665	nuSVR	2Median_300_500	T00_v2_FFPE-2_688277_4
1.21298	0.02827	2.17107	0.0		0.0	7.73841		2.98559	14.47655	0.0			5.84423	0.0	0.06337	0.99235	0.0	0.01016	0.04205	0.01011	0.01806	2.2093	0.96889	0.0	0.0	0.01036	1.06795	1.6604041666666667	nuSVR	2Median_300_500	T00_v2_FFPE-2_278746_4
2.36366	0.16505	3.3769	0.0		0.0	9.73591		11.41931	13.22929	0.0			9.81667	0.0	0.20394	0.69341	0.0	0.0646		0.05566	0.08189	4.28903	0.0	0.06894	0.11534	0.09067	0.0	2.424794347826087	nuSVR	2Median_300_500	T00_v2_FFPE-2_942435_5
5.01611	0.0	2.66819	0.0		0.0	10.67337		11.14842	5.9665	0.0			8.33341	0.0	0.05607	1.91096	0.0	0.01066		0.01006	0.02047	4.21912	0.38231	0.0	0.02144	0.06558	0.0	2.195768260869565	nuSVR	2Median_300_500	T00_v2_FFPE-2_96325_5
3.29598	0.0	9.31776	0.0		0.0	17.59607		23.18722	5.29845	0.0			14.74952	0.0	0.49357	1.4959	0.0	0.04692		0.03156	0.04334	2.53257	0.0	0.0	0.06528	0.10706	0.0	3.4026608695652176	nuSVR	2Median_300_500	T00_v2_FFPE-2_626380_5
0.92551	0.01605	1.63774	0.0		0.1837	7.23654	0.0	2.29019	13.54866	0.13806			5.54193	0.0	0.02292	1.1007	0.0	0.00418		0.00353	0.0	2.12829	1.06861	0.00659	0.0	0.0076	1.09173	1.5396887499999998	nuSVR	2Median_300_500	T00_v2_FFPE-2_714328_4
1.62079	0.20607	6.0212	0.0		0.0	10.91877		15.32762	7.76473	0.0			9.84814	0.0	0.10709	1.06753	0.0	0.0639		0.0608	0.09656	7.43467	0.0	0.05032	0.12483	0.13053	0.0	2.645371739130435	nuSVR	2Median_300_500	T00_v2_FFPE-2_806934_5
0.0	0.0325	4.90664	0.0		5.37224	14.26261		21.47134	7.34499	0.0			15.94025	0.0	0.33387	2.94917	0.0	0.017		0.00306	0.0	3.94179	0.0	0.0	0.0	0.0636	0.04195	3.3339569565217384	nuSVR	2Median_300_500	T00_v2_FFPE-2_525902_5
4.6216	0.10988	2.42982	0.0		0.0	6.60936		4.20825	15.90979	0.0	0.0		6.3435	0.0	0.26381	0.91261	0.0	0.04183		0.04126	0.06593	2.1929	0.94105	0.0	0.08559	0.04862	0.44101	1.8861170833333336	nuSVR	2Median_300_500	T00_v2_FFPE-2_161263_4
0.0	0.09169	7.28483	0.0	0.0	3.81023	9.30749		21.78523	6.77307	0.0			12.56461	0.0	0.28468	0.9941	0.0	0.0		0.01617	0.01889	5.57881	0.0	0.0	0.0	0.09559	0.0	2.858557916666666	nuSVR	2Median_300_500	T00_v2_FFPE-2_629038_4
4.80966	0.03679	3.65096	0.0		0.0	9.97013		7.7562	9.01948	0.0			6.6523	0.33718	0.29801	1.77263	0.0	0.00977		0.00874	0.02101	2.20675	0.0	0.0	0.02024	0.04049	0.0	2.0265365217391307	nuSVR	2Median_300_500	T00_v2_FFPE-2_252083_5
0.0	0.03841	2.68962	0.0		5.36207	7.79009		15.1173	8.02541	0.0			8.01329	0.31276	0.31269	2.55843	0.0	0.00917		0.00857	8.4571	2.18994	0.0	0.0	0.02044	0.03926	0.0	2.6497630434782606	nuSVR	2Median_300_500	T00_v2_FFPE-2_856662_5
4.93427	0.07638	3.30808	0.0		0.0	8.36401		6.55498	12.65766	0.0			7.24255	0.0	0.40766	1.24359	0.0	0.02832		0.02617	0.04366	2.51588	0.48545	0.0	0.05407	0.04233	0.0	2.086306956521739	nuSVR	2Median_300_500	T00_v2_FFPE-2_993842_5
0.0	0.02873	3.42372	0.0	0.0	8.29814	7.10737		14.36678	10.33526	0.0			11.64653	0.06491	0.22115	1.00378	0.0	0.0		0.00369	3.12888	3.15452	0.0	0.0	0.00974	0.04113	0.29879	2.630546666666667	nuSVR	2Median_300_500	T00_v2_FFPE-2_975036_4
3.88315	0.0	2.21867	0.0		0.0	9.76176		8.13744	4.4182	0.0			5.38861	0.0	0.17308	1.87339	0.0	0.00415		0.00194	0.01476	1.79648	0.29455	0.0	0.00447	0.03546	0.0	1.6524395652173913	nuSVR	2Median_300_500	T00_v2_FFPE-2_419373_5
0.9725	0.0	3.40862	0.0		0.36806	18.44893		27.42111	5.98194	0.0		0.0	14.18457	0.0	0.63052	1.67012	0.0	0.04302		0.03455	0.11706	2.92081	0.0	0.0	0.06985	0.12679	0.0	3.18326875	nuSVR	2Median_300_500	T00_v2_FFPE-2_260947_4
3.94369	0.1176	3.03614	0.0		0.0	8.24683		4.94211	15.73163	0.0			6.70063	0.0	0.36803	0.7067	0.0	0.04827	0.0	0.04388	0.07314	3.59523	0.98691	0.0	0.0912	0.04943	0.50085	2.0492612500000003	nuSVR	2Median_300_500	T00_v2_FFPE-2_618024_4
0.0	0.0	0.6452	0.0		5.77257	8.26673		19.22571	8.85324	0.0		0.0	5.47388	0.0	0.40059	0.70284	0.0	0.04399		0.03901	10.32331	1.12651	0.0	0.03103	0.07979	0.08286	0.0	2.5444691666666666	nuSVR	2Median_300_500	T00_v2_FFPE-2_71674_4
3.77861	0.13617	1.6945	0.0	0.0	0.0	7.54837		4.43902	16.31632	0.0			5.09162	0.0	0.20068	0.55758	0.0	0.0		0.0522	0.0738	3.88027	0.88357	0.0	0.0	0.06122	0.71627	1.892925	nuSVR	2Median_300_500	T00_v2_FFPE-2_293004_4
0.0	0.04391	1.86944	0.0		6.85231	6.8292		15.13766	9.14468	0.0			8.08102	0.0	0.27295	1.74433	0.0	0.0		0.01236	9.38185	3.77892	0.0	0.00206	0.02785	0.03839	0.0	2.7485621739130432	nuSVR	2Median_300_500	T00_v2_FFPE-2_255801_5
6.20831	0.09455	2.15792	0.0		0.0	6.23876		8.60433	12.32167	0.0			8.33502	0.0	0.36107	1.41006	0.0	0.02994		0.02908	0.0496	2.73873	0.14421	0.0	0.06124	0.05634	0.0	2.1235143478260867	nuSVR	2Median_300_500	T00_v2_FFPE-2_372507_5
5.28531	0.1381	3.08682	0.0		0.0	9.32743	1.25983	9.51021	10.59691	0.0			8.84484	0.0	0.45141	1.03425	0.0	0.04322		0.04187	0.0568	4.62414	0.22194	0.0	0.08561	0.08379	0.0	2.2788533333333336	nuSVR	2Median_300_500	T00_v2_FFPE-2_64556_4
0.90397	0.0	4.56311	0.0		0.4288	20.20552		28.24259	5.37892	0.0		0.0	14.94613	0.0	0.68988	1.68275	0.0	0.05107		0.04079	0.11063	2.12395	0.0	0.0	0.08373	0.13724	0.0	3.3162116666666672	nuSVR	2Median_300_500	T00_v2_FFPE-2_201896_4
7.03477	0.0	2.80705	0.0		0.0	9.41353		12.10399	5.84264	0.0			9.5761	0.0	0.08702	2.04072	0.0	0.01665		0.01608	0.02764	4.09322	0.29353	0.0	0.03173	0.07167	0.0	2.324188695652174	nuSVR	2Median_300_500	T00_v2_FFPE-2_486100_5
3.72491	0.17782	3.44516	0.0		0.0	16.46231	0.0	11.5766	9.42123	0.0			8.9254	0.0	0.0	0.69603	0.0	0.05906		0.05766	0.06231	6.06785	0.0	0.0	0.11924	0.10493	0.0	2.5375212499999997	nuSVR	2Median_300_500	T00_v2_FFPE-2_54045_4
0.0	0.08232	6.20091	0.0		4.82481	11.64788	0.0	18.79368	8.71731	0.0			13.18901	0.0	0.38007	1.56961	0.0	0.03356		0.01999	0.00679	5.32271	0.0	0.0026	0.0	0.08367	0.0	2.9531216666666666	nuSVR	2Median_300_500	T00_v2_FFPE-2_972366_4
2.43829	0.21961	4.65414	0.0		0.0	9.5663		11.77413	8.99662	0.0			8.73867	0.0	0.0	0.44472	0.0	0.0		0.07147	0.10884	7.72291	0.0	0.06931	0.14813	0.13178	0.0	2.3949965217391305	nuSVR	2Median_300_500	T00_v2_FFPE-2_225130_5
0.0	0.0	1.63594	0.0		7.6497	5.27938		14.57639	8.11774	0.0			6.64781	0.0	0.25131	1.8338	0.0	0.0		0.01205	9.0642	2.79955	0.0	0.00291	0.02732	0.03527	0.0	2.5188421739130433	nuSVR	2Median_300_500	T00_v2_FFPE-2_279085_5
3.62748	0.13052	2.41733	0.0		0.0	9.26191		12.31227	11.6336	0.0			10.03148	0.0	0.48444	1.19558	0.0	0.0443		0.04363	0.11821	4.12188	0.0	0.04646	0.08962	0.07518	0.0	2.4188647826086958	nuSVR	2Median_300_500	T00_v2_FFPE-2_163316_5
0.0	0.04028	3.09524	0.0		4.16383	7.3489		6.01667	14.84509	0.0			8.19874	0.0	0.19529	0.94357	0.0	0.01721	0.05881	0.01325	0.11884	2.80604	0.23716	0.02789	0.02229	0.02674	0.64614	2.0342491666666667	nuSVR	2Median_300_500	T00_v2_FFPE-2_785309_4
0.0	0.08866	8.10504	0.0		4.49486	12.98773	0.0	21.63543	7.16214	0.0			19.0224	0.0	0.28169	0.55693	0.0	0.0		0.02153	0.00796	5.36057	0.0	0.0	0.0	0.09891	0.0	3.3259937500000003	nuSVR	2Median_300_500	T00_v2_FFPE-2_60642_4
2.79635	0.0	2.98272	0.0		0.0	7.70813		13.34485	0.92936	0.0		0.0	7.29121	0.0	0.3799	1.99851	0.0	0.0069		0.00359	0.01433	0.65208	0.07983	0.0	0.0	0.05689	0.0	1.5935270833333333	nuSVR	2Median_300_500	T00_v2_FFPE-2_709011_4
0.0	0.02249	2.73732	0.0		12.87028	7.43155		26.45279	3.44975	0.0		0.0	13.47556	0.0	0.12845	3.6083	0.0	0.00888		0.0	4.90147	3.64195	0.0	0.0	0.0	3.07999	0.0	3.4086991666666666	nuSVR	2Median_300_500	T00_v2_FFPE-2_608040_4
0.0	0.01277	1.75781	0.0		6.91114	7.22945		10.83033	11.53466	0.0			9.4861	0.0	0.07738	1.61975	0.0	0.00269		0.0	0.0	2.77031	0.0	0.0	0.0	0.02398	0.80203	2.306886956521739	nuSVR	2Median_300_500	T00_v2_FFPE-2_981110_5
2.899	0.0921	0.73709	0.0		0.0	5.13517		9.03859	14.15437	0.0			7.96434	0.2816	0.51109	1.13829	0.0	0.03561	0.14839	0.035	2.84161	3.15182	0.1724	0.0479	0.0724	0.04543	0.0	2.020925	nuSVR	2Median_300_500	T00_v2_FFPE-2_705318_4
0.0	0.0	2.90981	0.0		4.00295	5.62326		14.81953	2.73853	0.0		0.0	6.43389	0.3631	0.4756	2.70167	0.0	0.00025		0.00058	1.45514	1.58442	0.0	0.0	0.0	0.03533	0.0	1.7976691666666664	nuSVR	2Median_300_500	T00_v2_FFPE-2_10767_4
4.40709	0.13009	2.39878	0.0		0.0	8.65614	0.0	5.43509	15.24707	0.0			6.13677	0.0	0.31269	0.84206	0.0	0.04976		0.0485	0.06568	3.39074	0.76601	0.0	0.0989	0.06022	0.56513	2.025446666666667	nuSVR	2Median_300_500	T00_v2_FFPE-2_564750_4
4.57683	0.09289	3.77652	0.0		0.0	9.6672		8.3448	13.36682	0.0			8.73993	0.11217	0.41373	1.24198	0.0	0.03918	0.12552	0.03437	0.08197	2.98653	0.0	0.0	0.07188	0.04781	0.0	2.23833875	nuSVR	2Median_300_500	T00_v2_FFPE-2_922981_4
0.0	0.08616	8.0253	0.0		5.78974	12.60082		22.84239	6.93044	0.0			18.8236	0.0	0.28679	0.68701	0.0	0.0		0.02044	0.01781	5.70751	0.0	0.0	0.0	0.10087	0.0	3.5616904347826095	nuSVR	2Median_300_500	T00_v2_FFPE-2_642390_5
3.97415	0.0	2.74371	0.0		0.0	8.38764		13.53715	6.56303	0.0			7.43828	0.0	0.18224	1.86726	0.0	0.00938		0.00795	0.12092	1.69868	0.90248	0.0	0.01884	0.04687	0.0	2.0651556521739125	nuSVR	2Median_300_500	T00_v2_FFPE-2_978017_5
4.34122	0.06321	1.45422	0.0		0.0	8.12048		8.73507	12.0876	0.0	0.0		6.87249	0.06947	0.31675	1.27121	0.0	0.01938		0.01906	0.04625	3.36022	0.0	0.0	0.04137	0.04441	0.0	1.9526004166666668	nuSVR	2Median_300_500	T00_v2_FFPE-2_779480_4
2.31775	0.09935	2.24449	0.0		0.0	6.298		7.93442	13.93697	0.0			7.92094	0.0	0.35195	1.01159	0.0	0.03907		0.03792	1.99602	3.51644	0.29987	0.05439	0.07887	0.0491	0.0	2.0950930434782613	nuSVR	2Median_300_500	T00_v2_FFPE-2_214487_5
1.5228	0.20396	2.79012	0.0		0.0	9.09396		12.09736	8.77419	0.0	0.0		9.67378	0.0	0.0	1.51042	0.0	0.0		0.06695	1.52758	5.652	0.0	0.0559	0.14004	0.12612	0.0	2.2181325000000003	nuSVR	2Median_300_500	T00_v2_FFPE-2_97781_4
0.0	0.0	1.37489	0.0		7.29927	5.31529		14.93812	8.4485	0.0			7.47649	0.0	0.29635	2.14858	0.0	0.01569		0.01276	9.44164	2.97174	0.0	0.0	0.02928	0.0386	0.0	2.6003130434782604	nuSVR	2Median_300_500	T00_v2_FFPE-2_809577_5
0.73277	0.03063	1.95697	0.0		0.28201	7.36216		1.82357	14.28146	0.0			5.48056	0.0	0.05123	0.82081	0.0	0.00979		0.01064	0.01577	1.80796	0.92648	0.01869	0.0	0.01159	1.10745	1.5969799999999998	nuSVR	2Median_300_500	T00_v2_FFPE-2_589153_5
5.44122	0.11376	3.02961	0.0		0.0	9.50918	0.0	6.83133	14.04606	0.0			6.91397	0.0	0.36302	1.10433	0.0	0.04205		0.03845	0.05383	3.18551	0.66495	0.0	0.07972	0.05642	0.22926	2.154277916666667	nuSVR	2Median_300_500	T00_v2_FFPE-2_876136_4
0.20472	0.03614	2.37466	0.0	0.0	1.37189	8.53413		3.26477	13.90109	0.0			6.66777	0.0	0.07184	0.93985	0.0	0.0		0.01005	0.01039	2.24272	0.62779	0.01884	0.0	0.01957	1.02668	1.7217874999999996	nuSVR	2Median_300_500	T00_v2_FFPE-2_324232_4
4.21441	0.12808	1.73557	0.0		0.0	9.18862		6.13964	14.42284	0.0	0.0		6.20907	0.0	0.21607	0.74486	0.0	0.04767		0.04729	0.07054	4.03545	0.64092	0.0	0.09665	0.06724	0.37294	2.0157441666666664	nuSVR	2Median_300_500	T00_v2_FFPE-2_943590_4
2.60504	0.20031	7.3668	0.0		0.0	15.25457		22.12713	6.49998	0.0			13.3755	0.0	0.0	0.36826	0.0	0.0		0.05739	0.09561	6.13315	0.0	0.03438	0.11735	0.14171	0.0	3.2337904347826085	nuSVR	2Median_300_500	T00_v2_FFPE-2_819011_5
0.38282	0.0	7.85531	0.0		0.1694	14.78389		18.63792	3.1992	0.0		0.0	11.60871	0.0	0.0	0.46191	0.0	0.0		0.05878	0.10774	4.24704	0.0	0.02439	0.12386	0.15096	0.0	2.575497083333333	nuSVR	2Median_300_500	T00_v2_FFPE-2_907604_4
0.0	0.1216	2.19904	0.0		4.07493	8.407		16.11356	9.81691	0.0			7.18573	0.0	0.52045	1.54152	0.0	0.04286		0.0406	6.14504	2.03193	0.0	0.03998	0.08416	0.07606	0.0	2.5409291304347827	nuSVR	2Median_300_500	T00_v2_FFPE-2_26990_5
0.0	0.03263	1.98016	0.0	0.0	1.95319	7.15899		3.19397	13.7508	0.0			6.34442	0.0	0.06273	0.85628	0.0	0.0		0.00989	0.13756	2.36784	0.61419	0.01788	0.0	0.0169	0.99744	1.6456195833333334	nuSVR	2Median_300_500	T00_v2_FFPE-2_280766_4
0.10923	0.03861	2.54487	0.0		2.82674	7.14744		4.24557	15.37199	0.0			6.94851	0.0	0.19752	0.71669	0.0	0.01535	0.06385	0.01332	1.37625	3.29335	0.60489	0.02855	0.02946	0.01884	0.73299	1.9301674999999998	nuSVR	2Median_300_500	T00_v2_FFPE-2_901300_4
3.41684	0.21273	4.57156	0.0		0.0	9.41892		10.54799	8.99632	0.0			9.26859	0.0	0.0	0.35335	0.0	0.0		0.07036	0.10766	6.87199	0.0	0.06601	0.14628	0.12303	0.0	2.355288260869565	nuSVR	2Median_300_500	T00_v2_FFPE-2_321015_5
1.26285	0.08119	4.03598	0.0		1.06501	7.79971		9.15179	11.26294	0.0			8.03473	0.0	0.0	1.11128	0.0	0.0194		0.01885	0.02499	4.52807	0.14124	0.0281	0.0	0.05677	0.39414	2.131175652173913	nuSVR	2Median_300_500	T00_v2_FFPE-2_345207_5
3.61936	0.0	3.35354	0.0		0.0	9.65294		14.73748	6.42233	0.0			9.65054	0.0	0.0	0.23803	0.0	0.0		0.07851	0.12009	6.21432	0.0	0.05939	0.16318	0.16263	0.0	2.3683626086956515	nuSVR	2Median_300_500	T00_v2_FFPE-2_713526_5
3.27876	0.0	8.71027	0.0		0.0	17.4444		20.53826	5.38936	0.0			14.83412	0.0	0.53786	1.6059	0.0	0.04554		0.03007	0.04475	2.30852	0.0	0.0	0.06251	0.09704	0.0	3.2577113043478265	nuSVR	2Median_300_500	T00_v2_FFPE-2_188241_5
2.48541	0.1966	4.28622	0.0		0.0	10.70513		12.63154	9.00893	0.0			9.28785	0.0	0.0	0.39317	0.0	0.0624		0.06068	0.08803	7.80939	0.0	0.0581	0.12527	0.12626	0.0	2.492390434782609	nuSVR	2Median_300_500	T00_v2_FFPE-2_764934_5
0.0	0.0	5.47791	0.0		2.35342	14.3854		17.6065	3.33764	0.0		0.0	10.24023	0.0	0.11167	2.94956	0.0	0.00495		0.00545	1.08235	2.46274	0.0	0.0	0.0	0.0751	0.0	2.5038716666666665	nuSVR	2Median_300_500	T00_v2_FFPE-2_268095_4
6.14311	0.03205	4.54245	0.0		0.0	16.15968		18.70683	5.17847	0.0			14.52863	0.0	0.35847	3.0588	0.0	0.01892	0.04208	0.0065	0.00669	1.75447	0.0	0.0	0.0	0.05627	0.0	2.9413925000000005	nuSVR	2Median_300_500	T00_v2_FFPE-2_382913_4
2.86406	0.0	3.91277	0.0		0.0	14.43658		14.21357	6.33235	0.0			9.52773	0.0	0.0	0.51176	0.0	0.0		0.07215	0.1173	6.76813	0.0	0.05435	0.14942	0.1439	0.0	2.5697421739130433	nuSVR	2Median_300_500	T00_v2_FFPE-2_696612_5
1.72124	0.04888	4.01858	0.0		0.0	9.79318		7.7744	13.87115	0.0			7.88278	0.0	0.19588	0.80558	0.0	0.01373		0.01223	0.01679	4.08377	0.38247	0.024	0.0	0.03233	0.72014	2.2346578260869565	nuSVR	2Median_300_500	T00_v2_FFPE-2_343027_5
0.0	0.03877	1.91937	0.0		5.35766	6.15891		14.4317	9.36546	0.0			8.15258	0.0	0.26628	2.19053	0.0	0.01215		0.01022	8.54812	3.41314	0.0	0.00061	0.02423	0.03644	0.0	2.6054856521739134	nuSVR	2Median_300_500	T00_v2_FFPE-2_711219_5
0.06494	0.0	4.10713	0.0		2.05712	15.84534		26.23204	5.8608	0.0		0.0	12.94528	0.0	0.46436	1.68095	0.0	0.03641		0.02961	0.12625	2.39641	0.0	0.0	0.06119	0.10916	0.0	3.000707916666667	nuSVR	2Median_300_500	T00_v2_FFPE-2_319635_4
0.14321	0.07235	4.36841	0.0		2.33605	9.00233		12.5963	8.70862	0.0			8.99116	0.0	0.21648	1.34768	0.0	0.0		0.01419	3.83358	4.84406	0.0	0.00291	0.0	0.05684	0.0	2.458007391304348	nuSVR	2Median_300_500	T00_v2_FFPE-2_488575_5
0.0	0.0	5.2925	0.0		4.5633	15.44629		17.51739	3.86557	0.0		0.0	8.97949	0.0	0.23409	3.2262	0.0	0.00676		0.00479	4.98978	2.20887	0.0	0.0	0.0	0.05583	0.0	2.766285833333333	nuSVR	2Median_300_500	T00_v2_FFPE-2_691855_4
0.0	0.02112	2.90939	0.0		11.77811	9.20216		24.96308	6.48767	0.0			15.59587	0.0	0.1238	2.64757	0.0	0.01213		0.0	0.0	5.76744	0.0	0.0	0.0	0.05583	0.28239	3.471589565217392	nuSVR	2Median_300_500	T00_v2_FFPE-2_98923_5
3.7096	0.09671	2.43535	0.0		0.0	9.01484		6.28065	15.63895	0.0			7.17474	0.40029	0.42742	0.83597	0.0	0.03786	0.13645	0.03683	0.09714	3.59634	0.0	0.0636	0.07701	0.04082	0.26138	2.098414583333333	nuSVR	2Median_300_500	T00_v2_FFPE-2_155511_4
0.0	0.0	4.81798	0.0		4.11049	5.50397	0.0	13.69292	10.43344	0.0			8.4182	0.0	0.13761	1.88288	0.0	0.00986		0.00581	0.0	3.9029	0.0	0.00845	0.0	0.05578	0.52779	2.2295033333333336	nuSVR	2Median_300_500	T00_v2_FFPE-2_478538_4
1.12805	0.0	5.2283	0.0		0.52981	14.0797		20.58075	7.94979	0.0			12.55642	0.0	0.29361	1.07403	0.0	0.06047		0.05261	0.09337	4.75942	0.0	0.03192	0.10985	0.12729	0.0	2.985016956521739	nuSVR	2Median_300_500	T00_v2_FFPE-2_519392_5
4.83405	0.13994	1.88629	0.0		0.0	8.58742		5.84991	14.35603	0.0	0.0		6.79417	0.0	0.23637	0.75755	0.0	0.05123		0.0511	0.06795	3.74746	0.71032	0.0	0.10479	0.07408	0.40866	2.027388333333333	nuSVR	2Median_300_500	T00_v2_FFPE-2_817232_4
3.52399	0.08672	2.82093	0.0		0.0	8.25691		5.35058	14.45525	0.0			6.18263	0.12115	0.32187	0.97978	0.0	0.03306		0.03191	0.051	2.51862	0.80299	0.0	0.06494	0.0409	0.12558	1.9899482608695653	nuSVR	2Median_300_500	T00_v2_FFPE-2_53657_5
0.34418	0.0272	2.26601	0.0		1.79848	8.59153		4.10296	14.06653	0.0			7.25517	0.0	0.10143	1.1941	0.0	0.00864		0.00695	0.01189	2.56092	0.52333	0.01366	0.0	0.01655	0.98469	1.9075747826086957	nuSVR	2Median_300_500	T00_v2_FFPE-2_701005_5
0.0	0.0324	1.40213	0.0		5.34898	5.49888		14.48943	8.39391	0.0			7.25214	0.21987	0.2697	2.72724	0.0	0.00984		0.0088	9.58953	1.78177	0.0	0.0	0.02042	0.03196	0.0	2.4816086956521737	nuSVR	2Median_300_500	T00_v2_FFPE-2_643412_5
5.0307	0.04506	3.64994	0.0		0.0	10.08726		8.27335	11.14137	0.0			6.82286	0.0	0.29598	1.6381	0.0	0.01504		0.01327	0.02594	3.65905	0.0	0.0	0.02664	0.04201	0.0	2.2072421739130434	nuSVR	2Median_300_500	T00_v2_FFPE-2_941790_5
0.0	0.0	1.36372	0.0		5.65294	5.89638		14.66532	9.19098	0.0			8.27102	0.0	0.25107	2.22225	0.0	0.01182		0.00932	9.26413	3.10388	0.0	0.0	0.02329	0.03525	0.0	2.6070160869565218	nuSVR	2Median_300_500	T00_v2_FFPE-2_804013_5
2.97556	0.15182	3.5349	0.0		0.0	12.23409		10.58392	11.97716	0.0			8.97611	0.0	0.38512	0.90347	0.0	0.05446		0.05126	0.09796	3.93074	0.0	0.06464	0.10627	0.08026	0.0	2.4394669565217395	nuSVR	2Median_300_500	T00_v2_FFPE-2_246884_5
0.0	0.01582	1.68478	0.0	0.0	2.08182	3.34442		1.93379	13.40923	0.06199			5.12461	0.03839	0.0	0.90417	0.0	0.0		0.00507	0.13489	1.857	0.96889	0.00683	0.0	0.01031	1.05959	1.3600666666666668	nuSVR	2Median_300_500	T00_v2_FFPE-2_402641_4
