Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	Colon	Esophagus	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	Average	Method	Matrix	Sample
0.0	0.00263	0.0	21.41413	5.53606	0.0	6.9751	0.92428	68.61023	0.17073	0.0	81.86282	7.35007	0.0	0.0	0.0	0.0	0.0	0.0	5.25105	0.0	0.0	1.83433	0.0	0.06857	0.0	0.0	0.0	7.142857142857143	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_60642_4
0.0	0.15621	0.0	17.82384	73.94526	0.0	5.73113	4.24799	71.62536	0.34359	0.0	11.20589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.46391	0.0	0.0	3.18291	0.0	0.0	0.0	0.0	0.0	7.061646071428571	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_709011_4
0.0	0.10248	0.0	20.25632	12.17088	0.0	7.12193	24.205350000000003	62.19395	0.0	3.7348	52.56147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.1759	0.0	0.0	5.65504	0.0	0.04909	0.0	0.0	0.0	7.079543214285714	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_608040_4
0.0	0.0	0.0	18.06534	14.223	0.0	6.80683	7.75203	70.00941	0.51717	0.0	42.131	24.557	0.0	0.0	0.0	0.0	0.0	0.0	10.753	0.0	0.0	4.00929	0.0	0.00798	0.0	0.0	0.0	7.101144642857142	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_981110_5
0.0	0.0	0.0	17.46779	17.967	0.0	8.22564	55.93919	60.42139	0.89894	7.27187	6.093	19.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.01356	0.0	0.0	0.0	0.0	0.0	7.092799285714286	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_705318_4
0.0	0.0	0.0	18.13921	48.27	0.0	9.99867	40.64573	59.24324	0.64612	6.28417	5.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.67133	0.0	0.0	0.0	0.0	0.0	7.0701953571428575	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_10767_4
0.0	0.00868	0.0	9.77611	22.052	0.0	8.88165	0.37603	78.99237	0.76346	0.0	8.087	48.167	0.0	0.0	0.0	0.0	0.0	0.0	21.694	0.0	0.0	1.2017	0.0	0.0	0.0	0.0	0.0	7.1428571428571415	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_564750_4
0.0	0.0	0.0	19.12628	29.28571	0.0	7.95919	23.1832	66.76776	0.83116	0.0	22.22978	24.54275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.55704	0.0	0.0	0.0	0.0	0.0	7.0886739285714295	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_922981_4
0.0	0.1872	0.0	20.98682	5.037	0.0	5.85731	4.24689	67.59528	0.0	0.0	78.789	5.073	0.0	0.0	0.0	0.0	0.0	0.0	5.977	0.0	0.0	4.43167	0.0	0.0646	0.0	0.0	0.0	7.080206071428572	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_642390_5
0.0	0.0	0.0	18.14662	54.754	0.0	8.50637	27.64321	64.49271	0.80598	2.65344	6.181	5.207	0.0	0.0	0.0	0.0	0.0	0.0	5.154	0.0	0.0	4.33408	0.0	0.0	0.0	0.0	0.0	7.067086071428571	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_978017_5
0.0	0.0	0.0	15.75234	49.258	0.0	7.83355	14.52868	70.63686	0.86799	0.0	0.0	20.73	0.0	0.0	0.0	0.0	0.0	0.0	14.734	0.0	0.0	4.15993	0.0	0.0	0.0	0.0	0.0	7.0893339285714285	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_779480_4
0.0	0.0	0.0	17.01111	6.74207	0.0	7.78545	55.96258	61.773	0.83249	6.82176	6.27706	24.99025	0.0	0.0	0.0	0.0	0.0	0.0	5.42805	0.0	0.0	5.1762	0.0	0.0	0.0	0.0	0.0	7.1000007142857156	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_214487_5
0.0	0.0	0.0	17.66591	5.22	0.0	6.8593	28.70962	69.26109	0.90324	0.0	0.0	9.773	0.0	0.0	0.0	0.0	0.0	0.0	55.743	0.0	0.0	4.75454	0.0	0.00153	0.0	0.0	0.0	7.103258214285714	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_97781_4
0.0	0.0	0.0	19.15689	5.616	0.0	8.67773	68.33858	53.4051	0.0	12.12424	14.811	5.488	0.0	0.0	0.0	0.0	0.0	0.0	5.213	0.0	0.0	6.09252	0.0	0.0101	0.0	0.0	0.0	7.104755714285714	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_809577_5
0.0	0.0	0.0	9.94388	5.725	0.0	7.74807	11.885739999999998	76.63149	0.91155	0.0	10.589	65.657	0.0	0.0	0.0	0.0	0.0	0.0	5.771	0.0	0.0	4.39275	0.0	0.0	0.0	0.0	0.0	7.116267142857142	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_589153_5
0.0	0.00613	0.0	13.51362	32.882	0.0	8.62613	0.48875	75.46677	0.6357	0.0	17.876	34.537	0.0	0.0	0.0	0.0	0.0	0.0	14.705	0.0	0.0	1.2629	0.0	0.0	0.0	0.0	0.0	7.142857142857144	ReDeconv	2Median_1000_1500	T00_v2_FFPE-2_876136_4
