leukocyte	sebum secreting cell	myometrial cell	cd8-positive, alpha-beta thymocyte/thymocyte	mucus secreting cell/respiratory goblet cell	pancreatic ductal cell	hematopoietic stem cell	acinar cell of salivary gland	bladder urothelial cell	pancreatic d cell/type b pancreatic cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	large intestine goblet cell	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	basal cell of prostate epithelium	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	schwann cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	pulmonary ionocyte	pancreatic a cell/pancreatic d cell/type b pancreatic cell	tissue-resident macrophage	mural cell/pericyte	erythrocyte/platelet	regular atrial cardiac myocyte/ventricular cardiac muscle cell	smooth muscle cell	intrahepatic cholangiocyte	colon endothelial cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	choroid plexus epithelial cell	luminal epithelial cell of mammary gland	duct epithelial cell/ionocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	common myeloid progenitor/hematopoietic stem cell	myoepithelial cell	endothelial cell of arteriole/endothelial cell of venule	mesenchymal stem cell/tendon cell	type ii pneumocyte	pancreatic acinar cell	myo-medullary thymic epithelial cell	melanocyte	luminal cell of prostate epithelium	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	oligodendrocyte	pancreatic a cell	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	serous cell of epithelium of trachea	capillary endothelial cell/endothelial cell of artery	cardiac endothelial cell	tracheal goblet cell	melanocyte/progenitor cell of mammary luminal epithelium	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	neutrophil	pancreatic stellate cell/smooth muscle cell	pulmonary ionocyte/respiratory goblet cell	pancreatic stellate cell	macrophage	club cell/type i pneumocyte	enterocyte of epithelium proper of duodenum	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	erythroid progenitor cell	OPC/astrocytes/oligodendrocytes	progenitor cell of mammary luminal epithelium	basophil/mast cell	taste receptor cell	neurons	basal cell/medullary thymic epithelial cell	myeloid dendritic cell	b cell	central nervous system macrophage	Bergmann glial cell/astrocyte/ependymal cell	neuron	neuro-medullary thymic epithelial cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	medullary thymic epithelial cell	duct epithelial cell/ionocyte/mucus secreting cell	langerhans cell	enteroendocrine cell of small intestine	innate lymphoid cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	mesothelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	fast muscle cell/slow muscle cell	type i pneumocyte	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	gamma-delta t cell	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	hepatocyte	mature nk t cell/natural killer cell	common myeloid progenitor/erythroid progenitor cell	plasma cell	epithelial cell of uterus	salivary gland cell	mesothelial cell/schwann cell	kidney epithelial cell	oligodendrocyte precursor cell	club cell	intestinal tuft cell/tuft cell of colon	stratified squamous epithelial cell	enteroglial cell	basal cell	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	microglia	serous cell of epithelium of bronchus	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	ciliated epithelial cell/epithelial cell of uterus	cd4-positive, alpha-beta thymocyte	Method	Sample
7.13096	0.0	0.0			0.49582	0.0	0.32794	0.0	0.0	0.03152			0.75732	10.4763		0.0			0.0	0.69624	22.04945	0.0		0.0	0.0		0.0	0.0		0.99256		0.0		0.0	0.3709	0.22668	0.01251		0.0		0.0	0.1199	0.0	0.65003			0.78225	0.0	8.33534	1.96057	3.23069	0.0		0.0	0.0	0.09721	0.0				0.0	0.0		0.0		0.30723	0.0	0.0	0.04766	2.40424	20.39887		0.0	0.0	0.16105		0.0			0.38121		1.72647		5.09115	0.03789	8.72045	0.84687	0.13181		0.0	0.21324	0.04301	0.0			0.74466	0.0				0.0		0.0		ReDeconv	SRR10192486
5.62975	0.0	0.0			0.074	0.0	0.72573	0.0	0.0	0.02219			0.29262	6.80385		0.0			0.0	1.37592	46.6327	0.0		0.0	0.0		0.0	0.0		2.08061		0.03374		0.0	1.51742	0.02536	0.03461		0.0		0.0	0.07091	0.0	0.60879			1.07983	0.0	5.86256	0.65921	0.56539	0.0		0.0	0.0	0.11983	0.0				0.0	0.16876		0.0		0.48394	0.0	0.00761	0.05302	1.55486	7.35342		0.0	0.0	0.26411		0.0			0.18219		1.59501		5.38194	0.00801	6.57271	1.72169	0.07705		0.0	0.23314	0.0	0.0			0.12749	0.0				0.0		0.0		ReDeconv	SRR10192426
2.96325	0.0	0.14072			0.02686	0.03616	0.0	0.03736	0.0	0.04626			0.06803	3.36092		0.02425			0.0	0.34076	78.24901	0.02301		0.08121	0.0		0.01215	0.0		0.60172		0.0		0.0	0.01371	0.06799	0.02123		0.0		0.0	0.01842	0.08661	0.16698			0.0	0.0	1.20661	0.44755	0.27493	0.0		0.0	0.0311	0.07082	0.0				0.04799	0.0372		0.0		0.51991	0.0	0.04424	0.09723	0.32029	3.19702		0.11049	0.0	0.11107		0.0			0.08308		1.22302		3.78322	0.04065	0.86737	0.59605	0.02137		0.0327	0.03897	0.09901	0.11018			0.08806	0.0				0.11325		0.0		ReDeconv	SRR10192342
5.22025	0.0	0.0			0.29252	0.0	0.2856	0.0	0.0	0.02374			0.65493	11.40242		0.0			0.0	1.08846	18.98039	0.0		0.0	0.0		0.0	0.0		1.95907		0.0		0.0	0.78083	0.3654	0.01379		0.0		0.0	0.08612	0.0	0.35579			2.43899	0.0	10.17546	1.05941	1.58723	0.0		0.0	0.0	0.1439	0.0				0.0	0.09024		0.0		1.39695	0.0	0.0	0.1171	2.53066	17.86823		0.0	0.0	0.08959		0.0			0.55111		1.98689		6.67312	0.03558	9.43777	1.01596	0.28449		0.0	0.4668	0.0	0.0			0.54124	0.0				0.0		0.0		ReDeconv	SRR10192308
3.22862	0.0	0.0			0.0204	0.0	0.0	0.0	0.0	0.0106			0.057	4.85727		0.0			0.0	0.04687	66.79633	0.01345		0.02386	0.05408		0.0	0.0		0.66897		0.0		0.0	0.00216	0.09975	0.0		0.0		0.0	0.08158	0.0862	0.0			0.0	0.0	4.79614	0.59643	0.66735	0.0		0.0	0.0	0.1579	0.0				0.0	0.0		0.0		1.92611	0.0	0.00998	0.02684	0.32697	3.30266		0.0	0.0	0.03397		0.0			0.12126		0.81297		7.16997	0.0115	2.61431	0.78991	0.16059		0.0	0.06801	0.12687	0.0			0.17999	0.0				0.05312		0.0		ReDeconv	SRR10192493
3.0856	0.0	0.0			0.39542	0.0	0.60284	0.0	0.0	0.00907			0.65459	14.48519		0.0			0.0	0.85352	21.89237	0.0		0.0	0.0		0.0	0.0		1.51464		0.0		0.0	0.41654	0.00208	0.0		0.0		0.0	0.0	0.0	0.03548			1.81379	0.0	12.18467	2.16675	1.65699	0.0		0.0	0.0	0.02347	0.0				0.0	0.0		0.0		0.68711	0.0	0.0	0.0037	1.31362	13.9729		0.0	0.0	0.0028		0.0			0.31466		1.09433		8.38277	0.0	9.56397	1.10989	0.40273		0.0	0.73701	0.2216	0.0			0.39988	0.0				0.0		0.0		ReDeconv	SRR10192420
5.23227	0.0	0.0			0.22122	0.0	0.70148	0.0	0.0	0.02646			0.41758	13.20458		0.0			0.0	0.96219	22.89033	0.0		0.0	0.0		0.0	0.0		2.1592		0.0		0.0	1.262	0.0738	0.01749		0.0		0.0	0.04639	0.0	0.3048			1.15793	0.0	11.0412	1.66302	0.79489	0.0		0.0	0.0	0.10591	0.0				0.0	0.06416		0.00468		1.37572	0.0	0.0	0.04253	1.10476	12.80469		0.0	0.0	0.17502		0.0			0.30213		2.14854		6.48666	0.0061	10.58729	1.5934	0.31651		0.0	0.34398	0.11834	0.03006			0.21269	0.0				0.0		0.0		ReDeconv	SRR10192292
3.51422	0.0	0.0			0.34211	0.0	0.04393	0.0	0.0	0.03566			0.47962	15.26449		0.0			0.0	0.0	33.87186	0.0		0.0	0.69578		0.0	0.0		1.2405		0.0		0.0	0.02645	0.0	0.04756		0.0		0.0	0.03598	0.0	0.0			0.0	0.0	5.85332	4.17733	1.47331	0.0		0.0	0.0	0.09102	0.0				0.0	0.0		0.0		3.447	0.0	0.0	0.04447	0.37724	10.37265		0.0	0.0	0.0		0.0			0.01613		1.47709		9.53211	0.0247	4.75713	1.55256	0.38779		0.00691	0.14005	0.27976	0.0			0.34785	0.0				0.0434		0.0		ReDeconv	SRR10192356
3.76687	0.0	0.0			0.04526	0.0	0.03858	0.0	0.0	0.00541			0.43603	10.29611		0.0			0.0	0.51514	48.34638	0.0		0.0	0.0		0.0	0.0		0.80324		0.0		0.0	0.02321	0.18316	0.00638		0.0		0.0	0.08752	0.0	0.07782			0.52161	0.0	8.13136	0.37614	1.07209	0.0		0.0	0.0	0.04226	0.0				0.12615	0.0		0.0		1.52671	0.0	0.00807	0.05441	0.99535	7.70511		0.0	0.0	0.01814		0.0			0.06857		1.46462		7.32417	0.01241	4.62501	0.66118	0.04113		0.0	0.19265	0.06552	0.0			0.33623	0.0				0.0		0.0		ReDeconv	SRR10192500
7.76071	0.0	0.0			0.3107	0.0	0.31752	0.0	0.0	0.03894			0.60932	11.24495		0.0			0.0	0.78993	27.57536	0.0		0.0	0.0		0.0	0.0		1.25174		0.0		0.0	0.75913	0.1323	0.02746		0.0		0.0	0.00873	0.0	0.22202			0.34638	0.0	12.18999	0.47755	1.04336	0.0		0.0	0.0	0.15104	0.0				0.0	0.0629		0.0		1.89672	0.0	0.0	0.03916	1.10218	11.51739		0.0	0.0	0.13258		0.0			0.34053		0.42018		5.23458	0.0	10.94401	1.52913	0.80159		0.0	0.29566	0.0882	0.0			0.33806	0.0				0.0		0.0		ReDeconv	SRR10192299
4.39476	0.01221	0.0			0.12806	0.0	0.49198	0.0	0.0	0.01928			0.48189	13.09355		0.0			0.0	0.93392	24.57072	0.0		0.0	0.0		0.0	0.0		2.41066		0.0		0.0	0.79046	0.04752	0.02017		0.0		0.0	0.07238	0.05849	0.22953			0.733	0.0	10.64334	2.34141	0.43786	0.0		0.0	0.0	0.08887	0.0				0.0	0.05945		0.0		2.4319	0.0	0.01015	0.08664	0.95375	11.25461		0.0	0.0	0.05374		0.0			0.15641		2.32066		8.43262	0.03885	8.63376	2.1492	0.39685		0.0	0.47711	0.29451	0.0			0.24971	0.0				0.0		0.0		ReDeconv	SRR10192316
6.27457	0.0	0.0			0.09587	0.0	0.09175	0.0	0.0002	0.0649			0.49065	15.91381		0.0			0.0	1.12874	33.42993	0.00222		0.0	0.0		0.0	0.0		0.54637		0.0		0.0	0.11907	0.14037	0.0		0.0		0.0	0.00999	0.04358	0.01177			1.17286	0.0	9.31539	1.52616	0.36878	0.0		0.0	0.0	0.0	0.0				0.0	0.01403		0.0		1.58393	0.0	0.0	0.04857	1.38106	5.38605		0.0	0.0	0.02563		0.0			0.05996		1.37545		5.76206	0.01027	12.334	0.34534	0.10688		0.0	0.30729	0.05327	0.0			0.45922	0.0				0.0		0.0		ReDeconv	SRR10192445
3.65487	0.34659	0.0			0.02418	0.0	0.07393	0.0	0.0	0.03047			0.66904	11.63828		0.0			0.0	1.68486	24.66732	0.0		0.0	0.0		0.0	0.0		1.42216		0.0		0.0	0.59852	0.58071	0.0322		0.0		0.0	0.03933	0.05227	0.38448			3.05051	0.0	9.40756	1.18396	0.26376	0.0		0.0	0.0	0.0	0.0				0.0	0.06486		0.0		1.68101	0.0	0.0	0.09766	2.14651	13.68723		0.0	0.0	0.05493		0.0			0.28872		2.47533		8.13597	0.02048	9.58495	0.6194	0.19789		0.0	0.52717	0.03228	0.05971			0.5209	0.0				0.0		0.0		ReDeconv	SRR10192270
7.08448	0.00996	0.0			0.5722	0.0	0.45601	0.0	0.0	0.04751			0.80118	15.50042		0.0			0.0	0.91916	14.5822	0.01395		0.0	0.0		0.0	0.0		1.66132		0.0		0.0	0.60185	0.13785	0.0		0.0		0.0	0.07159	0.0	0.09231			0.85185	0.0	10.65507	0.82975	1.97951	0.0		0.0	0.0	0.03563	0.0				0.0	0.02815		0.0		2.32934	0.0	0.0	0.1141	1.56369	15.65765		0.0	0.0	0.00876		0.0			0.48251		1.1728		7.32624	0.09225	11.17139	1.78454	0.20264		0.0	0.53117	0.04948	0.0			0.5815	0.0				0.0		0.0		ReDeconv	SRR10192315
3.97634	1.24653	0.0			0.2406	0.73505	0.0	0.0	0.4413	0.36176			0.69721	6.11785		0.0			0.0	2.46701	12.34498	1.13762		0.0	0.0		0.17628	0.0		3.52361		0.0		0.0	0.12081	1.20125	0.29023		0.55027		0.0	0.47067	0.99227	0.0			1.79618	0.01404	8.40051	1.36051	0.59803	0.0		0.29846	0.0	0.10105	0.0				0.22984	1.07299		0.0		0.69117	0.0	1.40453	2.28337	3.841	5.50499		1.56831	0.0	0.08094		0.0			2.12763		3.2341		12.34815	0.54394	9.95756	0.0	0.25286		0.0	0.98442	0.97474	1.61294			0.8143	0.0				0.0		0.81176		ReDeconv	SRR10192488
4.80793	0.0	0.0			0.4091	0.0	0.14932	0.0	0.0	0.0189			0.73927	15.03596		0.0			0.0	0.89634	19.20942	0.03391		0.0	0.0		0.0	0.0		1.38649		0.0		0.0	0.4813	0.25315	0.01703		0.0		0.0	0.05871	0.0	0.0			1.19258	0.0	9.72187	1.49735	2.02664	0.0		0.0	0.0	0.16285	0.0				0.0	0.0		0.0		1.35215	0.0	0.0	0.07519	2.01487	16.89972		0.0	0.0	0.2045		0.0			0.22516		0.52172		7.67545	0.06465	10.49192	1.19975	0.1321		0.0	0.52526	0.05286	0.0			0.4666	0.0				0.0		0.0		ReDeconv	SRR10192310
5.87704	0.03183	0.0			0.23039	0.0	0.1086	0.0	0.0	0.03727			0.40754	12.59011		0.0			0.0	0.16901	26.72326	0.03776		0.0	0.13267		0.0	0.0		1.53399		0.0		0.0	0.24235	0.26581	0.01466		0.0		0.0	0.0525	0.0	0.0			0.34075	0.0	8.57493	1.14114	1.99716	0.0		0.0	0.0	0.10856	0.0				0.0	0.01831		0.0		1.79304	0.0	0.01729	0.05305	1.04291	13.8775		0.0	0.0	0.14093		0.0			0.25279		2.38629		9.11704	0.03617	8.18993	1.23989	0.13078		0.0	0.39725	0.29237	0.0			0.38831	0.0				0.00882		0.0		ReDeconv	SRR10192274
6.1084	0.0	0.0			0.63243	0.0	0.38914	0.0	0.0	0.06121			0.81479	15.78826		0.0			0.0	0.94539	14.98419	0.0		0.0	0.0		0.0	0.0		1.46643		0.0		0.0	0.50365	0.00594	0.06465		0.0		0.0	0.0	0.0	0.31442			0.69804	0.0	18.9125	1.2102	1.13834	0.0		0.0	0.0	0.18445	0.0				0.0	0.02723		0.0		2.55978	0.0	0.0	0.02985	1.46535	14.80279		0.0	0.0	0.14606		0.0			0.20492		0.80179		4.54648	0.04115	8.25615	1.75146	0.30965		0.0	0.19237	0.25353	0.00807			0.3809	0.0				0.0		0.0		ReDeconv	SRR10192457
6.33538	0.0	0.0			0.06492	0.0	0.06734	0.0	0.0	0.02577			0.38359	8.61999		0.0			0.0	0.5086	51.74529	0.01265		0.08461	0.0		0.0	0.0		0.829		0.0		0.0	0.04519	0.12278	0.07363		0.0		0.0	0.06377	0.0	0.35717			0.0	0.0	4.60359	1.74684	0.81223	0.0		0.0	0.0	0.15842	0.0				0.0	0.06368		0.0		1.44717	0.0	0.0	0.04636	0.67796	8.05177		0.02851	0.0	0.11423		0.0			0.07365		1.35277		4.77655	0.05679	4.49946	1.36798	0.121		0.0	0.07473	0.19286	0.02336			0.37041	0.0				0.0		0.0		ReDeconv	SRR10192483
6.26276	0.0	0.0			0.45558	0.0	0.04777	0.0	0.0	0.036			0.80781	13.96675		0.0			0.0	1.49548	11.21043	0.01382		0.0	0.0		0.0	0.0		0.82543		0.0		0.0	0.1895	0.14048	0.05572		0.0		0.0	0.1243	0.0	0.17739			2.36084	0.13329	11.82024	1.94741	1.74723	0.0		0.0	0.0	0.0	0.0				0.0	0.0		0.0		0.6653	0.0	0.00171	0.07301	2.0958	18.55815		0.0	0.0	0.0		0.0			0.20007		1.1485		9.32871	0.01718	11.46141	0.914	0.13812		0.0	0.65566	0.11836	0.0			0.80573	0.0				0.0		0.0		ReDeconv	SRR10192455
4.32568	0.05023	0.0			0.23569	0.0	0.06798	0.0	0.00289	0.03327			0.07229	15.25321		0.0			0.0	0.11319	23.76896	0.10455		0.0	1.7042		0.0	0.0		1.27777		0.0		0.0	0.0037	0.03823	0.02247		0.06042		0.0	0.00894	0.12446	0.0			0.25037	0.03974	13.98093	1.32639	0.87245	0.0		0.0	0.04782	0.02792	0.0				0.0	0.0		0.0		2.80169	0.0	0.03434	0.04674	0.41848	8.87705		0.0	0.0	0.01825		0.0			0.09845		1.07274		11.86577	0.24903	7.13195	1.84101	0.40281		0.0	0.49096	0.44806	0.0			0.36625	0.0				0.02268		0.0		ReDeconv	SRR10192278
4.39614	0.0	0.0			0.29599	0.0	0.09161	0.0	0.0	0.03173			0.91282	15.48837		0.0			0.0	1.83628	15.6928	0.0		0.0	0.0		0.0	0.0		1.014		0.0		0.0	0.23659	0.50675	0.06927		0.0		0.0	0.16214	0.0	0.3047			2.84396	0.0	13.77084	1.83947	0.76692	0.0		0.0	0.0	0.14059	0.0				0.0	0.03687		0.0		2.7238	0.0	0.01513	0.09056	1.86991	12.81833		0.0	0.0	0.00423		0.0			0.31798		1.0132		6.3743	0.0017	12.06647	0.56844	0.2622		0.0	0.49195	0.17355	0.0			0.73668	0.0				0.0		0.03372		ReDeconv	SRR10192286
3.18137	0.02732	0.0			0.19128	0.0	0.02694	0.0	0.0	0.0383			0.42206	13.88145		0.0			0.0	0.64523	32.32259	0.0		0.0	0.0		0.0	0.0		1.37181		0.0		0.0	0.23418	0.09935	0.06065		0.0		0.0	0.06321	0.0	0.0			0.28499	0.0	9.17381	0.88188	0.26366	0.0		0.0	0.0	0.10566	0.0				0.0	0.01656		0.0		3.39766	0.0	0.05389	0.09074	0.95008	10.79829		0.0	0.0	0.09985		0.0			0.19069		0.96232		10.29057	0.01639	6.32444	1.57674	0.75187		0.0	0.51497	0.17561	0.05055			0.39661	0.0				0.06643		0.0		ReDeconv	SRR10192311
4.1214	0.0	0.0			0.45226	0.0	0.62517	0.0	0.0	0.04373			0.48355	14.12004		0.0			0.0	0.74338	20.37119	0.01695		0.0	0.0		0.0	0.0		2.32312		0.0		0.0	0.76339	0.18021	0.07984		0.0		0.0	0.08693	0.0	0.19424			0.95954	0.0	10.46954	1.14164	1.46701	0.0		0.0	0.0	0.06849	0.0				0.0	0.06536		0.0		1.65191	0.0	0.0	0.08337	1.70004	18.39892		0.0	0.0	0.16142		0.0			0.33295		1.17304		7.97378	0.03252	6.00562	2.25916	0.22476		0.0	0.57394	0.2267	0.0			0.42489	0.0				0.0		0.0		ReDeconv	SRR10192284
6.45912	0.00154	0.0			0.38346	0.0	0.76042	0.0	0.0	0.0626			0.45795	13.71213		0.0			0.0	1.04644	18.74411	0.0107		0.0	0.0		0.0	0.0		2.35237		0.0		0.0	1.34952	0.0	0.0554		0.0		0.0	0.06803	0.0	0.39169			0.31803	0.0	12.1045	1.21512	1.03462	0.0		0.0	0.0	0.10297	0.0				0.0	0.12578		0.0		2.82542	0.0	0.0	0.08873	1.0208	10.88859		0.0	0.0	0.13458		0.0			0.23925		1.07289		7.30225	0.02659	12.72902	2.09553	0.25415		0.0	0.24042	0.15124	0.0			0.17404	0.0				0.0		0.0		ReDeconv	SRR10192280
7.8143	0.0	0.0			0.3265	0.0	0.09354	0.0	0.0	0.06641			0.46152	18.37049		0.0			0.0	0.99477	21.12583	0.07987		0.0	0.0		0.0	0.0		1.20499		0.0		0.0	0.25184	0.0	0.06221		0.0		0.0	0.06447	0.0	0.14053			0.7546	0.0	9.26731	1.16035	1.04267	0.0		0.0	0.0	0.02835	0.0				0.0	0.05767		0.0		0.77936	0.0	0.0	0.15914	1.17161	9.89856		0.0	0.0	0.04449		0.0			0.1412		1.24945		6.10296	0.03503	15.03843	1.02179	0.09366		0.0	0.36821	0.18977	0.0			0.33812	0.0				0.0		0.0		ReDeconv	SRR10192302
4.85855	0.07684	0.0			0.26613	0.0	0.34711	0.0	0.0	0.04839			0.32417	14.86596		0.0			0.0	1.13754	21.68364	0.0598		0.0	0.0		0.0	0.0		1.71754		0.0		0.0	0.4861	0.23969	0.03085		0.0		0.0	0.07344	0.0	0.07389			0.5108	0.0	13.61767	0.33589	0.56163	0.0		0.0	0.0	0.10375	0.0				0.0	0.04331		0.06897		4.58589	0.0	0.0258	0.10753	0.79838	13.87309		0.0	0.0	0.1867		0.0			0.30175		1.54582		7.31287	0.03406	6.71569	1.59987	0.31463		0.0	0.53443	0.29185	0.0			0.23997	0.0				0.0		0.0		ReDeconv	SRR10192319
4.76108	0.0	0.0			0.2752	0.0	0.05448	0.0	0.0	0.02683			0.73544	15.02896		0.0			0.0	1.5038	14.06142	0.0		0.0	0.0		0.0	0.0		1.47459		0.19294		0.0	0.40718	0.37228	0.0		0.0		0.0	0.04218	0.0	0.25392			2.82923	0.13486	10.95537	0.53568	0.97339	0.0		0.0	0.0	0.0	0.0				0.0	0.07453		0.0		1.85071	0.0	0.12449	0.24201	3.48329	14.69339		0.0	0.0	0.11098		0.0			1.01366		1.41933		8.0142	0.05277	11.64257	0.62487	0.26757		0.0	0.609	0.26636	0.0			0.89145	0.0				0.0		0.0		ReDeconv	SRR10192272
4.39805	0.04641	0.07268			0.26507	0.0	0.06269	0.0	0.0	0.05661			0.24778	10.02464		0.0			0.0	1.56937	29.56009	0.0629		0.0	0.0		0.0	0.0		1.51253		0.0		0.0	0.49339	0.2263	0.08414		0.01195		0.0	0.02901	1.99622	0.0			0.20927	0.0	14.50605	2.17975	0.0	0.0		0.0	0.0	0.08819	0.0				0.0	0.24116		0.0		1.06876	0.0	0.0	0.16498	1.01822	12.36284		0.0	0.0	0.17149		0.0			0.29762		1.77242		7.21051	0.04585	5.28921	1.64597	0.35773		0.0	0.14022	0.23266	0.0			0.27724	0.0				0.0		0.0		ReDeconv	SRR10192288
5.78901	0.01149	0.0			0.25063	0.0	0.13438	0.0	0.0	0.04266			0.81365	16.01342		0.0			0.0	1.27381	12.69343	0.04723		0.0	0.0		0.0	0.0		1.09725		0.0		0.0	0.27608	0.27435	0.05359		0.0		0.0	0.05414	0.0	0.10079			1.95304	0.0	15.41381	1.2827	1.22897	0.0		0.0	0.0	0.0	0.0				0.0	0.03211		0.0		1.81862	0.0	0.00804	0.08498	1.61463	13.70432		0.0	0.0	0.02873		0.0			0.25165		1.1558		8.71923	0.0	11.7231	0.58872	0.1881		0.0	0.55633	0.16558	0.00499			0.55066	0.0				0.0		0.0		ReDeconv	SRR10192443
4.97807	0.39441	0.0			1.03886	0.0	0.03147	0.0	0.0	0.11628			0.57885	10.52205		0.0			0.0	1.53582	16.4073	0.12971		0.0	0.0		0.0	0.0		2.26334		0.0		0.0	0.40852	0.42904	0.10866		0.0		0.0	0.20804	0.0	0.25063			1.90884	0.0	9.39564	0.92341	1.33238	0.0		0.0	0.0	0.08601	0.0				0.0	0.37183		0.0		1.73544	0.0	0.07789	0.4152	3.37983	18.34163		0.0	0.0	0.15923		0.0			0.96399		1.48478		8.0667	0.1636	9.37253	0.67755	0.1893		0.0	0.65764	0.0	0.11668			0.71171	0.0				0.0		0.06717		ReDeconv	SRR10192305
2.69158	0.0	0.0			0.52214	0.0	0.41932	0.0	0.0	0.04284			0.30663	8.0808		0.0			0.0	1.16407	38.87593	0.0		0.0	0.0		0.0	0.0		2.4877		0.0		0.0	0.74235	0.0	0.06332		0.0		7e-05	0.0	0.0	0.21675			0.46629	0.02768	4.83917	1.67368	0.78137	0.0		0.0	0.0	0.02668	0.0				0.0	0.04308		0.0		0.32868	0.0	0.0	0.06009	1.25363	16.49645		0.0	0.0	0.17314		0.0			0.21497		1.84735		8.58567	0.07023	4.16376	1.96108	0.29854		0.0	0.5775	0.09202	0.01277			0.37984	0.0				0.01281		0.0		ReDeconv	SRR10192466
8.77977	0.0	0.0			0.05132	0.0	0.05767	0.0	0.0	0.03466			0.47151	12.11529		0.0			0.0	0.72924	29.0545	0.00625		0.0	0.0		0.0	0.0		1.11427		0.0		0.0	0.20451	0.18803	0.05425		0.00138		0.0	0.02133	0.0	0.31647			0.22528	0.0	8.96139	2.04376	1.35098	0.0		0.0	0.0	0.21506	0.0				0.0	0.09331		0.0		0.50106	0.0	0.08606	0.05263	0.85516	10.03357		0.0	0.0	0.01583		0.0			0.29231		2.88571		5.07849	0.02282	11.70421	1.49621	0.1982		0.0	0.16147	0.15745	0.0			0.36861	0.0				0.0		0.0		ReDeconv	SRR10192477
2.73653	0.03697	0.0			0.63518	0.0	0.0	0.0	0.0105	0.02111			0.01311	6.00222		0.0			0.0	0.0	29.70709	0.08215		0.0	0.3755		0.0	0.0		2.41187		0.0		0.0	0.05421	0.06462	0.12272		0.0		0.0	0.01874	0.0	0.09272			0.09642	0.0	7.28195	1.41792	2.01745	0.0		0.0	0.0	0.0	0.0				0.0	0.0871		0.0		5.18838	0.0	0.10055	0.09615	1.03832	14.06432		0.0	0.0	0.02341		0.0			0.09779		1.46036		16.91232	0.0923	4.56377	1.43791	0.30449		0.0	0.52586	0.42823	0.0			0.30219	0.0				0.07756		0.0		ReDeconv	SRR10192325
2.56113	0.25941	0.0			0.49864	0.175	0.0	0.04775	0.03632	0.03376			0.08972	4.12644		0.0			0.0	0.20226	50.76811	0.07182		0.0	0.12482		0.08891	0.0		1.52447		0.0		0.0	0.03369	0.00011	0.08828		0.0		0.0	0.04699	0.0	0.14194			0.25027	0.0	3.35073	2.3536	1.92916	0.0		0.0	0.0	0.0	0.0				0.0	0.19443		0.0		0.91929	0.0	0.05269	0.17632	1.68966	8.08656		0.08381	0.0	0.0		0.0			0.19729		0.3315		13.67223	0.12756	3.6144	0.7595	0.22156		0.0	0.4997	0.20017	0.05797			0.31203	0.0				0.0		0.0		ReDeconv	SRR10192328
5.4345	0.0	0.0			0.65574	0.0	0.14426	0.0	0.0	0.06728			0.91477	17.43604		0.0			0.0	0.89966	14.66124	0.01532		0.0	0.0		0.0	0.0		1.30836		0.0		0.0	0.04331	0.27477	0.1218		0.0		0.0	0.03912	0.0	0.195			0.71821	0.0	7.70108	1.20605	2.65568	0.0		0.0	0.0	0.07914	0.0				0.0	0.05445		0.0		1.41215	0.0	0.01631	0.11697	2.68622	26.04869		0.54325	0.0	0.06794		0.0			0.45529		0.08577		5.76286	0.09257	5.93641	0.63535	0.0669		0.0	0.38968	0.17493	0.01641			0.86652	0.0				0.0		0.0		ReDeconv	SRR10192419
5.11942	0.25276	0.0			0.20116	0.0	0.14388	0.0	0.03894	0.10546			0.50965	13.78421		0.0			0.0	1.89414	20.754	0.14133		0.0	0.0		0.0	0.0		2.19283		0.0		0.0	0.4034	0.49501	0.06242		0.0		0.0	0.05657	0.02141	0.02735			1.33234	0.05826	12.31571	1.57346	0.82068	0.0		0.0	0.0	0.0946	0.0				0.0	0.20989		0.13334		1.5051	0.0	0.16854	0.32871	2.13699	9.32111		0.0	0.0	0.09548		0.0			0.66254		1.83012		9.08841	0.08163	9.32658	0.85741	0.28579		0.0	0.66798	0.30537	0.0493			0.54672	0.0				0.0		0.0		ReDeconv	SRR10192281
