Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	Colon	Esophagus	FemaleReproductive	Fibroblasts	Heart	Kidney	Liver	Lung	Lymphocytes	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	SalivaryGland	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	Average	Method	Matrix	GeneRemoval	Sample
0.00134	5.51516	2.31472	12.35864	0.00146	0.00209	1.95977	3.98375	2.23822	0.92674	0.00059	0.00057	0.02359	7.66675	0.00167	3.65005	12.0428	4.80704	1.90633	0.01476	0.3413	0.3213	11.85935	0.00517	48.71251	6.33585	6.255809999999999	0.09104	4.7620846428571415	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_728497_9
6e-05	6.358689999999999	0.00209	8.16131	0.00106	0.00189	10.47052	39.21405	2.2348600000000003	1.17599	0.00213	0.00063	0.02274	9.19013	0.01505	6.94894	7.54288	4.934290000000001	1.2134	0.00371	0.44872	5.68096	4.014319999999998	0.0026	0.02288	7.75651	6.52792	0.0068	4.355540357142857	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_729834_6
0.00364	0.05457	0.00393	16.41554	0.00093	0.00399	0.00311	16.755039999999997	4.95055	0.49677	0.00074	0.00048	0.00136	5.92375	1.41424	30.47391	9.6598	0.09178	0.09469	0.00129	0.35181	2.17897	6.36084	0.00103	0.00163	6.22522	5.70463	0.00896	3.8279714285714292	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_488546_4
1e-05	7.643759999999999	0.0034	13.59102	0.00081	0.00174	0.00854	0.37314	23.68288	0.01865	0.0005	0.00064	0.00116	4.3041	0.00317	0.14447	6.38278	0.01367	2.72094	0.01402	0.26263	0.00277	1.06093	0.00351	7.31629	10.50974	0.7839500000000008	0.00455	2.8162060714285713	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_21005_5
3e-05	6.44895	0.00108	1.6198699999999997	0.00054	0.00099	39.36047	7.89337	22.72901	0.67583	0.00049	0.00042	0.00274	7.10695	0.01011	0.03214	6.03895	0.0366	0.46124	0.00461	1.05266	5.8431	25.10531	0.00233	0.05267	8.16497	4.428980000000001	0.00248	4.895603214285715	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_948778_5
0.00414	11.52832	0.00249	14.48016	6.591620000000001	0.00178	0.0065	5.2321100000000005	1.4051400000000005	0.43227	0.00066	0.00067	0.00102	6.54995	0.42873	22.521690000000003	12.56749	0.03852	5.04116	0.00244	0.35445	1.82648	1.6230900000000013	0.00279	7.33319	8.20228	6.27402	0.02129	4.016944642857143	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_968070_7
9e-05	0.02073	0.00173	14.8733	0.00072	0.00138	4.92292	6.24429	20.55103	0.01102	0.00054	0.00058	0.00054	2.25499	3.40166	17.32514	4.64324	0.02997	0.00578	0.002	0.58495	4.19301	2.11269	0.00123	0.01848	8.51065	4.115790000000004	0.0014	3.3510660714285727	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_657190_4
2e-05	0.00833	0.49628	0.7543500000000005	0.00063	0.00162	8.52805	0.10896	5.419049999999999	1.54034	0.00051	0.00047	0.00185	7.77718	0.00122	0.15942	8.74663	0.15364	1.07051	0.00424	0.33962	0.02064	15.600640000000006	0.00179	0.00475	6.53388	3.24288	0.08668	2.1644350000000006	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_990999_4
4e-05	5.53128	0.08457	4.655019999999999	0.00098	0.00207	5.08681	3.68053	2.7417	1.4924	0.00058	0.00075	0.0774	9.60994	0.00212	4.9128	9.22017	10.50425	1.70317	0.00513	0.47574	0.57698	7.595120000000001	0.00092	4.9295	6.63424	4.889810000000001	0.06659	3.0171646428571433	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_689842_10
2e-05	0.00329	0.00291	9.96606	0.00077	0.00172	0.0054	8.23902	41.89732	1.00175	0.00057	0.00051	0.01926	7.39463	0.31788	0.7865	6.59397	5.44786	0.73013	0.00318	0.64835	9.26874	2.4261000000000017	0.00222	7.08405	7.92272	3.92675	0.01899	4.061095357142858	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_217800_6
3e-05	0.00251	0.02138	2.49917	35.98440999999999	0.00128	4.76495	4.05832	1.6476699999999995	0.00927	0.00052	0.0005	0.02439	2.89995	0.00184	0.79873	13.4426	4.84036	16.52966	0.00721	0.20678	0.53811	3.41149	1.37564	4.90555	10.7584	3.58814	0.08368	4.0143764285714285	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_451955_6
0.00027	0.00323	2.01003	10.90946	0.00064	0.00179	6.18671	20.76399	0.86076	1.09681	0.00092	0.00057	0.00094	8.47743	0.00118	3.85885	11.3814	0.06332	0.97447	0.01088	0.44159	3.2079	19.09154	0.00241	49.50992	5.834	8.15651	0.07398	5.461482142857143	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_194079_5
0.00017	0.0078	1.88894	11.83818	4.15946	0.00162	0.8492699999999997	13.51828	2.502509999999999	0.99933	0.00086	0.00053	0.02362	8.00785	0.00205	2.48311	12.55641	4.861940000000001	3.958	0.01024	0.38621	1.42161	13.724239999999998	0.00257	49.20196	6.72228	5.961310000000001	0.09163	5.1850707142857155	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_465523_8
3e-05	0.0026	0.0044	0.62832	39.1553	0.00147	0.00428	4.32875	1.85478	0.00335	0.00061	0.00062	0.02708	1.81544	0.00325	0.83742	11.74903	5.49465	17.54911	0.00343	0.12546	0.54912	0.16885	1.7335	0.04561	10.97401	0.7690099999999997	0.12795	3.4984796428571427	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_800484_4
3e-05	0.12359	0.00229	3.453719999999999	7.46895	0.0017	0.00361	4.611009999999999	1.8242900000000004	1.29739	0.00048	0.00095	0.33398	8.24789	0.02015	3.35157	10.77808	47.36386	10.08832	0.00915	0.94092	1.36441	2.0391700000000004	0.00261	0.06236	9.6082	12.55016	0.04196	4.485385714285715	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_721767_7
2e-05	4.41062	0.92602	11.798189999999998	11.815179999999998	0.00128	5.765890000000001	3.84554	4.7253	0.93486	0.00074	0.00064	0.00293	7.61275	0.00164	0.81534	12.92847	0.29085	6.1454	0.00314	0.30311	0.43998	8.641379999999998	0.00265	0.00693	7.87036	3.18721	0.07722	3.305487142857143	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_203647_6
2e-05	4.46736	0.00251	9.50219	0.00103	0.00116	0.00354	0.81101	5.36975	0.35005	0.00052	0.00064	0.03851	4.41393	0.2688	0.23426	4.9949	7.03969	1.23226	0.00462	0.31304	0.00508	1.5457	0.00179	5.2089300000000005	9.1465	7.701770000000003	0.00686	2.238086428571429	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_779427_7
2e-05	0.00182	0.01547	8.46193	20.66496	0.00163	0.00578	30.32797	7.445049999999999	0.07593	0.00105	0.00046	0.00067	5.2772	0.01564	5.01779	13.78215	0.00826	11.69212	0.01524	0.18112	3.57491	3.2237	0.63059	9.63014	10.48878	5.56004	0.0358	4.862007857142857	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_546940_4
0.00014	0.01364	2.5246	7.93704	3.97192	0.00289	5.97658	0.29299	1.2119999999999995	1.19315	0.0005	0.00073	0.0294	9.32848	0.00131	3.26324	12.09704	4.857419999999999	3.76728	0.02301	0.28555	0.04406	4.026879999999999	0.00168	39.52329	5.87971	4.8682300000000005	0.16288	3.974487142857143	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_544899_7
0.00196	24.481880000000004	0.00264	9.49629	0.00103	0.00382	0.10463	3.83689	4.087010000000001	1.14405	0.00046	0.00148	0.20772	9.5731	0.04924	2.49326	7.29077	31.88922	4.61713	0.00395	0.81338	0.80323	8.01291	0.00143	4.96968	9.11645	12.33309	0.00712	4.833707857142857	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_306323_7
0.00047	0.00785	2.95244	2.178249999999995	0.00106	0.00233	0.17193	3.32259	2.3494200000000003	1.15892	0.00063	0.00063	0.02269	6.70206	0.00238	1.00162	11.86936	5.105639999999999	1.17375	0.00227	0.37721	1.00364	12.38788	0.00232	45.4954	5.96072	4.500959999999999	0.09333	3.851705357142856	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_817558_6
4e-05	0.08748	0.00432	7.117779999999996	0.00083	0.00295	0.0036	0.0155	8.35388	1.83337	0.00045	0.00069	0.28387	8.03763	0.00552	3.35441	9.22162	38.47224	2.74703	0.00367	0.87431	0.27595	0.4562600000000003	0.00138	0.0273	7.35071	10.2271	0.04153	3.528622142857142	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_188567_4
0.00015	0.02588	0.00191	16.09727	0.00078	0.00183	0.0036	3.945540000000001	26.27365	0.78309	0.00047	0.0005	0.06817	7.09842	0.95086	8.660010000000002	9.35915	13.01882	1.17824	0.00422	0.69964	8.0047	7.75205	0.00228	18.00579	7.81312	10.04644	0.01121	4.993135357142857	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_96620_5
7e-05	8.2767	0.00967	4.1853	22.94288	0.00121	0.01381	0.278	1.0225599999999997	0.30825	0.00048	0.00072	0.04215	5.23331	0.00207	0.16138	11.81555	6.15008	13.08646	0.003	0.20704	0.06076	7.32991	0.00455	0.03279	10.3911	0.2302999999999997	0.11482	3.2823185714285716	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_398073_6
2e-05	0.00206	0.0051	6.4259900000000005	0.00081	0.00116	5.064	0.14881	27.22761	0.086	0.00043	0.00074	0.04293	5.06666	0.0029	0.11233	7.64337	9.22229	3.27053	0.02306	0.43841	0.00595	1.7092999999999998	0.00328	0.03526	10.25571	6.22924	0.00386	2.9652789285714283	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_188555_6
7e-05	4.44085	0.00213	11.10053	4.20228	0.00137	0.00357	16.54643	58.31257	0.27662	0.00054	0.00052	0.00082	5.91096	1.93492	7.69719	9.73986	0.01148	3.74193	0.00169	0.71882	12.05197	1.3263999999999996	0.00438	4.90672	9.30011	6.87792	0.00664	5.682831785714286	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_124264_6
3e-05	0.02115	0.3134	23.16581	5.25692	0.00137	0.00543	1.5997	2.2526400000000004	1.10713	0.00043	0.00075	0.04397	4.71884	0.00798	0.20834	12.36874	6.29333	3.08398	0.00196	0.36819	1.14576	1.21828	0.00121	0.00368	7.54032	3.16937	0.03872	2.6406224999999997	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_638517_4
2e-05	0.01742	0.32514	3.3408599999999997	0.00062	0.002	0.0469	8.777449999999998	2.169490000000001	1.6722	0.00074	0.00072	0.12005	11.07489	0.00186	1.62151	8.64542	16.54097	2.06641	0.00998	0.38368	1.34327	16.23916	0.00496	0.03467	6.58738	6.35508	0.07133	3.123363571428571	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_631421_5
3e-05	0.00511	0.01556	6.645870000000002	0.00086	0.00132	19.00831	12.67321	0.8980300000000003	0.80919	0.00063	0.0006	0.00118	6.99525	0.00154	2.8662600000000005	9.95593	0.13115	0.57362	0.0025	0.54916	1.65044	15.76011	0.00245	20.36981	7.11369	3.79175	0.01166	3.9226864285714287	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_52295_7
4e-05	0.00225	0.00329	8.682540000000001	0.00068	0.00169	12.55354	51.64036	1.5482900000000006	0.80803	0.00274	0.00038	0.00076	7.52031	0.66286	9.02111	7.90442	0.04884	0.46423	0.00282	0.4109	7.5577	10.19312	0.00331	5.046889999999999	7.69964	6.6965	0.0044	4.945772857142857	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_52413_5
2e-05	0.02087	0.00185	7.62448	0.00069	0.00138	0.00239	9.05011	13.116979999999998	0.96508	0.00056	0.00053	0.10687	2.32948	0.01578	1.53846	5.44412	15.5264	2.46454	0.00218	0.25122	0.87328	1.3357	0.00291	0.02931	10.57182	6.77315	0.00822	2.7877992857142857	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_98649_4
2e-05	0.00679	0.00981	1.9445200000000007	10.03351	0.00158	0.00378	0.60291	4.44703	0.39201	0.00047	0.00051	0.0015	3.95473	0.0211	0.25442	10.03851	0.225	4.77164	0.00245	0.22031	0.01118	1.0433499999999991	0.00301	10.55677	8.77905	10.225739999999998	0.0561	2.4145642857142855	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_796284_5
0.00181	25.625120000000003	0.0019	5.14841	0.00108	0.00286	0.30977	4.35495	7.0082299999999975	0.73807	0.00063	0.00076	0.00137	2.83603	0.02737	0.82276	5.83454	0.04354	2.15338	0.00174	0.1969	0.19228	3.75613	0.00125	0.00244	10.3853	4.52597	0.00384	2.642086785714285	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_115611_4
0.0031	0.0836	0.00305	20.33478	0.00061	0.00178	10.42751	0.10767	2.493999999999998	0.17263	0.00045	0.00052	0.00157	3.0321	0.83748	34.55306	9.52033	0.04254	0.2984	0.00225	0.50907	0.05938	5.91248	0.00114	6.17553	7.43723	5.287719999999999	0.00333	3.832261071428572	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_508157_5
0.00075	4.46611	2.27187	10.55833	3.97043	0.00293	1.8691	2.35711	0.70329	0.90607	0.00058	0.00054	0.00103	7.81889	0.0027	3.40112	13.01899	0.06764	3.61482	0.01201	0.39797	1.28795	11.876	0.00208	46.91997	6.47859	5.274439999999999	0.0937	4.5491075	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_639419_10
0.00143	22.32848	0.00391	12.43573	0.00137	0.00204	5.826079999999999	6.414269999999999	7.92415	1.16945	0.00065	0.0012	0.00417	7.17548	0.0329	1.27242	9.37136	0.41243	1.02002	0.00349	0.3919	0.54014	6.08248	0.00237	0.00215	7.51026	4.07218	0.00805	3.35752	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_124949_4
0.0014	5.0115300000000005	1.80398	14.69367	8.114419999999999	0.00181	6.93154	0.31723	1.6467900000000002	0.42478	0.0004	0.00051	0.00172	6.32314	0.00175	9.70492	14.54152	0.02571	5.74603	0.02143	0.36561	0.00665	16.0783	0.00379	44.55473	7.36995	4.85357	0.08879	5.308416785714285	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_839403_7
0.00202	5.89099	0.0028	14.54813	0.00076	0.00178	0.00344	4.96871	3.18113	0.46549	0.00044	0.00052	0.04259	2.34193	1.18856	24.30426	8.40381	4.715990000000001	0.81193	0.00281	0.30348	0.4392	0.99826	0.00105	0.00582	8.58013	4.9139800000000005	0.00415	3.0758628571428575	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_724535_7
0.00012	0.04477	0.00118	15.21299	0.00083	0.00103	0.00233	15.08857	8.932269999999999	0.34707	0.00053	0.00052	0.00128	1.65533	1.67952	14.13898	6.47083	0.02922	0.54798	0.00261	0.18225	1.48328	0.13186	0.0009	0.00249	9.44624	0.912390000000002	0.00237	2.725705	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_873460_4
0.00082	0.00715	0.15428	16.21593	0.00091	0.0024	13.81232	27.31139	5.39202	0.93493	0.00108	0.0005	0.00079	8.09053	0.00526	5.223990000000001	10.79391	0.02658	0.64852	0.00727	0.4713	3.52759	17.38635	0.00241	31.58119	6.28059	7.94487	0.03373	5.566378928571429	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_678015_4
0.00011	4.78484	0.1556	5.465590000000006	3.93355	0.00188	5.70837	3.83932	3.64743	1.03111	0.00069	0.00057	0.0272	5.93952	0.00325	2.55262	12.35376	4.5021	3.34426	0.00257	0.4169	0.35575	7.59602	0.00209	15.57485	7.66008	3.80058	0.02196	3.311520357142857	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_973858_10
2e-05	0.00149	0.00342	9.86325	6.01018	0.00143	0.00498	0.02247	32.256910000000005	0.00936	0.00038	0.00075	0.00085	4.40989	0.00248	5.846760000000001	12.15762	0.0599	7.64981	0.03892	0.24802	0.00248	1.6471399999999994	0.00664	5.29508	10.59818	5.94964	0.0241	3.6468625000000006	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_295083_6
2e-05	0.00221	0.00301	9.85869	0.001	0.00182	5.23174	0.20017	25.44817	0.01499	0.00044	0.00069	0.00132	3.96246	0.00289	6.0617	8.51533	0.10623	1.90846	0.00593	0.37966	0.0023	4.41567	0.00295	5.87562	9.99938	3.2269900000000007	0.00467	3.0440896428571427	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_625103_6
3e-05	8.28809	0.00332	0.54402	6.3578600000000005	0.00192	52.60815	2.19244	2.34634	0.47591	0.00044	0.00045	0.00529	7.8908	0.00104	3.5763599999999998	8.67997	0.00091	4.90857	0.0039	0.91694	1.85949	31.93664	0.00188	0.05553	8.19018	5.50162	0.00553	5.226915	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_522199_5
0.00559	23.65341	0.00356	14.52622	0.00085	0.00234	0.04795	25.00745	6.77496	0.56509	0.00076	0.00086	0.00077	7.56961	1.12279	8.394359999999999	8.86167	0.02498	1.46363	0.00128	0.32947	3.0815	7.51692	0.0019	10.82403	7.89802	8.08055	0.00356	4.848717142857142	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_816572_4
9e-05	5.23569	0.00505	12.64895	4.18432	0.0017	4.97655	35.08633	0.6172700000000004	0.43484	0.00109	0.00056	0.00075	6.63605	0.85553	4.028780000000001	10.3196	0.02425	3.68979	0.00209	0.33739	4.81057	3.84555	0.003	5.05414	8.70662	5.6147	0.01049	4.1832764285714275	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_151255_9
3e-05	0.34704	0.00269	6.09544	5.28989	0.00177	5.68363	6.58437	7.19113	2.03909	0.00059	0.0007	0.503	9.79477	0.09361	1.47216	7.86064	74.18651	11.22341	0.00461	2.43678	2.72257	11.88589	0.00097	0.1345	9.9033	18.00625	0.02349	6.5531725000000005	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_327087_4
0.00066	21.965	0.03156	6.18253	0.00136	0.00401	0.05027	2.23927	1.38274	1.97886	0.00062	0.00083	0.10159	12.20396	0.00168	0.17055	7.25597	13.399120000000002	2.67688	0.0063	0.46628	1.58388	11.10794	0.00264	0.03351	6.67915	6.12757	0.05554	3.418223928571428	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_109111_4
6e-05	5.08714	0.00355	0.6627600000000005	28.9174	0.00179	0.00514	2.9766000000000004	2.87212	0.00577	0.00044	0.0006	0.02892	3.48677	0.13795	2.97184	12.76787	5.58949	15.1685	0.00234	0.21579	1.37482	0.98199	0.34531	0.0389	11.14338	1.918150000000001	0.12387	3.458187857142856	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_670883_8
0.00012	0.02355	0.00215	2.5912499999999987	18.93815	0.0017	0.00218	9.85199	3.47588	0.05857	0.00066	0.00063	0.03123	3.28987	0.68296	13.45077	13.22523	5.419630000000001	9.69741	0.00195	0.21702	1.19106	0.48344	0.00399	0.01479	9.8455	2.7601000000000004	0.05943	3.4043289285714287	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_166146_6
6e-05	0.00523	0.00562	6.20577	27.23575	0.00194	0.00492	5.14824	7.48405	0.04601	0.00058	0.00048	0.0289	4.19672	0.03133	6.04263	13.95438	5.60017	13.55221	0.004	0.26214	2.56459	2.83559	0.54246	8.50337	10.44474	5.2282	0.09841	4.286731785714286	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_990098_6
0.00011	8.01034	0.76255	13.19737	0.0009	0.00151	0.94859	0.21354	8.836839999999999	0.50553	0.00045	0.00099	0.05655	7.02629	0.00205	0.20051	10.60022	10.37385	3.29147	0.02861	0.3722	0.00618	12.37659	0.00201	37.50915	7.88694	7.19189	0.05726	4.6235889285714284	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_31401_6
0.00113	4.2482500000000005	0.00263	12.27863	0.00068	0.0035	6.502479999999999	3.89382	4.66272	0.32944	0.00049	0.0006	0.02797	5.11041	0.39183	22.71477	9.73746	4.68828	0.94805	0.00459	0.5233	0.47713	2.25258	0.00146	0.01205	8.29471	6.308750000000001	0.00406	3.336491785714285	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_858150_9
3e-05	4.56043	0.00385	4.88036	6.89453	0.00153	37.46263	14.01098	2.356299999999999	0.39283	0.00064	0.00065	0.00343	7.82607	0.00465	0.7979900000000004	10.42131	0.00409	5.43961	0.00527	0.64447	2.69469	23.7102	0.00313	5.00877	8.73455	6.31696	0.00335	5.077975	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_994471_7
2e-05	4.52532	0.0052	4.75056	26.44038	0.00218	5.06945	4.344110000000001	4.30336	0.00595	0.00059	0.00053	0.00084	4.91928	0.00717	2.85999	12.84275	0.01028	12.9946	0.00525	0.28251	1.81815	1.7096099999999996	0.15834	5.09865	10.37272	2.6625	0.09225	3.760090714285714	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_828094_9
0.00155	13.33231	0.49143	15.48823	0.00112	0.00194	8.093309999999999	3.70234	5.10835	1.02777	0.00055	0.00105	0.02083	8.06938	0.00284	2.9665699999999995	10.20347	4.872199999999999	2.0254	0.01401	0.42727	0.38055	14.3475	0.00182	36.20092	6.93573	4.572019999999998	0.04638	4.940601428571428	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_634801_9
0.00022	23.74105	0.0035	7.5972	0.00118	0.0012	15.760640000000002	0.31272	9.762069999999998	0.26621	0.00046	0.00124	0.00143	7.23764	0.00579	0.10042	7.45634	0.04054	2.82938	0.01623	0.48268	0.01335	14.19137	0.00345	6.62281	9.51367	5.808719999999999	0.00186	3.991906071428571	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_506806_6
2e-05	5.4470600000000005	0.00448	14.37028	0.00089	0.00209	0.00848	5.06576	28.43061000000001	0.00471	0.00056	0.00067	0.02346	5.65426	0.00272	0.85822	8.82806	5.99057	4.17919	0.14784	0.34869	0.29206	6.50204	0.01471	15.56076	10.30436	8.94042	0.00657	4.321055000000001	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_719807_5
0.00331	24.984720000000003	0.00195	3.6387	0.00079	0.0012	0.22481	6.29335	18.23783	0.66947	0.00048	0.00099	0.00245	6.20955	1.50857	8.68807	8.28695	0.17692	1.2379	0.00199	0.52574	4.09495	4.22826	0.00188	0.00677	8.52716	6.26737	0.00242	3.7080196428571432	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_95930_4
4e-05	0.00977	0.58913	0.5043899999999972	5.03377	0.00108	0.02037	7.18921	4.6917	1.21046	0.00081	0.00059	0.00144	8.25682	0.00209	1.42889	9.91608	0.1596	3.04276	0.0041	0.21884	0.81234	16.31546	0.00182	6.587759999999999	6.89056	2.730039999999999	0.09261	2.7040189285714282	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_475978_6
1e-05	0.00461	0.00737	0.6472499999999997	0.00073	0.00174	19.76678	0.62361	4.471739999999999	0.55496	0.00043	0.00058	0.02409	5.78465	0.00506	0.16484	7.85955	5.33286	0.86014	0.00606	0.64626	0.02769	12.94662	0.00249	8.82332	8.13663	0.0870799999999967	0.00227	2.7424792857142855	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_894916_6
5e-05	9.03296	0.00198	9.59551	0.00088	0.00108	4.87562	2.97333	0.9518000000000004	0.14048	0.0005	0.00066	0.02428	3.69607	1.63845	2.82489	4.0086	4.9933	0.826	0.00151	0.41979	0.43455	1.6398400000000004	0.00148	0.01833	9.22684	7.930390000000003	0.00187	2.3307514285714284	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_116027_9
0.00545	27.20443	0.06107	8.39697	0.00124	0.0028	0.58136	0.14096	6.729539999999999	1.16277	0.00055	0.0013	0.03831	7.48677	0.00247	3.74475	10.37732	6.156459999999999	2.51518	0.00317	0.34327	0.0022	11.49793	0.00141	27.296	7.34015	7.67359	0.04131	4.600311785714285	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_498938_6
3e-05	0.06614	0.00476	4.98462	6.46433	0.00183	0.00485	1.3903	0.4074099999999996	1.87788	0.00065	0.00083	0.35574	10.13177	0.00293	0.23506	9.98475	47.04276	8.77928	0.00693	0.94945	1.92948	1.225480000000001	0.00251	5.605910000000001	8.18673	10.96176	0.0728	4.309891785714285	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_141800_6
0.00145	4.5724800000000005	2.99177	7.20651	10.41611	0.00214	7.42638	0.29584	0.5731699999999993	0.46962	0.00047	0.00057	0.00091	6.8795	0.00198	0.20773	14.85322	0.05655	6.80999	0.01326	0.25932	0.00575	15.42369	0.0049	60.82951	6.97717	5.209	0.14866	5.415630357142858	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_674440_6
0.00117	23.05259	0.00623	5.436120000000001	0.00107	0.00093	4.51641	11.32868	3.26861	0.74391	0.00073	0.0007	0.00163	7.17748	0.23947	1.2870999999999997	7.85262	0.12361	1.60769	0.00474	0.37734	1.22396	5.52013	0.00228	5.392799999999999	8.4298	3.551829999999999	0.0067	3.2555832142857137	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_237706_9
0.00325	0.04621	0.0291	7.846319999999999	11.233069999999998	0.00106	0.00465	0.02368	4.70221	0.28482	0.00045	0.00036	0.00177	3.33878	0.01589	26.38203	15.37318	0.17922	5.00984	0.00231	0.25175	0.02893	3.64461	0.00424	15.82231	7.66101	4.91029	0.07676	3.8170749999999996	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_596748_4
4e-05	0.03296	0.00163	13.7138	0.00065	0.00179	5.92767	1.10319	4.35902	0.03426	0.00046	0.00061	0.07028	2.91806	1.97011	9.769849999999998	3.77009	12.67072	0.49594	0.00226	0.56728	0.07267	4.70583	0.00133	5.24103	8.66305	8.878220000000006	0.00223	3.0348225	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_149989_5
3e-05	4.4766	0.421	3.91292	4.45534	0.0014	5.84889	0.41479	6.25815	1.00618	0.00043	0.00054	0.04165	6.55672	0.00252	0.23914	11.66817	6.9891000000000005	3.82471	0.00264	0.42062	0.02815	6.50308	0.00215	19.92983	7.40622	0.7643499999999985	0.05006	3.2580492857142853	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_488521_8
0.00326	31.653050000000004	0.00161	5.81439	0.00082	0.00234	8.85683	5.92712	4.0436000000000005	0.81678	0.00061	0.00165	0.03269	8.09829	0.17409	2.11985	6.86782	5.95831	2.34622	0.00379	0.53942	0.77482	9.326060000000002	0.00207	0.01217	8.97366	6.6801	0.00215	3.894056071428572	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_562023_9
0.00381	4.47668	0.00194	16.66587	4.10201	0.00262	0.00471	0.09818	1.0876	0.11998	0.00037	0.00057	0.05848	3.53475	1.36198	33.86622	11.08132	6.74941	3.36942	0.00127	0.38694	0.08144	1.7423300000000004	0.00131	0.01171	8.11433	4.937609999999999	0.01425	3.6384682142857137	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_176645_8
3e-05	4.81646	0.01018	0.2965200000000001	34.22822	0.00114	0.00696	7.03581	1.6351800000000003	0.00746	0.00041	0.00054	0.02164	3.15289	0.00369	1.26337	13.55433	4.80161	17.24706	0.00238	0.16164	0.7733	0.84429	1.21448	0.03933	11.17406	3.2463	0.08836	3.7724157142857146	BayesPrism	2Median_300_500	top_30	T00_v2_Later-12_601687_6
