basal cell of prostate epithelium	endothelial cell of arteriole/endothelial cell of venule	pancreatic ductal cell	duct epithelial cell/ionocyte	innate lymphoid cell	pancreatic stellate cell	capillary endothelial cell/endothelial cell of artery	erythrocyte/platelet	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	enteroglial cell	tracheal goblet cell	enterocyte of epithelium proper of duodenum	hepatocyte	intrahepatic cholangiocyte	myoepithelial cell	ciliated epithelial cell/epithelial cell of uterus	central nervous system macrophage	mural cell/pericyte	taste receptor cell	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	myo-medullary thymic epithelial cell	macrophage	gamma-delta t cell	myometrial cell	microglia	epithelial cell of uterus	mature nk t cell/natural killer cell	kidney epithelial cell	luminal epithelial cell of mammary gland	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	fast muscle cell/slow muscle cell	leukocyte	club cell/type i pneumocyte	pulmonary ionocyte	langerhans cell	stratified squamous epithelial cell	pancreatic stellate cell/smooth muscle cell	club cell	mesenchymal stem cell/tendon cell	cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	b cell	melanocyte/progenitor cell of mammary luminal epithelium	regular atrial cardiac myocyte/ventricular cardiac muscle cell	neuron	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	common myeloid progenitor/hematopoietic stem cell	type ii pneumocyte	pancreatic acinar cell	plasma cell	cd4-positive, alpha-beta thymocyte	cd8-positive, alpha-beta thymocyte/thymocyte	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	intestinal tuft cell/tuft cell of colon	pancreatic a cell	neurons	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	bladder urothelial cell	neuro-medullary thymic epithelial cell	pancreatic d cell/type b pancreatic cell	mesothelial cell/schwann cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	mucus secreting cell/respiratory goblet cell	choroid plexus epithelial cell	acinar cell of salivary gland	pulmonary ionocyte/respiratory goblet cell	hematopoietic stem cell	serous cell of epithelium of bronchus	cardiac endothelial cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	large intestine goblet cell	pancreatic a cell/pancreatic d cell/type b pancreatic cell	type i pneumocyte	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	sebum secreting cell	melanocyte	duct epithelial cell/ionocyte/mucus secreting cell	schwann cell	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	common myeloid progenitor/erythroid progenitor cell	neutrophil	erythroid progenitor cell	mesothelial cell	Bergmann glial cell/astrocyte/ependymal cell	myeloid dendritic cell	oligodendrocyte precursor cell	serous cell of epithelium of trachea	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	basal cell/medullary thymic epithelial cell	OPC/astrocytes/oligodendrocytes	medullary thymic epithelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	basophil/mast cell	luminal cell of prostate epithelium	basal cell	colon endothelial cell	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	salivary gland cell	smooth muscle cell	progenitor cell of mammary luminal epithelium	oligodendrocyte	enteroendocrine cell of small intestine	tissue-resident macrophage	Method	Sample
0.22617		0.02982					42.48246	0.0	0.0	1.06401	0.31849	0.10829	0.0	0.0	0.0	0.0	0.93273	0.09122	7.0886	0.0	0.0		0.0			6.83246	0.02003	0.0	0.04237	0.53802	2.17797	0.0		0.0	0.32998	0.2277		0.0		0.60035	0.0	0.0	0.02309	6.09982		0.73553	0.07516	0.73839			2.84511		0.08492		2.41411		0.0	0.41889	0.0	0.65364	0.0		0.0	0.95042	0.0	0.0	0.0		9.78895					0.0		0.0			4.08728	2.76361			0.0		0.00921	0.00273		5.15316	0.0				0.01118	0.0	0.0		0.0	0.0	0.0			0.0	0.03413	0.0	ReDeconv	SRR13990817
0.09165		0.10725					33.82932	0.0	0.0	1.13506	0.04442	0.10877	0.0	0.0	0.0	0.0	0.41197	0.0	6.3638	0.0	0.0		0.0			7.93047	0.0	0.0	0.0	0.20694	1.9185	0.0		0.0	0.46456	1.62898		0.0		1.08616	0.0	0.0	0.0	12.03888		0.63199	0.10292	0.17588			2.65099		0.13289		1.22028		0.0	0.61717	0.0	0.96854	0.0		0.0	0.48123	0.0	0.0	0.0		9.41521					0.0		0.0			2.93927	2.07059			0.0		0.0	0.0		11.13561	0.0				0.0	0.0	0.0		0.05694	0.0	0.0			0.0	0.03373	0.0	ReDeconv	SRR13990990
0.26866		0.03237					38.17044	0.0	0.0	1.46411	0.20178	0.18974	0.0	0.0	0.0	0.0	0.66693	0.02603	7.55331	0.00818	0.0		0.0			4.18349	0.01678	0.0	0.0	0.16338	1.99926	0.0		0.0	0.19462	0.51231		0.0		1.72161	0.0	0.0	0.01402	5.89141		1.34657	0.1221	0.11683			4.14012		0.0		2.41847		0.0	0.52869	0.0	0.96435	0.0		0.0	1.38916	0.0	0.0	0.0		9.03945					0.0		0.0			3.82989	1.13497			0.05354		0.0	0.35595		11.22407	0.0				0.04354	0.0	0.01386		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990717
0.76889		0.0					21.40645	0.0	0.0	2.31635	0.14463	0.19501	0.00911	0.0	0.0	0.0	0.60644	0.0	11.08515	0.0	0.0		0.0			10.45504	0.0	0.0	0.0	0.41595	4.53564	0.0		0.0	0.50858	0.8649		0.0		1.96605	0.00447	0.0	0.00265	5.88542		0.30499	0.17111	0.46507			2.40495		0.0		3.13022		0.0	0.69837	0.0	1.18989	0.0		0.0	0.26313	0.0	0.0	0.0		15.13627					0.0		0.0			1.66554	2.7562			0.0		0.0	0.0		10.6267	0.0				0.01683	0.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990681
0.20029		0.0					45.67621	0.0	0.0	0.75039	0.01677	0.004	0.0	0.0	0.0	0.0	0.12896	0.0	4.72021	0.00547	0.0		0.0			5.41236	0.0	0.0	0.0	0.07547	3.26303	0.0		0.0	0.33885	2.21287		0.0		1.1919	0.0	0.0	0.03722	7.07034		0.9179	0.28955	0.05445			2.62363		0.01155		3.71523		0.0	0.89627	0.0	0.74255	0.0		0.0	1.03072	0.0	0.0	0.0		7.98261					0.0		0.0			1.7202	0.93543			0.0		0.0	0.32701		7.58429	0.0				0.0052	0.0	0.0		0.0	0.0	0.0			0.0	0.05906	0.0	ReDeconv	SRR13990726
0.1962		0.0					50.16891	0.0	0.0	0.65974	0.08353	0.12826	0.0	0.0	0.0	0.0	0.48569	0.0	5.85106	0.0	0.0		0.0			3.5578	0.14707	0.0	0.16855	0.24121	1.70906	0.0		0.0	0.40191	0.5448		0.0		1.0672	0.0	0.0	0.0	6.3927		0.18039	0.29373	0.0852			2.06936		0.05477		2.10232		0.0	0.59737	0.0	0.83328	0.0		0.0	0.36124	0.0	0.0	0.0		10.28886					0.0		0.0			2.26137	1.09636			0.02197		0.01638	0.07462		7.81802	0.0				0.01637	0.0	0.0		0.0	0.0	0.0			6e-05	0.02465	0.0	ReDeconv	SRR13990725
0.59893		0.0					36.5614	0.0	0.0	2.10847	0.09814	0.03866	0.02701	0.0	0.0	0.0	0.21432	0.0	10.34102	0.00167	0.0		0.0			9.90273	0.06898	0.0	0.0	0.19753	2.0049	0.0		0.0	0.17836	0.83941		0.0		0.29937	0.0	0.0	0.02193	4.30411		0.14598	0.33194	0.24546			0.87501		0.11328		1.93811		0.0	0.52683	0.0	0.78407	0.0		0.0	0.24661	0.0	0.0	0.0		10.51127					0.0		0.0			1.25985	9.52327			0.0		0.02195	0.0		5.62253	0.0				0.0469	0.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13991055
0.18281		0.0					34.79466	0.0	0.0	2.05274	0.00189	0.18229	0.0	0.0	0.0	0.0	0.66156	0.0	10.00524	0.0	0.0		0.0			8.66391	0.2013	0.0	0.0	0.19128	1.40176	0.0		0.0	0.41162	0.32411		0.0		1.51979	0.0	0.01393	0.01801	5.63998		0.36454	0.31328	0.36196			1.48503		0.04937		2.58154		0.0	0.76155	0.0	0.90246	0.0		0.0	0.42051	0.0	0.0	0.0		11.2354					0.0		0.0			1.98887	5.29086			0.01266		0.0	0.0		7.75373	0.0				0.00644	0.0	0.20494		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990756
0.61247		0.0814					18.24399	0.0	0.0	2.44991	0.14704	0.0	0.0	0.0	0.0	0.0	0.29838	0.0	13.32908	0.0	0.0		0.0			13.947	0.0	0.0	0.0	0.40239	2.89084	0.0		0.0	0.23667	1.17382		0.0		1.15104	0.01398	0.0	0.04416	4.01351		0.59732	0.15508	0.38486			2.00496		0.03223		1.80442		0.0	0.24994	0.0	0.79578	0.0		0.0	0.73061	0.0	0.0	0.0		12.86377					0.0		0.0			1.89749	10.00971			0.0		0.0	0.0		9.38229	0.0				0.02852	0.0	0.0		0.0	0.0	0.0			0.0	0.02732	0.0	ReDeconv	SRR13991011
0.45359		0.26226					34.95488	0.0	0.0	1.10436	0.22079	0.09992	0.0	0.0	0.0	0.0	0.43785	0.13682	7.78163	0.0	0.0		0.0			9.4474	0.0	0.0	0.0	0.47328	3.92201	0.0		0.0	0.06134	1.21192		0.0		0.0	0.0	0.0	0.0	5.67955		1.22893	0.0	0.36922			3.3139		0.01332		1.66532		0.0	1.05134	0.0	0.62948	0.0		0.0	0.77743	0.0	0.0	0.0		6.02931					0.0		0.0			4.21228	4.14477			0.0		0.00232	0.1878		9.95608	0.0				0.00501	0.0	0.0		0.0	0.0	0.0			0.0	0.16587	0.0	ReDeconv	SRR13990746
0.25248		0.17225					47.54672	0.0	0.0	1.03169	0.02251	0.3399	0.0	0.0	0.0	0.0	1.1746	0.1937	5.73159	0.04302	0.0		0.0			4.51347	0.1311	0.0	0.0	0.50037	2.53726	0.0		0.0	0.30393	0.23171		0.0		0.82481	0.0	0.03541	0.1494	6.52016		0.23532	0.34986	0.28224			2.6535		0.082		2.99554		0.05993	1.53772	0.02465	1.14639	0.0		0.0	0.31076	0.0	0.0	0.08212		7.10884					0.0		0.0			1.27982	4.1642			0.08118		0.22119	0.08538		4.88418	0.07849				0.08062	0.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990736
0.37864		0.0					49.6236	0.0	0.0	0.91968	0.10254	0.10948	0.0	0.0	0.0	0.0	0.52685	0.0	5.88801	0.0	0.0		0.0			3.6029	0.07207	0.0	0.0	0.26388	1.36867	0.0		0.0	0.39363	0.79297		0.0		1.14341	0.0	0.0	0.00249	5.47933		0.32915	0.28369	0.08784			2.23579		0.05618		2.6458		0.0	0.70226	0.0	0.83599	0.0		0.0	0.32745	0.0	0.0	0.0		9.54133					0.0		0.0			2.21715	1.48477			0.0		0.0	0.03822		8.51863	0.0				0.01338	0.0	0.0		0.0	0.0	0.0			0.0	0.01423	0.0	ReDeconv	SRR13990724
0.28681		0.0					42.57637	0.0	0.0	1.28626	0.15056	0.1321	0.01649	0.0	0.0	0.0	0.57882	0.00488	8.29973	0.01577	0.0		0.24066			4.73992	0.0	0.0	0.05496	0.59607	2.68183	0.0		0.0	0.22524	0.0		0.0		0.97406	0.0	0.0	0.06396	7.25373		0.50387	0.06773	0.52498			2.48294		0.00396		1.55291		0.0	0.65558	0.0	0.69876	0.0		0.0	0.74898	0.0	0.0	0.0		10.02381					0.0		0.0			4.11199	2.43976			0.0		0.0	0.04246		5.94477	0.0				0.01925	0.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990818
0.16703		0.13902					27.48602	0.0	0.0	0.96433	0.13489	0.28797	0.0	0.0	0.0	0.0	1.29727	0.48669	8.59479	0.11484	0.0		0.0			5.40393	0.33299	0.0	0.0	0.69028	3.14534	0.0		0.0	0.30501	0.37169		0.0		1.20218	0.14405	0.07011	0.25709	7.84914		0.61629	0.41941	0.0			3.14176		0.02957		1.41327		0.0	1.24165	0.0	1.09567	0.0		0.0	0.53031	0.0	0.0	0.0		16.43632					0.02632		0.0			2.10869	4.58446			0.12042		0.16314	0.0434		7.92213	0.18008				0.16721	0.0	0.14104		0.0	0.0	0.0			0.0	0.17424	0.0	ReDeconv	SRR13990685
0.00556		0.0					26.23556	0.0	0.0	1.29713	0.00422	0.11417	0.0	0.0	0.0	0.0	0.00481	0.01516	11.01168	0.0	0.0		0.0			7.768	0.04	0.0	0.0	0.28158	2.80726	0.0		0.0	0.25833	2.16128		0.0		2.01481	0.0364	0.01319	0.0	10.82011		0.81495	0.14533	0.00071			2.61658		0.07122		2.93243		0.0	0.64807	0.0	1.48253	0.0		0.0	0.84351	0.0	0.0	0.0		12.70942					0.0		0.0			2.12382	2.01039			0.00178		0.0	0.00036		8.59394	0.0				0.00438	0.0	0.06096		0.0	0.0	0.0			0.0	0.05037	0.0	ReDeconv	SRR13990788
0.30234		0.04468					25.25043	0.0	0.0	1.67409	0.03284	0.05178	0.0	0.0	0.0	0.0	0.32005	0.02433	10.49425	0.0	0.0		0.0			10.11686	0.00233	0.0	0.0	0.12422	1.98594	0.0		0.0	0.18527	1.20223		0.0		0.83407	0.00714	0.0	0.0	12.23389		0.31109	0.26344	0.17601			1.54263		0.04298		2.16654		0.0	0.30253	0.0	1.46221	0.0		0.0	0.34372	0.0	0.0	0.0		11.18515					0.01105		0.0			1.60476	7.34699			0.0		0.00445	0.0		8.33105	0.00948				0.00917	0.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990832
0.17958		0.04642					42.94478	0.0	0.0	1.16176	0.25409	0.08025	0.0	0.0	0.0	0.0	0.46406	0.0	6.56374	0.02296	0.0		0.0			9.0609	0.0	0.0	0.0	0.11264	3.21728	0.0		0.0	0.2054	0.48708		0.0		0.64301	0.0	0.0	0.0106	5.39582		0.43962	0.06366	0.57159			2.14377		0.04202		1.7935		0.0	0.50899	0.0	0.60683	0.0		0.0	0.41766	0.0	0.0	0.0		10.92195					0.0		0.0			2.94939	1.02692			0.0		0.0	0.14401		7.49917	0.0				0.02055	0.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990783
0.26845		0.07851					63.19019	0.0	0.0	0.45145	0.2503	0.19588	0.0	0.0	0.0	0.0	0.36102	0.03272	5.21843	0.0	0.0		0.0			2.86307	0.08481	0.0	0.0	0.18619	3.22116	0.0		0.0	0.25309	0.06705		0.0		0.49828	0.0	0.0	0.02757	3.49505		0.03214	0.07212	0.70837			2.03665		0.02731		0.25523		0.0	0.39765	0.0	0.19779	0.0		0.0	0.07063	0.0	0.0	0.0		4.89191					0.0		0.0			2.34537	3.92591			0.00975		0.0	0.01436		4.19244	0.0				0.02292	0.0	0.0		0.0	0.0	0.0			0.0	0.05621	0.0	ReDeconv	SRR13990773
0.35642		0.1371					51.40622	0.0	0.0	0.8995	0.28379	0.05265	0.0	0.0	0.0	0.0	0.4319	0.01729	5.51204	0.0	0.0		0.0			6.80666	0.0	0.0	0.03858	0.35348	2.46697	0.0		0.0	0.19595	0.15141		0.0		1.33075	0.07056	0.0	0.00196	4.03725		0.16549	0.21674	0.28309			1.06001		0.05342		0.31444		0.0	0.33096	0.0	0.34743	0.0		0.0	0.21222	0.0	0.0	0.0		10.08336					0.0		0.0			2.77201	3.44439			0.0		0.0	0.23722		5.89171	0.0				0.01044	0.0	0.0		0.0	0.0	0.0			0.0	0.0266	0.0	ReDeconv	SRR13990848
0.06412		0.00115					47.81529	0.0	0.0	1.1837	0.11844	0.57115	0.04432	0.0	0.0	0.0	0.23179	0.0	8.75166	0.0	0.0		0.0			6.83229	0.32515	0.0	0.0	0.17248	2.30962	0.0		0.0	0.25155	0.40242		0.0		1.05241	0.0	0.0	0.00929	6.15999		0.73317	0.03973	0.4225			1.70421		0.01009		1.372		0.0	0.0	0.0	0.779	0.0		0.0	0.4855	0.0	0.0	0.0		7.25095					0.0		0.0			2.53786	3.50056			0.0		0.0	0.0		4.55668	0.0				0.0077	0.0	0.04053		0.17683	0.0	0.0			0.0	0.08591	0.0	ReDeconv	SRR13991111
0.18359		0.0					29.02312	0.0	0.0	0.69153	0.03038	0.08666	0.0	0.0	0.0	0.0	0.81497	0.01582	7.32769	0.0	0.0		0.0			5.46443	0.0	0.0	0.0	0.68134	3.15779	0.0		0.0	0.48097	0.25303		0.0		2.07541	0.0	0.0	0.08546	10.15293		1.55565	0.22277	0.31873			4.43219		0.00728		2.89987		0.0	0.0	0.0	1.7648	0.0		0.0	1.12532	0.0	0.0	0.0		13.65931					0.0		0.0			3.16891	2.01809			0.0		0.0	0.05559		7.8578	0.0				0.03128	0.0	0.33797		0.0	0.0	0.0			0.0	0.0193	0.0	ReDeconv	SRR13991042
0.32667		0.02587					63.25291	0.0	0.0	0.45005	0.32701	0.15012	0.0	0.0	0.0	0.0	0.19108	0.02452	5.47697	0.00771	0.0		0.0			2.73799	0.03307	0.0	0.0	0.21685	2.40385	0.0		0.0	0.30807	0.4095		0.0		0.70186	0.0	0.0	0.0	3.80905		0.0037	0.04116	0.66444			1.64777		0.04046		0.40527		0.0	0.23156	0.0	0.4725	0.0		0.0	0.18473	0.0	0.0	0.0		5.70055					0.0		0.0			2.21812	3.71379			0.0		0.0	0.06715		3.75336	0.0				0.0023	0.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990774
0.18064		0.50466					44.38364	0.0	0.0	0.80918	0.26813	0.73653	0.0	0.0	0.0	0.0	0.63977	0.04594	4.77279	0.0	0.0		0.0			4.44113	0.0	0.0	0.0	0.88118	3.31553	0.0		0.0	0.23704	3.3025		0.0		0.0	0.0	0.0	0.01927	7.31756		1.18013	0.0	0.22994			2.25908		0.05289		1.69035		0.0	0.89441	0.0	0.73245	0.0		0.0	0.91418	0.0	0.0	0.0		6.35197					0.0		0.0			3.0873	0.60971			0.0		0.0	0.29716		9.72091	0.0				0.00845	0.0	0.0		0.0	0.0	0.0			0.0	0.11558	0.0	ReDeconv	SRR13990713
0.46726		0.17881					32.20682	0.0	0.0	1.51956	0.0	0.08609	0.0	0.0	0.0	0.0	0.58717	0.0	10.14216	0.0	0.0		0.0			7.48943	0.0	0.0	0.0	0.50814	1.41725	0.0		0.0	0.31079	1.32758		0.0		0.94807	0.0	0.0	0.02469	9.13743		0.44767	0.0	0.04463			2.13512		0.02152		0.67949		0.0	0.70863	0.0	0.74629	0.0		0.0	0.2573	0.0	0.0	0.0		6.10591					0.0		0.0			1.54071	9.65926			0.0		0.0	0.0		11.25543	0.0				0.01653	0.0	0.0		0.0	0.0	0.0			0.0	0.03026	0.0	ReDeconv	SRR13991058
0.20464		0.04465					54.92227	0.0	0.0	0.83228	0.04708	0.18622	0.03471	0.0	0.0	0.0	0.41675	0.0	6.80169	0.00821	0.0		0.0			7.2128	0.0	0.0	0.0	0.18224	2.12863	0.0		0.0	0.27778	0.76395		0.0		0.41938	0.0	0.0	0.00091	5.33443		0.10374	0.00902	0.4445			1.84941		0.0636		0.86341		0.0	0.47266	0.0	0.84278	0.0		0.0	0.36157	0.0	0.0	0.0		6.22403					0.0		0.0			1.40021	1.79789			0.0		0.00276	0.01553		5.58899	0.0				0.00776	0.0	0.12952		0.0	0.0	0.0			0.0	0.004	0.0	ReDeconv	SRR13990704
0.28019		0.0					37.25344	0.0	0.0	1.19653	0.24495	0.05173	0.0	0.0	0.0	0.0	0.27813	0.0	10.12182	0.0	0.0		0.0			8.135	0.0	0.0	0.0	0.18377	1.92351	0.0		0.0	0.40766	0.79535		0.0		1.26795	0.00047	0.0	0.0	6.41976		0.09662	0.38296	0.0			1.64911		0.058		2.18181		0.0	0.20724	0.0	1.411	0.0		0.0	0.39375	0.0	0.0	0.0		11.83082					0.0		0.0			1.77131	1.98246			0.0		0.0	0.0		9.42395	0.0				0.04898	0.0	0.00172		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990921
1.21213		0.00624					29.46392	0.0	0.03435	2.90481	0.09527	0.02855	0.0	0.0	0.0	0.0	0.31882	0.0	10.75938	0.0	0.0		0.0			8.623	0.0	0.0	0.0	0.27571	0.84308	0.0		0.0	0.32795	0.43197		0.0		0.31774	0.0	0.0	0.0	4.27783		0.02665	0.18937	0.17431			0.95425		0.02577		0.58245		0.0	0.37569	0.0	0.48395	0.0		0.0	0.09981	0.0	0.0	0.0		13.2525					0.0		0.0			1.38364	17.35532			0.0		0.051	0.0		5.11841	0.0				0.00614	0.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13991050
0.16767		0.10415					29.54414	0.0	0.0	1.40729	0.10129	0.15086	0.0	0.0	0.0	0.0	0.55271	0.0	8.54991	0.0	0.0		0.0			10.31953	0.07613	0.0	0.0	0.55446	3.27928	0.0		0.0	0.32655	0.8538		0.0		2.42181	0.0	0.0	0.01563	6.77873		0.85168	0.12596	0.54064			3.17331		0.10148		1.69024		0.0	0.63539	0.0	1.05217	0.0		0.0	0.67445	0.0	0.0	0.0		11.89352					0.0		0.0			2.77553	2.93444			0.0		0.0	0.0684		8.08107	0.0				0.01543	0.0	0.06028		0.0	0.0	0.0			0.0	0.12205	0.0	ReDeconv	SRR13990952
0.12181		0.0					52.9557	0.0	0.0	0.72277	0.2566	0.11894	0.0	0.0	0.0	0.0	0.88082	0.08319	5.05895	0.01659	0.0		0.0			3.5356	0.0	0.0	0.0	0.1541	2.4914	0.0		0.0	0.13439	0.33924		0.0		0.58215	0.0	0.0	0.02659	5.98663		0.99055	0.07468	0.68772			2.56517		0.0		0.76072		0.0	0.23056	0.0	0.97407	0.0		0.0	0.84629	0.0	0.0	0.0		6.38731					0.0		0.0			2.55213	2.51769			0.0		0.05727	0.25336		7.41359	0.11373				0.02954	0.0	0.05891		0.0	0.0	0.0			0.0	0.02122	0.0	ReDeconv	SRR13990947
0.31836		0.13582					32.40484	0.0	0.0	1.33668	0.0	0.08219	0.0	0.0	0.0	0.0	0.31785	0.0	9.26902	0.0	0.0		0.0			6.80893	0.0	0.0	0.0	0.15752	0.7861	0.0		0.0	0.39447	1.39667		0.0		0.09839	0.0	0.02384	0.01671	11.38376		0.35852	0.0	0.10432			1.75215		0.1732		1.25998		0.0	0.4778	0.0	0.79765	0.0		0.0	0.33965	0.0	0.0	0.0		7.79261					0.0		0.0			1.64588	9.23888			0.0		0.05998	0.0		10.98218	0.0				0.02419	0.0	0.05764		0.0	0.0	0.0			0.0	0.00424	0.0	ReDeconv	SRR13991059
0.13599		0.07698					23.58149	0.0	0.0	0.95785	0.17882	0.15029	0.0	0.0	0.05269	0.0	1.58565	0.65295	9.43233	0.17407	0.0		0.0			9.33202	0.34436	0.0	0.0	0.89269	5.67208	0.0		0.0	0.02757	0.21056		0.0		1.06309	0.02159	0.05071	0.31031	6.92151		1.80983	0.39801	0.0703			4.05705		0.09358		2.0274		0.10095	1.82154	0.0	1.00825	0.0		0.0	1.2869	0.0	0.0	0.0		10.93672					0.0		0.0			2.32252	2.75753			0.24124		0.04457	0.60145		7.35722	0.67285				0.15891	0.0	0.15732		0.0	0.0	0.0			0.0	0.25026	0.0	ReDeconv	SRR13990615
0.2095		0.0					30.53894	0.0	0.0	1.56912	0.04901	0.11635	0.0	0.0	0.0	0.0	0.5782	0.0	7.84987	0.0	0.0		0.0			9.97113	0.06122	0.0	0.07395	0.51874	4.49498	0.0		0.0	0.1453	0.42713		0.0		2.2202	0.0	0.0	0.00727	7.08197		0.66716	0.17144	0.41378			3.30275		0.07875		2.07864		0.0	0.08166	0.0	1.23715	0.0		0.0	0.94717	0.0	0.0	0.0		12.39558					0.00994		0.0			2.63768	3.06166			0.0		0.0	0.0		6.88116	0.0				0.0152	0.0	0.0		0.0	0.0	0.0			0.0	0.10738	0.0	ReDeconv	SRR13990953
0.45266		0.08897					19.30515	0.0	0.0	1.32389	0.38191	0.27638	0.0	0.0	0.0	0.0	0.90048	0.2459	10.67932	0.0951	0.0		0.0			9.56132	0.30766	0.0	0.0	0.81438	4.1483	0.0		0.0	0.60178	1.13073		0.0		1.71026	0.15783	0.13508	0.29681	6.5185		0.2099	0.44423	0.25552			2.68485		0.06929		3.67763		0.0	1.43146	0.03177	1.5431	0.0		0.0	0.08211	0.0	0.0	0.0		15.72493					0.0		0.0			1.76159	2.47468			0.27244		0.0	0.0		10.08646	0.0				0.11761	0.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990682
0.26744		0.0					40.41887	0.0	0.0	0.82197	0.02808	0.26381	0.0	0.0	0.0	0.0	0.425	0.0	6.98196	0.0	0.0		0.0			7.55784	0.0	0.0	0.0	0.25403	2.65724	0.0		0.0	0.3361	1.12244		0.0		0.94644	0.0	0.0	0.01289	5.91165		0.10317	0.23563	0.0			1.74435		0.06505		3.57655		0.0	0.45025	0.0	1.12512	0.0		0.0	0.23186	0.0	0.0	0.0		12.23987					0.10405		0.0			1.67302	2.4628			0.0209		0.0	0.0355		7.91659	0.0				0.00952	0.0	0.0		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990949
0.22625		0.06893					31.74987	0.0	0.0	1.02366	0.16149	0.52708	0.0	0.0	0.05496	0.0	1.19969	0.44279	4.07722	0.2296	0.0		0.0			8.1096	0.14686	0.0	0.07647	0.8639	4.58421	0.0		0.0	0.33091	0.42508		0.0		0.79436	0.16141	0.12601	0.45858	7.53653		0.06066	0.69664	0.20737			3.20237		0.0		3.23656		0.11529	2.24498	0.52734	1.01461	0.0		0.0	0.09732	0.0	0.0	0.0		12.78599					0.07382		0.0			1.36596	2.7965			0.47577		0.03899	0.0		6.94042	0.47366				0.23401	0.0	0.03632		0.0	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990948
0.55384		0.14652					25.23602	0.0	0.0	1.87248	0.14342	0.02199	0.0	0.0	0.00409	0.0	1.02501	0.01846	14.45426	0.01784	0.0		0.0			11.09526	0.0	0.0	0.0	0.28297	4.50593	0.0		0.0	0.46871	1.29521		0.0		1.04913	0.05635	0.0	0.06956	4.88097		0.06416	0.11283	0.41518			1.32719		0.15248		0.20566		0.0	1.12624	0.0	0.82375	0.0		0.0	0.04878	0.0	0.0	0.0		12.68132					0.0		0.0			1.2885	2.38975			0.02917		0.0	0.07076		11.89583	0.0				0.01656	0.0	0.0		0.15383	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990881
0.64474		0.0					33.90999	0.0	0.0	1.68363	0.0	0.06446	0.11668	0.0	0.01252	0.0	0.05771	0.0	11.30151	0.0	0.0		0.0			6.38167	0.04178	0.0	0.0	0.19222	1.7967	0.0		0.0	0.25346	0.96295		0.0		0.4286	0.0	0.0	0.0149	7.5804		0.00296	0.00705	0.06014			1.08199		0.05639		0.64793		0.0	0.08169	0.0	1.35895	0.0		0.0	0.0742	0.0	0.0678	0.0		12.40212					0.18522		0.0			0.67389	8.84359			0.0		0.05227	0.0		6.05969	0.0				0.02247	0.0	0.0		2.87771	0.0	0.0			0.0	0.0	0.0	ReDeconv	SRR13990747
