cd4-positive, alpha-beta t cell/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell	cd8-positive, alpha-beta t cell/naive thymus-derived cd8-positive, alpha-beta t cell	ciliated columnar cell of tracheobronchial tree/lung ciliated cell	cardiac endothelial cell	colon endothelial cell	basophil/mast cell	mesothelial cell/schwann cell	Bergmann glial cell/astrocyte/ependymal cell	cd4-positive, alpha-beta t cell/cd4-positive, alpha-beta thymocyte/cd8-positive, alpha-beta thymocyte/naive thymus-derived cd4-positive, alpha-beta t cell/regulatory t cell/thymocyte	endothelial cell of arteriole/endothelial cell of venule	classical monocyte/intermediate monocyte/monocyte/myeloid dendritic cell/non-classical monocyte	ciliated columnar cell of tracheobronchial tree/ciliated epithelial cell/lung ciliated cell	taste receptor cell	serous cell of epithelium of bronchus	neurons	fast muscle cell/slow muscle cell	plasma cell	b cell	salivary gland cell	enteroglial cell	intestinal crypt stem cell of small intestine/paneth cell of epithelium of small intestine	pancreatic a cell	hematopoietic stem cell	duct epithelial cell/ionocyte	adventitial cell/fibroblast/mesenchymal stem cell of adipose tissue/stromal cell	pulmonary ionocyte/respiratory goblet cell	luminal cell of prostate epithelium	microglia	kidney epithelial cell	capillary endothelial cell/endothelial cell of artery	endothelial cell/endothelial cell of arteriole/endothelial cell of lymphatic vessel/endothelial cell of venule/vein endothelial cell	basal cell	neutrophil	leukocyte	duct epithelial cell/ionocyte/mucus secreting cell	neuron	type ii pneumocyte	choroid plexus epithelial cell	serous cell of epithelium of trachea	cd8-positive, alpha-beta t cell/innate lymphoid cell/naive thymus-derived cd8-positive, alpha-beta t cell	schwann cell	best4+ intestinal epithelial cell, human/enterocyte of epithelium proper of small intestine/small intestine goblet cell/transit amplifying cell of small intestine	intestinal tuft cell/large intestine goblet cell/tuft cell of colon	large intestine goblet cell	basal cell/medullary thymic epithelial cell	hepatocyte	enteroendocrine cell of small intestine	innate lymphoid cell	endothelial cell/endothelial cell of lymphatic vessel/vein endothelial cell	cd8-positive, alpha-beta thymocyte/thymocyte	basal cell of prostate epithelium	gamma-delta t cell	mature nk t cell/natural killer cell	pancreatic stellate cell	melanocyte/progenitor cell of mammary luminal epithelium	type i pneumocyte	capillary endothelial cell/cardiac endothelial cell/endothelial cell of artery	pulmonary ionocyte	myo-medullary thymic epithelial cell	pancreatic stellate cell/smooth muscle cell	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/gamma-delta t cell/t cell	bladder urothelial cell	common myeloid progenitor/hematopoietic stem cell	tissue-resident macrophage	mural cell/pericyte	ciliated epithelial cell/epithelial cell of uterus	medullary thymic epithelial cell	macrophage	pancreatic a cell/pancreatic d cell/type b pancreatic cell	mesenchymal stem cell/tendon cell	central nervous system macrophage	activated cd4-positive, alpha-beta t cell/activated cd8-positive, alpha-beta t cell/t cell	myoepithelial cell	classical monocyte/intermediate monocyte/monocyte/non-classical monocyte	progenitor cell of mammary luminal epithelium	mesothelial cell	epithelial cell of uterus	langerhans cell	sebum secreting cell	club cell/type i pneumocyte	myeloid dendritic cell	intestinal tuft cell/tuft cell of colon	acinar cell of salivary gland	tracheal goblet cell	mucus secreting cell/respiratory goblet cell	common myeloid progenitor/erythroid progenitor cell	smooth muscle cell	pancreatic ductal cell	erythroid progenitor cell	luminal epithelial cell of mammary gland	pancreatic d cell/type b pancreatic cell	pancreatic acinar cell	cd4-positive, alpha-beta thymocyte	melanocyte	neuro-medullary thymic epithelial cell	intrahepatic cholangiocyte	myometrial cell	regular atrial cardiac myocyte/ventricular cardiac muscle cell	club cell	enterocyte of epithelium proper of duodenum	stratified squamous epithelial cell	erythrocyte/platelet	oligodendrocyte	OPC/astrocytes/oligodendrocytes	oligodendrocyte precursor cell	Method	Sample
0.00065	0.00103		4.84948	0.00137	0.00115				0.00281		0.00165	0.00137	0.00206	3.82489	0.00556	0.00268	0.00104	9.62872	0.00062	0.00057	0.00043		0.00067	0.00055		0.0005	0.9165	0.00063	0.00158		0.0005	2.74571	6.80927			0.00049		0.00327		0.00071	0.00067		0.00058		0.00047	0.00045	0.00167	0.00149	0.0018	0.00072	0.00202	4.74376	0.00085		0.00116		0.00081	0.00078			0.00062	3.07845	0.00127	0.00082		0.00063	0.00318		0.00058		0.00104	0.00434	12.07725	0.00053	0.00043	0.00063	0.00108	0.00059		0.00148	5.17342	0.00057	0.00057	0.00063		5.92182	0.00046	0.0006	0.00064	0.00045	0.00028	0.00048	0.0007	0.00134	0.00105	0.00147	0.00084	0.00063	0.00128	0.00034	34.53142		5.62442		BayesPrism	X122540_2
0.54778	5.6017		7.84878	0.0067	0.01626				0.01101		0.02353	0.00521	0.00141	3.63672	0.00126	0.04929	1.94942	0.14636	0.00627	0.0023	0.00051		0.00134	0.00772		0.00153	1.61634	1.58994	0.00912		0.00581	6.64027	0.00229			0.00208		0.00363		0.02365	0.00305		0.00169		0.0028	0.00156	0.0312	0.00434	4.48157	0.00326	2.4067	4.66698	0.0038		0.00246		0.00261	0.02261			0.0022	11.58898	0.00446	0.00666		0.00887	0.00356		0.00644		0.00889	0.00481	17.80923	1.43858	0.00433	0.00305	0.00316	0.00162		0.00867	0.59741	0.00195	0.00547	0.00257		0.05473	0.00117	10.86954	0.00662	0.00099	0.00055	0.00495	0.00478	0.00335	0.00239	0.08492	0.02215	0.00251	0.00504	0.00173	15.75287		0.27792		BayesPrism	X309805_2
0.00328	0.00303		7.52828	0.00395	0.04285				0.02243		0.16002	0.0021	0.00447	5.3151	0.00382	0.01131	0.30919	1.54569	0.00499	0.00276	0.00065		0.00196	0.0059		0.00184	2.40956	0.24777	0.00239		0.00292	4.0727	0.00568			0.0028		0.00114		0.00241	0.001		0.00126		0.0011	0.00172	0.00404	0.00318	0.00343	0.00442	4.25855	13.5318	0.00966		0.00144		0.00349	0.00874			0.00205	23.70875	0.0049	0.00275		0.00272	3.05652		0.00345		0.00425	0.00289	5.47206	0.5067	0.00354	0.00307	0.07649	0.00236		0.00967	1.17743	0.0012	0.00463	0.00142		0.2429	0.00107	0.00211	0.00592	0.00155	0.00046	0.00208	0.00401	0.00162	0.00294	0.03092	0.05131	0.00203	0.00168	0.00173	24.9297		1.11632		BayesPrism	X485310_1
0.0007	0.001		4.10629	0.00109	0.00188				0.00196		0.00988	0.00081	0.00351	4.12684	0.00105	0.00171	0.00225	8.65542	0.00098	0.00063	0.00037		0.00061	0.00049		0.00055	1.23784	0.00174	0.00155		0.00059	2.49181	0.79518			0.00055		0.00104		0.00057	0.00072		0.00059		0.0007	0.00053	0.0024	0.00095	0.00129	0.00071	0.00321	8.73219	0.00063		0.00065		0.0011	0.00055			0.00044	22.53516	0.00112	0.00068		0.00058	3.44858		0.00063		0.00089	0.00212	0.01126	0.00118	0.00063	0.00069	0.00288	0.00068		0.0015	1.69317	0.0005	0.00103	0.00064		2.34659	0.00049	0.00075	0.00084	0.00063	0.00027	0.00053	0.00082	0.00077	0.00099	0.00229	0.00167	0.0006	0.0006	0.0004	34.57101		5.17129		BayesPrism	X328020_1
		0.0		0.0	0.0	0.17368	0.00976	2.22983		4.54404		0.0	0.0		0.0	0.0	2.26743	0.0	0.0	0.0	0.0	0.52889		0.23772	0.0	0.13271		0.0		0.33598		0.24735	6.06754	0.0	0.00587	0.01955	0.04373	0.0	0.0		8.71715	0.45754		0.0	0.02271	0.02408				0.0		0.4872		0.0		0.72042		0.01102	0.0	0.0	0.0		0.0	0.43974	0.21078		0.0		0.0	0.0		0.68162					0.0	0.96697	0.0			0.0	0.0		0.14897		0.0		0.0	0.0	0.09602			0.0	0.0	0.07661	0.0		0.544	0.18604	69.32029	0.0		0.04475	ReDeconv	971241_3
		0.0		1.27892	0.0	0.33909	0.12393	5.98831		8.66836		0.0	0.08656		0.0	0.36316	3.32457	0.0	0.0	0.0	0.01115	0.1761		0.20693	0.0	0.0		0.21901		0.71553		2.00401	2.53604	0.0	0.0844	0.0	0.00735	0.0	0.16418		13.11113	1.14274		0.0	0.03594	0.0				0.0		2.02345		0.02409		0.53432		0.03576	0.42034	0.0	0.05018		0.0	0.0505	0.28097		0.0		0.0	0.0		0.03617					0.0	2.44182	0.03347			0.0	0.22228		1.27242		0.0		0.0	0.01924	0.23408			0.4595	0.0	0.01777	0.0		0.45948	0.1847	50.5502	0.0		0.06186	ReDeconv	653512_3
		0.0		0.49483	0.0	0.07221	0.0	5.8848		5.34227		0.0	0.07349		0.0	0.08512	2.30413	0.0	0.0	0.0	0.0	0.20614		2.80942	0.0	0.02477		0.13566		0.40987		0.48741	5.79949	0.22984	0.0174	0.0	0.01784	0.63306	0.0		7.65889	0.52637		0.0	0.0	0.0				0.0		1.25132		0.0		0.23479		0.32466	0.0	0.0	0.07229		0.0	0.0	0.15437		0.0		0.0	0.0715		0.84265					0.0	1.19354	0.0			0.0	0.0		1.08787		0.07691		0.0	0.02198	0.02253			0.0	0.0	0.82174	0.0		0.34245	0.04041	60.22799	0.0		0.0	ReDeconv	897309_3
		0.0		0.94199	0.0	0.23725	0.06083	4.0273		7.05367		0.0	0.0		0.0	0.16248	1.73331	0.0	0.0	0.0	0.0	0.13321		0.26338	0.0	0.02789		0.14284		0.26904		5.94059	4.65649	0.07881	0.0	0.0	0.0488	0.33983	0.0		9.11786	0.33708		0.0	0.0	0.0				0.0		1.93876		0.0		0.98091		0.20466	0.3188	0.0	0.01469		0.0	0.0	0.27694		0.0		0.0	0.1158		0.40853					0.0	0.96089	0.0			0.0	0.0		0.95138		0.07807		0.0	0.01022	0.02665			0.0	0.0	0.10875	0.0		0.69295	0.049	57.29035	0.0		0.0	ReDeconv	565782_3
		0.0		0.84733	0.0	0.27529	0.23687	2.97416		6.88812		0.0	0.17997		0.0	0.12636	1.70867	0.0	0.0	0.0	0.0	0.27978		0.4142	0.0	0.03272		0.0		0.50523		9.94989	5.431	0.0	0.07344	0.0015	0.02224	0.0	0.97904		11.04473	1.15505		0.0	0.0127	0.0				0.10618		0.65588		0.00841		0.55469		0.08865	0.089	0.0	0.0		0.0	0.04904	0.19116		0.0		0.0	0.2316		0.61941					0.0	1.86307	0.0			0.0	0.0		0.12759		0.0		0.0	0.03871	0.08798			0.0	0.0	0.14988	0.0		0.27463	0.12469	51.56433	0.0		0.03683	ReDeconv	707861_2
		0.0		0.37389	0.0	0.26718	0.07412	8.70449		9.42567		0.0	0.03401		0.0	0.00402	0.38733	0.0	0.0	0.0	0.01087	0.3919		0.06144	0.0	0.0		0.0		0.07145		29.05275	9.33438	0.0	0.01924	0.0	0.02272	0.0	0.0		9.37029	1.06222		0.0	0.0	0.0				0.39121		3.68214		0.0		0.2585		0.0081	0.08163	0.0	0.0		0.0	0.33598	0.02672		0.0		0.0	0.9149		0.02599					0.0	0.55056	0.00152			0.03518	0.74744		0.0		0.0		0.0	0.00012	0.09216			0.03808	0.0	0.0	0.0		0.00177	0.05909	24.08095	0.0		0.0	ReDeconv	888987_3
		0.0		0.2816	0.0	0.05389	0.342	0.0		2.08502		0.07593	0.07104		0.0	0.0	2.13945	0.0	0.10069	0.0	0.0	0.47936		0.75008	0.0	0.25465		0.03929		0.17646		1.02816	3.45046	0.01332	0.07839	0.0	0.01205	0.00358	0.16668		13.12687	0.78342		0.0	0.0206	0.0				0.0		0.0		0.0		1.07921		0.22873	0.0	0.0	0.02249		0.0	0.0824	0.75251		0.0		0.0	0.11949		0.52118					0.0	1.23488	0.0			0.0	0.0		0.30081		0.02004		0.0	0.12055	0.13378			0.0	0.0	0.38809	0.0		1.00972	0.25668	68.18085	0.0		0.01559	ReDeconv	765128_2
		0.0		0.0	0.0	0.12449	0.11567	0.0		1.21357		0.0	0.14727		0.0	0.0	0.71778	0.0	0.0	0.0	0.0	0.53166		0.06804	0.0	0.29247		0.0		1.96853		0.05728	1.3495	0.04672	0.21167	0.00012	0.06002	0.0	0.76993		11.42463	0.71201		0.18634	0.13489	0.0				0.0		0.0		0.0		0.0		0.02765	0.66475	0.05508	0.0		0.0	0.0	0.54429		0.0		0.0	0.07828		0.71889					0.0	1.37893	0.0			0.0	0.0		0.0		0.0		0.0	0.03787	0.08406			0.0	0.00703	0.8061	0.02833		0.5524	0.04428	74.70955	0.0		0.12989	ReDeconv	961389_3
		0.0		1.10645	0.0	0.3098	0.0	4.32931		8.16559		0.0	0.01807		0.0	0.09493	1.87611	0.0	0.0	0.0	0.0	0.49837		0.12812	0.0	0.11941		0.0002		0.11942		6.72776	3.76296	0.0	0.00976	0.0	0.00807	0.31329	0.62849		12.00536	0.81059		0.0	0.01915	0.0				0.0		1.28072		0.00081		0.40986		0.16523	0.58497	0.0	0.05106		0.0	0.0	0.36984		0.0		0.0	0.02777		0.83376					0.0	2.33193	0.0			0.0	0.0		0.94845		0.0841		0.0	0.0525	0.0			0.0	0.0	0.11868	0.00628		0.47294	0.05238	51.12056	0.0		0.03695	ReDeconv	982023_3
		0.0		0.0	0.0	0.26425	0.02856	8.49284		9.7869		0.0	0.00052		0.0	0.00071	2.03784	0.0	0.0	0.0	0.0	0.55455		0.18149	0.0	0.0		0.0		0.2487		5.41016	8.64465	0.0	0.08245	0.00255	0.03498	0.06597	1.0876		12.43084	1.84532		0.0	0.0	0.0				0.16864		3.24315		0.0		0.97129		0.03376	0.34357	0.0	0.0		0.0	0.06493	0.10485		0.0		0.0	0.26418		0.40521					0.0	1.49245	0.0			0.0	0.56384		0.12748		0.0		0.0	0.02306	0.01743			0.53765	0.0	0.04115	0.05565		0.36047	0.13215	39.84822	0.0		0.0	ReDeconv	691160_3
		0.0		0.0	0.0	0.30542	0.34195	2.70692		4.56346		0.0	0.12482		0.0	0.0	3.32462	0.0	0.0	0.0	0.0	0.88964		0.22575	0.0	0.0		0.05083		1.27048		3.34443	1.59355	0.0	0.12185	0.0027	0.0	0.0	3.36506		19.8358	0.89582		0.0	0.08575	0.00293				0.0		2.40598		1.58694		0.43219		0.1308	0.11873	0.0	0.0		0.37496	0.02062	0.94775		0.0		0.0	0.0		1.00231					0.0	4.49911	0.0			0.0	0.0		0.14762		0.0		0.0	0.24632	0.10781			0.6324	0.0	0.0	0.0		1.27789	0.09868	42.66683	0.0		0.25127	ReDeconv	525989_2
		0.0		0.5151	0.0	0.10666	0.22775	1.0316		2.5358		0.0	0.26197		0.0	0.00859	0.14378	0.0	0.35072	0.0	0.0	0.44352		0.13129	0.0	0.35393		0.03137		0.81603		1.45033	0.57961	0.0	0.24253	0.00288	0.03805	0.0	0.65652		17.08803	1.12308		0.0	0.09238	0.03303				0.0		0.14102		0.0		0.0		0.11469	0.66829	0.0	0.0		0.0	0.0	0.59209		0.0		0.0	0.0		2.04269					0.0	2.22075	0.0			0.0	0.0		0.0		0.0		0.0	0.06352	0.09084			0.0	0.0	0.04625	0.0		0.76981	0.27694	64.65464	0.0		0.05391	ReDeconv	884755_2
		0.00018		1.71098	0.0	0.46695	0.0	6.06618		9.34376		0.0	0.0		0.0	0.39506	5.06567	0.0	0.00012	0.0	0.00062	0.0		0.15364	0.0	0.34038		0.01611		0.0		2.83148	4.20855	0.0	0.01255	0.0	0.01429	0.0	0.48942		10.75021	1.16441		0.0	0.0	0.0				0.0		0.6544		0.67374		2.0342		0.10498	0.05008	0.0	0.0		0.0	0.08427	0.02731		0.0		0.0	0.0		0.27559					0.0	2.30014	0.0			0.0	0.2301		1.54954		0.06566		0.0	0.03994	0.0			0.0	0.0	0.18951	0.06009		0.28671	0.20318	48.003	0.0		0.13701	ReDeconv	905498_2
		0.0		0.91024	0.0	0.19047	0.14734	4.67065		6.3927		0.0	0.0		0.0	0.0	2.00879	0.0	0.0	0.0	0.0	0.65734		0.21481	0.0	0.14569		0.0		0.39855		1.14029	5.48365	0.0	0.10555	0.00222	0.08056	0.0	0.0		9.41586	1.02903		0.0	0.0	0.0				0.0		2.25513		0.07129		0.24328		0.02014	0.04749	0.0	0.0		0.0	0.1384	0.17658		0.0		0.0	0.10965		1.32584					0.0	1.30133	0.0			0.0	0.0		0.14672		0.0		0.0	0.0	0.09027			0.07888	0.0	0.05635	0.00022		0.48739	0.21329	60.24403	0.0		0.0	ReDeconv	629773_2
		0.01288		0.84558	0.0	0.0	0.0	18.13519		18.60087		0.0	0.01134		0.0	0.27356	1.44271	0.01845	0.0	0.0	0.03143	0.0		0.17595	0.0	0.0		0.0		0.0		0.47532	18.95715	0.0	0.00582	0.0	0.0	0.63367	3.87636		7.88651	1.13316		0.0	0.0	0.0				0.4231		5.93308		0.0		0.15258		0.25594	0.45333	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.88933		0.15895					0.0	0.44603	0.01892			0.01887	0.0		0.61687		0.0		0.0	0.01241	0.00041			0.60432	0.23688	0.0	0.01561		0.30498	0.04662	16.89582	0.0		0.0	ReDeconv	571092_1
		0.0		0.0	0.0	0.55164	0.0832	4.35355		3.94447		0.0	0.29165		0.0	0.43249	2.99562	0.0	0.0	0.0	0.0	0.70333		0.54507	0.0	0.00512		0.25487		2.50312		2.65136	2.37674	0.37684	0.17124	0.0	0.07147	0.0	0.0		14.95863	2.2723		0.0	0.17735	0.02166				0.0		1.16526		0.0		0.0		0.06204	0.0	0.0	0.25012		0.0	0.49398	0.37917		0.0		0.0	0.01639		0.18528					0.0	2.78386	0.0			0.0	0.0		0.37398		0.0		0.0	0.11275	0.29038			0.7568	0.0	0.54061	0.14005		0.7545	0.23719	51.58459	0.0		0.13132	ReDeconv	582739_3
		0.0		0.0	0.0	0.0	0.0	0.19381		0.77754		0.0	0.01376		0.0	0.0	0.39608	0.0014	0.0	0.0	0.0	0.33634		0.11508	0.0	0.07448		0.01024		0.35121		0.32984	2.88752	0.13763	0.03141	0.0	0.18033	0.79368	0.21356		4.43838	0.27153		0.0	0.00182	0.0				0.0		0.0		0.0		0.06008		0.13346	0.11244	0.0	0.03108		0.0	0.0	0.04058		0.0		0.0	0.13449		0.64272					0.0	0.14042	0.0			0.0	0.0		0.45399		0.0		0.0	0.01696	0.00082			0.0	0.0	0.51406	0.0		0.21149	0.00844	85.94332	0.0		0.0	ReDeconv	702116_3
		0.0		1.15714	0.0	0.5048	0.11498	6.89174		7.5812		0.0	0.0		0.0	0.64335	2.2092	0.0	0.0	0.0	0.0	0.15189		0.11344	0.0	0.0		0.12469		0.00472		5.79343	5.58125	0.02139	0.0	0.0	0.0072	0.95297	0.12691		9.58501	1.30495		0.0	0.00808	0.0				0.0		3.11682		0.0		0.67115		0.13849	0.38025	0.0	0.04971		0.0	0.0	0.13913		0.0		0.0	0.21921		0.13182					0.0	2.12613	0.0			0.0	0.46707		1.05278		0.05062		0.0	0.09657	0.0			0.15403	0.0	0.29332	0.0		0.21757	0.01712	47.76505	0.0		0.03482	ReDeconv	740015_3
		0.0		1.45668	0.0	0.17829	0.0	3.22003		7.18563		0.0	0.0		0.0	0.29271	1.21197	0.03363	0.0	0.0	0.01658	0.16968		0.42064	0.0	0.01969		0.06876		0.0		5.28646	5.89975	0.45332	0.0	0.0	0.0256	0.33367	0.0		6.27773	0.63692		0.0	0.0	0.0				0.0		1.68308		0.0		0.83336		0.13763	0.18739	0.0	0.05298		0.0	0.0	0.17142		0.0		0.0	0.40039		1.16745					0.0	0.70096	0.0			0.0	0.0		1.10941		0.04291		0.0	0.0	0.0			0.0	0.0	0.35464	0.00052		0.26396	0.01693	59.68923	0.0		0.0	ReDeconv	683266_3
		0.0		0.0	0.0	0.21583	0.0	8.02161		7.54654		0.0	0.06131		0.0	0.0	2.02618	0.0	0.0	0.0	0.0	0.69667		0.38427	0.0	0.0		0.0309		0.79254		5.64361	8.16824	0.0	0.05386	0.0	0.03588	0.0551	1.59666		12.7563	1.78828		0.0	0.01375	0.0				0.00122		1.62442		0.0		0.07176		0.14358	0.11594	0.0	0.0		0.0	0.12365	0.09376		0.0		0.0	0.08629		0.06373					0.0	1.09322	0.98395			0.0	0.18721		0.22925		0.0		0.0	0.03559	0.1163			0.0	0.0	0.1702	0.02257		0.23712	0.02761	44.64109	0.0		0.044	ReDeconv	709690_3
		0.0		0.03672	0.0	0.09524	0.14394	1.50949		2.18664		0.0	0.13303		0.0	0.0	1.94693	0.0	0.0	0.0	0.0	0.45359		0.18687	0.0	0.46534		0.09008		0.46757		0.32241	2.8472	0.0	0.13321	0.0	0.04777	0.0	0.0		10.45127	0.58314		0.0	0.00423	0.01639				0.0		0.0		0.0		0.41728		0.0053	0.0	0.0	0.0		0.0	0.05877	0.61315		0.0		0.0	0.00853		0.93388					0.0	1.01413	0.0			0.0	0.0		0.06789		0.0		0.0	0.03207	0.09886			0.0	0.0	0.41788	0.0		0.92345	0.07645	73.2113	0.0		0.0	ReDeconv	512025_2
		0.0		1.15192	0.0	0.09602	0.0	3.36951		5.30729		0.0	0.09414		0.0	0.11646	1.52741	0.0	0.0	0.0	0.0	0.16517		0.32393	0.0	0.19296		0.11564		0.33518		1.91128	4.59185	0.27528	0.0	0.0	0.01497	0.22749	0.0		8.39945	0.46481		0.0	0.0	0.0				0.0		1.13621		0.0		0.17479		0.24412	0.22534	0.0	0.00962		0.0	0.0	0.30939		0.0		0.0	0.14427		0.53874					0.0	1.27186	0.0			0.0	0.0		1.2001		0.01297		0.0	0.03937	0.01017			0.0	0.0	0.31359	0.0		0.32721	0.03494	65.32655	0.0		0.0	ReDeconv	500915_3
		0.0		0.01795	0.0	0.32474	0.17168	1.09937		3.86095		0.0	0.08255		0.0	0.0	2.55603	0.0	0.0	0.0	0.0	0.36454		1.15089	0.0	0.03873		0.0		1.54963		0.83219	3.46451	0.0	0.13625	0.0	0.05113	0.0	0.0		16.52863	0.9079		0.0074	0.03232	0.25725				0.0		0.04639		0.13288		0.35504		0.01306	0.0	0.0	0.01875		0.0	0.50838	0.47773		0.0		0.0	0.01348		1.15077					0.0	3.10284	0.0			0.0	0.0		0.05081		0.0		0.0	0.0004	0.22973			0.13025	0.0	0.0	0.15243		0.4235	0.1049	59.65402	0.0		0.0	ReDeconv	902180_3
		0.0		0.29607	0.0	0.35411	0.16374	1.05831		2.75697		0.0	0.16908		0.0	0.0	1.55971	0.0	0.0	0.0	0.0	0.82326		0.24528	0.0	1.47355		0.0		0.42414		0.21461	1.35074	0.0	0.24244	0.0	0.10548	0.0	0.0447		15.98686	0.14548		0.02932	0.07382	0.02679				0.0		0.0		0.0		1.00628		0.00817	0.344	0.0	0.1004		0.0	0.0	1.33831		0.0		0.0	0.01435		1.44206					0.0	1.69914	0.0			0.0	0.0		0.03546		0.06145		0.0	0.09042	0.03074			0.0	0.0	0.39443	0.0		1.89141	0.06067	63.9309	0.00734		0.0	ReDeconv	814701_2
		0.0		0.41916	0.0	0.55695	0.0	0.88657		4.2132		0.09828	0.0		0.0	0.0	2.78809	0.0	0.0	0.0	0.0	0.56128		0.48613	0.0	0.63011		0.10492		0.0		1.85662	3.3141	0.11494	0.13089	0.02277	0.01559	0.0	0.95525		16.37802	1.11685		0.0	0.08666	0.04635				0.0		0.19301		0.25362		4.3393		0.12497	0.0	0.30164	0.0		0.0	0.0	0.44898		0.0		0.0	0.0		2.32708					0.0	2.76527	0.0			0.0	0.0		0.19208		0.01332		0.0	0.05734	0.02384			0.0	0.0	0.38584	0.03228		0.75584	0.29622	52.60799	0.0		0.09861	ReDeconv	903837_3
		0.0		0.0	0.0	0.24065	0.31091	1.29917		4.2306		0.0	0.0		0.0	0.02458	1.66774	0.0	0.0	0.0	0.0	1.07704		0.21969	0.0	0.65171		0.0		1.34678		0.59843	1.37504	0.0	0.29871	0.01102	0.09265	0.0	0.0		16.32732	0.61429		0.0	0.04934	0.13076				0.0		0.18182		0.0		0.34522		0.0	0.70345	0.0	0.0		0.0	0.0	0.99544		0.0		0.0	0.00774		1.26407					0.0	2.32993	0.0			0.0	0.48966		0.22046		0.05816		0.0	0.09175	0.06552			0.37032	0.0	0.79938	0.0		0.92902	0.30311	60.27789	0.0		0.00063	ReDeconv	690247_2
		0.0		0.0	0.0	0.31227	0.26345	0.69205		1.58828		0.0	0.05897		0.01795	0.14706	1.85949	0.0	0.44086	0.0	0.11386	0.6862		0.25259	0.0	0.59133		0.31096		0.82248		0.63857	1.3812	0.0	0.31316	0.00705	0.0	0.0	1.0262		18.25281	1.04469		0.0	0.04628	0.0				0.0		0.0		0.0		0.94194		0.0	0.0	0.0	0.40706		0.06657	0.0	0.86754		0.0		0.0	0.0		1.04901					0.0	2.43094	0.0			0.0	0.0		0.01778		0.0		0.0	0.0	0.22655			0.1696	0.0	1.55978	0.01791		1.61066	0.25868	59.50818	0.0		0.0	ReDeconv	915027_3
		0.0		0.16338	0.0	0.10688	0.2592	0.15673		1.05172		0.0	0.16014		0.0	0.0	0.53841	0.0	0.0	0.0	0.0	0.35461		0.10862	0.0	0.19272		0.0		0.64412		0.28441	2.42261	0.0	0.2456	0.0	0.13248	0.12491	0.58283		8.26244	0.51122		0.0	0.03949	0.02345				0.0		0.0		0.0		0.7913		0.01548	0.0	0.0	0.0		0.06189	0.0	0.26658		0.0		0.0	0.05857		1.08519					0.0	0.73976	0.0			0.0	0.0		0.0		0.0		0.0	0.01121	0.01172			0.0	0.0	0.36917	0.00028		0.42249	0.09694	79.70344	0.0		0.0	ReDeconv	508691_3
		0.0		1.56475	0.0	0.25106	0.23632	4.02482		4.60021		0.0	0.62585		0.05107	0.4935	2.77363	0.0	0.32343	0.0	0.01605	0.25696		0.89302	0.22415	1.37921		0.24775		0.0		1.96949	2.96251	0.0	0.217	0.02427	0.0	0.0	0.0		23.86495	1.29096		0.57713	0.02066	0.0				0.0		1.44282		0.65292		0.80917		0.0	0.0	0.0	0.14886		0.0	0.06263	1.60906		0.0		0.0	0.63544		0.46527					0.0	3.96914	0.0			0.0	0.40203		0.43868		0.0		0.0	0.0	0.47932			0.0	0.0	0.26293	0.0403		3.60092	0.06528	36.02647	0.0		0.0	ReDeconv	501143_2
		0.0		1.28736	0.0	0.21231	0.0	3.02987		8.16834		0.0	0.07775		0.0	0.24014	1.86513	0.0	0.0	0.0	0.06356	0.0		0.27186	0.0	1.135		0.05406		0.30238		2.59482	3.48301	0.0	0.0	0.02396	0.00033	0.0	0.0		12.89949	0.20317		0.0	0.0	0.0				0.0		1.33655		0.12255		0.91262		0.04408	0.15946	0.0	0.0		0.0	0.0	1.05175		0.0		0.0	0.27917		1.2552					0.0	2.70684	0.0			0.0	0.16828		1.6079		0.0		0.0	0.0	0.01543			0.0	0.0	0.36257	0.0		1.57777	0.14957	52.33773	0.0		0.0	ReDeconv	689440_3
		0.0		0.14312	0.0	0.0	0.0	0.13211		2.31192		0.0	0.04107		0.0	0.0	0.4847	0.02383	0.0	0.0	0.0	0.26824		0.0	0.0	0.0		0.0		0.32578		0.00468	4.92833	0.10454	0.0	0.0	0.20176	1.34478	0.96314		3.97143	0.4311		0.0	0.0	0.0				0.0		0.0		0.0		0.0		0.13029	0.34127	0.0	0.0206		0.0	0.0	0.00269		0.0		0.0	0.57491		0.93751					0.0	0.0	0.0			0.0	0.0		0.95394		0.0		0.0558	0.10821	0.0			0.0	0.0	0.23188	0.0		0.18472	0.00701	80.77064	0.0		0.0	ReDeconv	397120_1
		0.02987		0.21782	0.0	0.00697	0.0	2.16768		3.69897		0.0	0.04128		0.0	0.0	1.63147	0.0	0.00229	0.0	0.0	0.36735		0.46881	0.0	0.00031		0.06867		0.32923		1.02697	4.50295	0.39089	0.0	0.0	0.08354	1.91697	0.44701		4.51524	0.37976		0.0	0.00395	0.0				0.0		0.0		0.0		0.44343		0.38854	0.05735	0.0	0.1671		0.0	0.0	0.0		0.0		0.0	0.35643		0.47412					0.0	0.22437	0.0			0.0	0.0		1.53321		0.05267		0.0	0.07556	0.0			0.0	0.0	0.05593	0.0		0.05264	0.0	73.82068	0.0		0.0	ReDeconv	480303_1
